fecha,casa,compra,venta
2013-09-22,blue,9,9
2013-09-23,blue,9,9
2013-09-24,blue,9,9
2013-09-25,blue,10,9
2013-09-26,blue,10,9
2013-09-27,blue,10,9
2013-09-28,blue,10,9
2013-09-29,blue,10,9
2013-09-30,blue,10,9
2013-10-01,blue,10,9
2013-10-02,blue,10,9
2013-10-03,blue,10,10
2013-10-04,blue,10,10
2013-10-05,blue,10,10
2013-10-06,blue,10,10
2013-10-07,blue,10,10
2013-10-08,blue,10,9
2013-10-09,blue,10,9
2013-10-10,blue,10,10
2013-10-11,blue,10,10
2013-10-12,blue,10,10
2013-10-13,blue,10,10
2013-10-14,blue,10,10
2013-10-15,blue,10,10
2013-10-16,blue,10,10
2013-10-17,blue,10,10
2013-10-18,blue,10,10
2013-10-19,blue,10,10
2013-10-20,blue,10,10
2013-10-21,blue,10,10
2013-10-22,blue,10,10
2013-10-23,blue,10,10
2013-10-24,blue,10,10
2013-10-25,blue,10,10
2013-10-26,blue,10,10
2013-10-27,blue,10,10
2013-10-28,blue,10,10
2013-10-29,blue,10,10
2013-10-30,blue,10,10
2013-10-31,blue,10,10
2013-11-01,blue,10,10
2013-11-02,blue,10,10
2013-11-03,blue,10,10
2013-11-04,blue,10,10
2013-11-05,blue,10,10
2013-11-06,blue,10,10
2013-11-07,blue,10,10
2013-11-08,blue,10,10
2013-11-09,blue,10,10
2013-11-10,blue,10,10
2013-11-11,blue,10,10
2013-11-12,blue,10,10
2013-11-13,blue,10,10
2013-11-14,blue,10,10
2013-11-15,blue,10,10
2013-11-16,blue,10,10
2013-11-17,blue,10,10
2013-11-18,blue,10,10
2013-11-19,blue,10,10
2013-11-20,blue,10,10
2013-11-21,blue,10,10
2013-11-22,blue,10,10
2013-11-23,blue,10,10
2013-11-24,blue,10,10
2013-11-25,blue,10,10
2013-11-26,blue,10,10
2013-11-27,blue,10,10
2013-11-28,blue,10,10
2013-11-29,blue,10,10
2013-11-30,blue,10,10
2013-12-01,blue,10,10
2013-12-02,blue,9,9
2013-12-03,blue,9,9
2013-12-04,blue,10,10
2013-12-05,blue,10,9
2013-12-06,blue,10,9
2013-12-07,blue,10,9
2013-12-08,blue,10,9
2013-12-09,blue,10,9
2013-12-10,blue,10,9
2013-12-11,blue,10,9
2013-12-12,blue,10,9
2013-12-13,blue,10,9
2013-12-14,blue,10,9
2013-12-15,blue,10,9
2013-12-16,blue,10,10
2013-12-17,blue,10,10
2013-12-18,blue,10,10
2013-12-19,blue,10,10
2013-12-20,blue,10,10
2013-12-21,blue,10,10
2013-12-22,blue,10,10
2013-12-23,blue,10,10
2013-12-24,blue,10,10
2013-12-25,blue,10,10
2013-12-26,blue,10,10
2013-12-27,blue,10,10
2013-12-28,blue,10,10
2013-12-29,blue,10,10
2013-12-30,blue,10,10
2013-12-31,blue,10,10
2014-01-01,blue,10,10
2014-01-02,blue,10,10
2014-01-03,blue,10,10
2014-01-04,blue,10,10
2014-01-05,blue,10,10
2014-01-06,blue,10,10
2014-01-07,blue,11,11
2014-01-08,blue,11,11
2014-01-09,blue,11,11
2014-01-10,blue,11,11
2014-01-11,blue,11,11
2014-01-12,blue,11,11
2014-01-13,blue,11,11
2014-01-14,blue,11,11
2014-01-15,blue,11,11
2014-01-16,blue,11,11
2014-01-17,blue,12,12
2014-01-18,blue,12,12
2014-01-19,blue,12,12
2014-01-20,blue,12,12
2014-01-21,blue,12,12
2014-01-22,blue,12,12
2014-01-23,blue,13,13
2014-01-24,blue,12,12
2014-01-25,blue,12,12
2014-01-26,blue,12,12
2014-01-27,blue,12,12
2014-01-28,blue,12,12
2014-01-29,blue,13,13
2014-01-30,blue,13,13
2014-01-31,blue,13,13
2014-02-01,blue,13,13
2014-02-02,blue,13,13
2014-02-03,blue,13,12
2014-02-04,blue,13,12
2014-02-05,blue,12,12
2014-02-06,blue,12,12
2014-02-07,blue,12,12
2014-02-08,blue,12,12
2014-02-09,blue,12,12
2014-02-10,blue,12,12
2014-02-11,blue,12,12
2014-02-12,blue,12,12
2014-02-13,blue,12,12
2014-02-14,blue,12,12
2014-02-15,blue,12,12
2014-02-16,blue,12,12
2014-02-17,blue,12,12
2014-02-18,blue,12,12
2014-02-19,blue,12,12
2014-02-20,blue,12,12
2014-02-21,blue,12,12
2014-02-22,blue,12,12
2014-02-23,blue,12,12
2014-02-24,blue,12,12
2014-02-25,blue,12,12
2014-02-26,blue,12,12
2014-02-27,blue,12,12
2014-02-28,blue,11,11
2014-03-01,blue,11,11
2014-03-02,blue,11,11
2014-03-03,blue,11,11
2014-03-04,blue,11,11
2014-03-05,blue,11,11
2014-03-06,blue,11,11
2014-03-07,blue,11,11
2014-03-08,blue,11,11
2014-03-09,blue,11,11
2014-03-10,blue,11,11
2014-03-11,blue,11,11
2014-03-12,blue,11,11
2014-03-13,blue,11,11
2014-03-14,blue,11,11
2014-03-15,blue,11,11
2014-03-16,blue,11,11
2014-03-17,blue,11,11
2014-03-18,blue,11,11
2014-03-19,blue,11,11
2014-03-20,blue,11,11
2014-03-21,blue,11,11
2014-03-22,blue,11,11
2014-03-23,blue,11,11
2014-03-24,blue,11,11
2014-03-25,blue,11,11
2014-03-26,blue,11,11
2014-03-27,blue,11,11
2014-03-28,blue,11,11
2014-03-29,blue,11,11
2014-03-30,blue,11,11
2014-03-31,blue,11,11
2014-04-01,blue,11,11
2014-04-02,blue,11,11
2014-04-03,blue,11,11
2014-04-04,blue,11,11
2014-04-05,blue,11,11
2014-04-06,blue,11,11
2014-04-07,blue,11,11
2014-04-08,blue,10,11
2014-04-09,blue,10,10
2014-04-10,blue,10,10
2014-04-11,blue,10,10
2014-04-12,blue,10,10
2014-04-13,blue,10,10
2014-04-14,blue,10,10
2014-04-15,blue,10,10
2014-04-16,blue,10,10
2014-04-17,blue,10,10
2014-04-18,blue,10,10
2014-04-19,blue,10,10
2014-04-20,blue,10,10
2014-04-21,blue,10,10
2014-04-22,blue,10,10
2014-04-23,blue,10,10
2014-04-24,blue,10,11
2014-04-25,blue,11,11
2014-04-26,blue,11,11
2014-04-27,blue,11,11
2014-04-28,blue,11,11
2014-04-29,blue,11,11
2014-04-30,blue,10,11
2014-05-01,blue,10,11
2014-05-02,blue,10,11
2014-05-03,blue,10,11
2014-05-04,blue,10,11
2014-05-05,blue,10,11
2014-05-06,blue,10,11
2014-05-07,blue,10,11
2014-05-08,blue,11,11
2014-05-09,blue,11,11
2014-05-10,blue,11,11
2014-05-11,blue,11,11
2014-05-12,blue,11,11
2014-05-13,blue,11,11
2014-05-14,blue,11,11
2014-05-15,blue,11,11
2014-05-16,blue,11,11
2014-05-17,blue,11,11
2014-05-18,blue,11,11
2014-05-19,blue,11,11
2014-05-20,blue,11,11
2014-05-21,blue,12,12
2014-05-22,blue,12,12
2014-05-23,blue,12,12
2014-05-24,blue,11,11
2014-05-25,blue,11,11
2014-05-26,blue,11,11
2014-05-27,blue,11,12
2014-05-28,blue,12,12
2014-05-29,blue,12,12
2014-05-30,blue,12,12
2014-05-31,blue,11,11
2014-06-01,blue,11,11
2014-06-02,blue,11,11
2014-06-03,blue,11,11
2014-06-04,blue,11,12
2014-06-05,blue,11,12
2014-06-06,blue,11,12
2014-06-07,blue,11,12
2014-06-08,blue,11,12
2014-06-09,blue,11,12
2014-06-10,blue,11,12
2014-06-11,blue,12,12
2014-06-12,blue,12,12
2014-06-13,blue,12,12
2014-06-14,blue,12,12
2014-06-15,blue,12,12
2014-06-16,blue,12,12
2014-06-17,blue,12,12
2014-06-18,blue,12,12
2014-06-19,blue,12,12
2014-06-20,blue,12,13
2014-06-21,blue,12,13
2014-06-22,blue,12,13
2014-06-23,blue,12,12
2014-06-24,blue,12,12
2014-06-25,blue,12,12
2014-06-26,blue,12,12
2014-06-27,blue,12,12
2014-06-28,blue,12,12
2014-06-29,blue,12,12
2014-06-30,blue,12,12
2014-07-01,blue,12,12
2014-07-02,blue,12,12
2014-07-03,blue,12,12
2014-07-04,blue,12,12
2014-07-05,blue,12,12
2014-07-06,blue,12,12
2014-07-07,blue,12,12
2014-07-08,blue,12,12
2014-07-09,blue,12,12
2014-07-10,blue,12,12
2014-07-11,blue,12,12
2014-07-12,blue,12,12
2014-07-13,blue,12,12
2014-07-14,blue,12,12
2014-07-15,blue,12,12
2014-07-16,blue,12,12
2014-07-17,blue,12,12
2014-07-18,blue,12,12
2014-07-19,blue,12,12
2014-07-20,blue,12,12
2014-07-21,blue,12,12
2014-07-22,blue,12,12
2014-07-23,blue,12,13
2014-07-24,blue,12,13
2014-07-25,blue,12,13
2014-07-26,blue,12,13
2014-07-27,blue,12,13
2014-07-28,blue,13,13
2014-07-29,blue,13,13
2014-07-30,blue,12,13
2014-07-31,blue,12,13
2014-08-01,blue,13,13
2014-08-02,blue,13,13
2014-08-03,blue,13,13
2014-08-04,blue,13,13
2014-08-05,blue,13,13
2014-08-06,blue,13,13
2014-08-07,blue,13,13
2014-08-08,blue,13,13
2014-08-09,blue,13,13
2014-08-10,blue,13,13
2014-08-11,blue,13,13
2014-08-12,blue,13,13
2014-08-13,blue,13,13
2014-08-14,blue,13,13
2014-08-15,blue,13,13
2014-08-16,blue,13,13
2014-08-17,blue,13,13
2014-08-18,blue,13,13
2014-08-19,blue,13,13
2014-08-20,blue,13,13
2014-08-21,blue,14,14
2014-08-22,blue,14,14
2014-08-23,blue,14,14
2014-08-24,blue,14,14
2014-08-25,blue,14,14
2014-08-26,blue,14,14
2014-08-27,blue,14,14
2014-08-28,blue,14,14
2014-08-29,blue,14,14
2014-08-30,blue,14,14
2014-08-31,blue,14,14
2014-09-01,blue,14,14
2014-09-02,blue,14,14
2014-09-03,blue,14,14
2014-09-04,blue,14,14
2014-09-05,blue,14,14
2014-09-06,blue,14,14
2014-09-07,blue,14,14
2014-09-08,blue,14,14
2014-09-09,blue,14,14
2014-09-10,blue,14,14
2014-09-11,blue,14,14
2014-09-12,blue,14,14
2014-09-13,blue,14,14
2014-09-14,blue,14,14
2014-09-15,blue,14,14
2014-09-16,blue,14,15
2014-09-17,blue,15,15
2014-09-18,blue,15,15
2014-09-19,blue,15,15
2014-09-20,blue,15,15
2014-09-21,blue,15,15
2014-09-22,blue,15,15
2014-09-23,blue,15,15
2014-09-24,blue,15,16
2014-09-25,blue,16,16
2014-09-26,blue,16,16
2014-09-27,blue,16,16
2014-09-28,blue,16,16
2014-09-29,blue,16,16
2014-09-30,blue,16,16
2014-10-01,blue,16,16
2014-10-02,blue,15,16
2014-10-03,blue,15,15
2014-10-04,blue,15,15
2014-10-05,blue,15,15
2014-10-06,blue,15,15
2014-10-07,blue,15,15
2014-10-08,blue,15,15
2014-10-09,blue,15,15
2014-10-10,blue,15,15
2014-10-11,blue,15,15
2014-10-12,blue,15,15
2014-10-13,blue,15,15
2014-10-14,blue,15,15
2014-10-15,blue,15,15
2014-10-16,blue,15,15
2014-10-17,blue,15,15
2014-10-18,blue,15,15
2014-10-19,blue,15,15
2014-10-20,blue,15,15
2014-10-21,blue,15,15
2014-10-22,blue,15,15
2014-10-23,blue,15,15
2014-10-24,blue,15,15
2014-10-25,blue,15,15
2014-10-26,blue,15,15
2014-10-27,blue,15,15
2014-10-28,blue,15,15
2014-10-29,blue,15,15
2014-10-30,blue,14,14
2014-10-31,blue,14,14
2014-11-01,blue,14,14
2014-11-02,blue,14,14
2014-11-03,blue,14,14
2014-11-04,blue,14,14
2014-11-05,blue,14,14
2014-11-06,blue,13,14
2014-11-07,blue,13,13
2014-11-08,blue,13,13
2014-11-09,blue,13,13
2014-11-10,blue,13,13
2014-11-11,blue,13,13
2014-11-12,blue,13,13
2014-11-13,blue,14,14
2014-11-14,blue,13,13
2014-11-15,blue,13,13
2014-11-16,blue,13,13
2014-11-17,blue,13,13
2014-11-18,blue,13,14
2014-11-19,blue,13,14
2014-11-20,blue,13,14
2014-11-21,blue,13,13
2014-11-22,blue,13,13
2014-11-23,blue,13,13
2014-11-24,blue,13,13
2014-11-25,blue,13,13
2014-11-26,blue,13,13
2014-11-27,blue,13,13
2014-11-28,blue,13,13
2014-11-29,blue,13,13
2014-11-30,blue,13,13
2014-12-01,blue,13,13
2014-12-02,blue,13,13
2014-12-03,blue,13,13
2014-12-04,blue,13,13
2014-12-05,blue,13,13
2014-12-06,blue,13,13
2014-12-07,blue,13,13
2014-12-08,blue,13,13
2014-12-09,blue,13,13
2014-12-10,blue,13,13
2014-12-11,blue,13,13
2014-12-12,blue,13,13
2014-12-13,blue,13,13
2014-12-14,blue,13,13
2014-12-15,blue,13,13
2014-12-16,blue,13,13
2014-12-17,blue,13,13
2014-12-18,blue,13,13
2014-12-19,blue,13,13
2014-12-20,blue,13,13
2014-12-21,blue,13,13
2014-12-22,blue,13,13
2014-12-23,blue,13,13
2014-12-24,blue,13,13
2014-12-25,blue,13,13
2014-12-26,blue,13,13
2014-12-27,blue,13,13
2014-12-28,blue,13,13
2014-12-29,blue,13,14
2014-12-30,blue,14,14
2014-12-31,blue,14,14
2015-01-01,blue,14,14
2015-01-02,blue,14,14
2015-01-03,blue,14,14
2015-01-04,blue,14,14
2015-01-05,blue,14,14
2015-01-06,blue,14,14
2015-01-07,blue,14,14
2015-01-08,blue,14,14
2015-01-09,blue,14,14
2015-01-10,blue,14,14
2015-01-11,blue,14,14
2015-01-12,blue,14,14
2015-01-13,blue,14,14
2015-01-14,blue,14,14
2015-01-15,blue,14,14
2015-01-16,blue,14,14
2015-01-17,blue,14,14
2015-01-18,blue,14,14
2015-01-19,blue,14,14
2015-01-20,blue,14,14
2015-01-21,blue,14,14
2015-01-22,blue,14,14
2015-01-23,blue,14,14
2015-01-24,blue,14,14
2015-01-25,blue,14,14
2015-01-26,blue,14,14
2015-01-27,blue,14,14
2015-01-28,blue,14,14
2015-01-29,blue,14,14
2015-01-30,blue,14,14
2015-01-31,blue,14,14
2015-02-01,blue,14,14
2015-02-02,blue,13,14
2015-02-03,blue,13,13
2015-02-04,blue,13,13
2015-02-05,blue,13,13
2015-02-06,blue,13,13
2015-02-07,blue,13,13
2015-02-08,blue,13,13
2015-02-09,blue,13,13
2015-02-10,blue,13,13
2015-02-11,blue,13,13
2015-02-12,blue,13,13
2015-02-13,blue,13,13
2015-02-14,blue,13,13
2015-02-15,blue,13,13
2015-02-16,blue,13,13
2015-02-17,blue,13,13
2015-02-18,blue,13,13
2015-02-19,blue,13,13
2015-02-20,blue,13,13
2015-02-21,blue,13,13
2015-02-22,blue,13,13
2015-02-23,blue,13,13
2015-02-24,blue,13,13
2015-02-25,blue,13,13
2015-02-26,blue,13,13
2015-02-27,blue,13,13
2015-02-28,blue,13,13
2015-03-01,blue,13,13
2015-03-02,blue,13,13
2015-03-03,blue,13,13
2015-03-04,blue,13,13
2015-03-05,blue,13,13
2015-03-06,blue,13,13
2015-03-07,blue,13,13
2015-03-08,blue,13,13
2015-03-09,blue,13,13
2015-03-10,blue,13,13
2015-03-11,blue,13,13
2015-03-12,blue,13,13
2015-03-13,blue,13,13
2015-03-14,blue,13,13
2015-03-15,blue,13,13
2015-03-16,blue,13,13
2015-03-17,blue,13,13
2015-03-18,blue,13,13
2015-03-19,blue,13,13
2015-03-20,blue,13,13
2015-03-21,blue,13,13
2015-03-22,blue,13,13
2015-03-23,blue,13,13
2015-03-24,blue,13,13
2015-03-25,blue,13,13
2015-03-26,blue,13,13
2015-03-27,blue,13,13
2015-03-28,blue,13,13
2015-03-29,blue,13,13
2015-03-30,blue,13,13
2015-03-31,blue,13,13
2015-04-01,blue,12,13
2015-04-02,blue,12,13
2015-04-03,blue,12,13
2015-04-04,blue,12,13
2015-04-05,blue,12,13
2015-04-06,blue,12,13
2015-04-07,blue,12,12
2015-04-08,blue,12,12
2015-04-09,blue,12,12
2015-04-10,blue,12,12
2015-04-11,blue,12,12
2015-04-12,blue,12,12
2015-04-13,blue,12,12
2015-04-14,blue,12,12
2015-04-15,blue,13,13
2015-04-16,blue,13,13
2015-04-17,blue,13,13
2015-04-18,blue,13,13
2015-04-19,blue,13,13
2015-04-20,blue,13,13
2015-04-21,blue,13,13
2015-04-22,blue,13,13
2015-04-23,blue,13,13
2015-04-24,blue,13,13
2015-04-25,blue,13,13
2015-04-26,blue,13,13
2015-04-27,blue,13,13
2015-04-28,blue,13,13
2015-04-29,blue,13,13
2015-04-30,blue,13,13
2015-05-01,blue,13,13
2015-05-02,blue,13,13
2015-05-03,blue,13,13
2015-05-04,blue,13,13
2015-05-05,blue,12,13
2015-05-06,blue,12,13
2015-05-07,blue,12,13
2015-05-08,blue,12,13
2015-05-09,blue,12,13
2015-05-10,blue,12,13
2015-05-11,blue,12,13
2015-05-12,blue,12,13
2015-05-13,blue,12,13
2015-05-14,blue,12,13
2015-05-15,blue,13,13
2015-05-16,blue,13,13
2015-05-17,blue,13,13
2015-05-18,blue,13,13
2015-05-19,blue,13,13
2015-05-20,blue,13,13
2015-05-21,blue,13,13
2015-05-22,blue,13,13
2015-05-23,blue,13,13
2015-05-24,blue,13,13
2015-05-25,blue,13,13
2015-05-26,blue,13,13
2015-05-27,blue,13,13
2015-05-28,blue,13,13
2015-05-29,blue,13,13
2015-05-30,blue,13,13
2015-05-31,blue,13,13
2015-06-01,blue,13,13
2015-06-02,blue,13,13
2015-06-03,blue,13,13
2015-06-04,blue,13,13
2015-06-05,blue,13,13
2015-06-06,blue,13,13
2015-06-07,blue,13,13
2015-06-08,blue,13,13
2015-06-09,blue,13,13
2015-06-10,blue,13,13
2015-06-11,blue,13,13
2015-06-12,blue,13,13
2015-06-13,blue,13,13
2015-06-14,blue,13,13
2015-06-15,blue,13,13
2015-06-16,blue,13,13
2015-06-17,blue,13,13
2015-06-18,blue,13,13
2015-06-19,blue,13,13
2015-06-20,blue,13,13
2015-06-21,blue,13,13
2015-06-22,blue,13,13
2015-06-23,blue,13,13
2015-06-24,blue,13,13
2015-06-25,blue,13,14
2015-06-26,blue,13,13
2015-06-27,blue,13,13
2015-06-28,blue,13,13
2015-06-29,blue,13,13
2015-06-30,blue,13,13
2015-07-01,blue,13,13
2015-07-02,blue,13,14
2015-07-03,blue,13,14
2015-07-04,blue,13,13
2015-07-05,blue,13,13
2015-07-06,blue,13,13
2015-07-07,blue,13,14
2015-07-08,blue,13,14
2015-07-09,blue,13,14
2015-07-10,blue,13,14
2015-07-11,blue,13,14
2015-07-12,blue,13,14
2015-07-13,blue,14,14
2015-07-14,blue,14,14
2015-07-15,blue,14,14
2015-07-16,blue,14,14
2015-07-17,blue,14,14
2015-07-18,blue,14,14
2015-07-19,blue,14,14
2015-07-20,blue,14,14
2015-07-21,blue,15,15
2015-07-22,blue,15,15
2015-07-23,blue,15,15
2015-07-24,blue,14,15
2015-07-25,blue,14,14
2015-07-26,blue,14,14
2015-07-27,blue,14,15
2015-07-28,blue,15,15
2015-07-29,blue,15,15
2015-07-30,blue,15,15
2015-07-31,blue,15,15
2015-08-01,blue,15,15
2015-08-02,blue,15,15
2015-08-03,blue,15,15
2015-08-04,blue,15,15
2015-08-05,blue,15,15
2015-08-06,blue,15,15
2015-08-07,blue,15,15
2015-08-08,blue,15,15
2015-08-09,blue,15,15
2015-08-10,blue,15,15
2015-08-11,blue,15,15
2015-08-12,blue,15,15
2015-08-13,blue,15,15
2015-08-14,blue,15,15
2015-08-15,blue,15,15
2015-08-16,blue,15,15
2015-08-17,blue,15,15
2015-08-18,blue,15,15
2015-08-19,blue,15,15
2015-08-20,blue,15,15
2015-08-21,blue,15,15
2015-08-22,blue,15,16
2015-08-23,blue,15,16
2015-08-24,blue,16,16
2015-08-25,blue,16,16
2015-08-26,blue,16,16
2015-08-27,blue,16,16
2015-08-28,blue,16,16
2015-08-29,blue,15,16
2015-08-30,blue,15,16
2015-08-31,blue,15,16
2015-09-01,blue,15,15
2015-09-02,blue,15,16
2015-09-03,blue,16,16
2015-09-04,blue,16,16
2015-09-05,blue,15,15
2015-09-06,blue,15,15
2015-09-07,blue,15,15
2015-09-08,blue,15,15
2015-09-09,blue,15,16
2015-09-10,blue,15,16
2015-09-11,blue,15,16
2015-09-12,blue,15,16
2015-09-13,blue,15,16
2015-09-14,blue,16,16
2015-09-15,blue,16,16
2015-09-16,blue,16,16
2015-09-17,blue,16,16
2015-09-18,blue,16,16
2015-09-19,blue,16,16
2015-09-20,blue,16,16
2015-09-21,blue,16,16
2015-09-22,blue,16,16
2015-09-23,blue,16,16
2015-09-24,blue,16,16
2015-09-25,blue,16,16
2015-09-26,blue,16,16
2015-09-27,blue,16,16
2015-09-28,blue,16,16
2015-09-29,blue,16,16
2015-09-30,blue,16,16
2015-10-01,blue,16,16
2015-10-02,blue,16,16
2015-10-03,blue,16,16
2015-10-04,blue,16,16
2015-10-05,blue,16,16
2015-10-06,blue,16,16
2015-10-07,blue,16,16
2015-10-08,blue,16,16
2015-10-09,blue,16,16
2015-10-10,blue,16,16
2015-10-11,blue,16,16
2015-10-12,blue,16,16
2015-10-13,blue,16,16
2015-10-14,blue,16,16
2015-10-15,blue,16,16
2015-10-16,blue,16,16
2015-10-17,blue,16,16
2015-10-18,blue,16,16
2015-10-19,blue,16,16
2015-10-20,blue,16,16
2015-10-21,blue,16,16
2015-10-22,blue,16,16
2015-10-23,blue,16,16
2015-10-24,blue,16,16
2015-10-25,blue,16,16
2015-10-26,blue,16,16
2015-10-27,blue,16,16
2015-10-28,blue,16,16
2015-10-29,blue,16,16
2015-10-30,blue,16,16
2015-10-31,blue,16,16
2015-11-01,blue,16,16
2015-11-02,blue,16,16
2015-11-03,blue,16,16
2015-11-04,blue,15,15
2015-11-05,blue,15,15
2015-11-06,blue,15,15
2015-11-07,blue,15,15
2015-11-08,blue,15,15
2015-11-09,blue,15,15
2015-11-10,blue,14,15
2015-11-11,blue,15,15
2015-11-12,blue,15,15
2015-11-13,blue,15,15
2015-11-14,blue,15,15
2015-11-15,blue,15,15
2015-11-16,blue,15,15
2015-11-17,blue,15,15
2015-11-18,blue,15,15
2015-11-19,blue,15,15
2015-11-20,blue,15,15
2015-11-21,blue,15,15
2015-11-22,blue,15,15
2015-11-23,blue,15,15
2015-11-24,blue,15,15
2015-11-25,blue,15,15
2015-11-26,blue,15,15
2015-11-27,blue,15,15
2015-11-28,blue,15,15
2015-11-29,blue,15,15
2015-11-30,blue,15,15
2015-12-01,blue,15,15
2015-12-02,blue,15,15
2015-12-03,blue,15,15
2015-12-04,blue,15,15
2015-12-05,blue,15,15
2015-12-06,blue,15,15
2015-12-07,blue,15,15
2015-12-08,blue,15,15
2015-12-09,blue,15,15
2015-12-10,blue,15,15
2015-12-11,blue,15,15
2015-12-12,blue,15,15
2015-12-13,blue,15,15
2015-12-14,blue,15,15
2015-12-15,blue,15,15
2015-12-16,blue,14,15
2015-12-17,blue,14,14
2015-12-18,blue,14,14
2015-12-19,blue,14,14
2015-12-20,blue,14,14
2015-12-21,blue,14,14
2015-12-22,blue,14,14
2015-12-23,blue,14,14
2015-12-24,blue,14,14
2015-12-25,blue,14,14
2015-12-26,blue,14,14
2015-12-27,blue,14,14
2015-12-28,blue,14,14
2015-12-29,blue,14,14
2015-12-30,blue,14,14
2015-12-31,blue,14,14
2016-01-01,blue,14,14
2016-01-02,blue,14,14
2016-01-03,blue,14,14
2016-01-04,blue,14,14
2016-01-05,blue,14,14
2016-01-06,blue,14,14
2016-01-07,blue,14,14
2016-01-08,blue,14,14
2016-01-09,blue,14,14
2016-01-10,blue,14,14
2016-01-11,blue,14,14
2016-01-12,blue,14,14
2016-01-13,blue,14,14
2016-01-14,blue,14,14
2016-01-15,blue,14,14
2016-01-16,blue,14,14
2016-01-17,blue,14,14
2016-01-18,blue,14,14
2016-01-19,blue,14,14
2016-01-20,blue,14,14
2016-01-21,blue,14,14
2016-01-22,blue,14,14
2016-01-23,blue,14,14
2016-01-24,blue,14,14
2016-01-25,blue,14,14
2016-01-26,blue,14,14
2016-01-27,blue,14,14
2016-01-28,blue,14,14
2016-01-29,blue,14,14
2016-01-30,blue,14,14
2016-01-31,blue,14,14
2016-02-01,blue,14,14
2016-02-02,blue,14,14
2016-02-03,blue,14,14
2016-02-04,blue,14,14
2016-02-05,blue,14,14
2016-02-06,blue,14,14
2016-02-07,blue,14,14
2016-02-08,blue,14,14
2016-02-09,blue,14,14
2016-02-10,blue,14,14
2016-02-11,blue,14,14
2016-02-12,blue,15,15
2016-02-13,blue,15,15
2016-02-14,blue,15,15
2016-02-15,blue,15,15
2016-02-16,blue,15,15
2016-02-17,blue,15,15
2016-02-18,blue,15,15
2016-02-19,blue,15,15
2016-02-20,blue,15,15
2016-02-21,blue,15,15
2016-02-22,blue,15,15
2016-02-23,blue,15,15
2016-02-24,blue,15,16
2016-02-25,blue,15,16
2016-02-26,blue,15,16
2016-02-27,blue,15,16
2016-02-28,blue,15,16
2016-02-29,blue,15,16
2016-03-01,blue,16,16
2016-03-02,blue,16,16
2016-03-03,blue,16,16
2016-03-04,blue,15,16
2016-03-05,blue,15,16
2016-03-06,blue,15,16
2016-03-07,blue,15,16
2016-03-08,blue,16,16
2016-03-09,blue,16,16
2016-03-10,blue,15,16
2016-03-11,blue,15,16
2016-03-12,blue,15,16
2016-03-13,blue,15,16
2016-03-14,blue,15,16
2016-03-15,blue,15,16
2016-03-16,blue,15,15
2016-03-17,blue,15,15
2016-03-18,blue,15,16
2016-03-19,blue,15,16
2016-03-20,blue,15,16
2016-03-21,blue,15,15
2016-03-22,blue,15,15
2016-03-23,blue,15,15
2016-03-24,blue,15,15
2016-03-25,blue,15,15
2016-03-26,blue,15,15
2016-03-27,blue,15,15
2016-03-28,blue,15,15
2016-03-29,blue,15,15
2016-03-30,blue,15,15
2016-03-31,blue,15,15
2016-04-01,blue,15,15
2016-04-02,blue,15,15
2016-04-03,blue,15,15
2016-04-04,blue,15,15
2016-04-05,blue,15,15
2016-04-06,blue,15,15
2016-04-07,blue,15,15
2016-04-08,blue,15,15
2016-04-09,blue,15,15
2016-04-10,blue,15,15
2016-04-11,blue,15,15
2016-04-12,blue,15,15
2016-04-13,blue,15,15
2016-04-14,blue,15,15
2016-04-15,blue,15,15
2016-04-16,blue,15,15
2016-04-17,blue,15,15
2016-04-18,blue,15,15
2016-04-19,blue,15,15
2016-04-20,blue,14,15
2016-04-21,blue,15,15
2016-04-22,blue,15,15
2016-04-23,blue,15,15
2016-04-24,blue,15,15
2016-04-25,blue,15,15
2016-04-26,blue,15,15
2016-04-27,blue,15,15
2016-04-28,blue,14,15
2016-04-29,blue,14,15
2016-04-30,blue,14,15
2016-05-01,blue,14,15
2016-05-02,blue,14,15
2016-05-03,blue,14,15
2016-05-04,blue,14,15
2016-05-05,blue,14,15
2016-05-06,blue,14,15
2016-05-07,blue,14,15
2016-05-08,blue,14,15
2016-05-09,blue,14,15
2016-05-10,blue,14,15
2016-05-11,blue,14,15
2016-05-12,blue,14,15
2016-05-13,blue,14,15
2016-05-14,blue,14,15
2016-05-15,blue,14,15
2016-05-16,blue,14,15
2016-05-17,blue,14,15
2016-05-18,blue,14,15
2016-05-19,blue,14,15
2016-05-20,blue,14,15
2016-05-21,blue,14,15
2016-05-22,blue,14,15
2016-05-23,blue,14,15
2016-05-24,blue,14,15
2016-05-25,blue,14,15
2016-05-26,blue,14,15
2016-05-27,blue,14,15
2016-05-28,blue,14,15
2016-05-29,blue,14,15
2016-05-30,blue,14,15
2016-05-31,blue,14,15
2016-06-01,blue,14,14
2016-06-02,blue,14,14
2016-06-03,blue,14,14
2016-06-04,blue,14,14
2016-06-05,blue,14,14
2016-06-06,blue,14,14
2016-06-07,blue,14,14
2016-06-08,blue,14,14
2016-06-09,blue,14,14
2016-06-10,blue,14,14
2016-06-11,blue,14,14
2016-06-12,blue,14,14
2016-06-13,blue,14,14
2016-06-14,blue,14,14
2016-06-15,blue,14,14
2016-06-16,blue,14,14
