fecha,depositos_usd_z
2009-06-24,11592.0
2009-06-25,11598.0
2009-06-26,11604.0
2009-06-29,11620.0
2009-06-30,160.0
2009-06-30,11679.0
2009-07-01,11765.25806451613
2009-07-01,163.6913978494631
2009-07-01,11626.0
2009-07-02,11651.0
2009-07-03,11724.0
2009-07-06,11732.0
2009-07-07,11747.0
2009-07-08,11767.0
2009-07-13,11747.0
2009-07-14,11777.0
2009-07-15,11793.0
2009-07-16,11806.0
2009-07-17,11808.0
2009-07-20,11828.0
2009-07-21,11830.0
2009-07-22,11824.0
2009-07-23,11818.0
2009-07-24,11817.0
2009-07-27,11827.0
2009-07-28,11843.0
2009-07-29,11656.0
2009-07-30,11655.0
2009-07-31,11681.0
2009-07-31,2.0
2009-08-01,12006.64516129032
2009-08-01,241.3870967741932
2009-08-03,11818.0
2009-08-04,12039.0
2009-08-05,12069.0
2009-08-06,12085.0
2009-08-07,12076.0
2009-08-10,12076.0
2009-08-11,12082.0
2009-08-12,12062.0
2009-08-13,12042.0
2009-08-14,12035.0
2009-08-18,11937.0
2009-08-19,11960.0
2009-08-20,11941.0
2009-08-21,11946.0
2009-08-24,11969.0
2009-08-25,11933.0
2009-08-26,11975.0
2009-08-27,11988.0
2009-08-28,12128.0
2009-08-31,12278.0
2009-08-31,597.0
2009-09-01,12249.0
2009-09-01,12203.73333333333
2009-09-01,197.0881720430116
2009-09-02,12222.0
2009-09-03,12235.0
2009-09-04,12235.0
2009-09-07,12248.0
2009-09-08,12251.0
2009-09-09,12237.0
2009-09-10,12252.0
2009-09-11,12236.0
2009-09-14,12253.0
2009-09-15,12256.0
2009-09-16,12265.0
2009-09-17,12251.0
2009-09-18,12241.0
2009-09-21,12248.0
2009-09-22,12253.0
2009-09-23,12241.0
2009-09-24,12089.0
2009-09-25,12076.0
2009-09-28,12065.0
2009-09-29,12054.0
2009-09-30,-199.0
2009-09-30,12079.0
2009-10-01,12089.0
2009-10-01,11784.0
2009-10-01,-419.7333333333336
2009-10-02,11944.0
2009-10-05,11971.0
2009-10-06,11960.0
2009-10-07,11967.0
2009-10-08,11940.0
2009-10-09,11935.0
2009-10-13,11933.0
2009-10-14,11774.0
2009-10-15,11762.0
2009-10-16,11678.0
2009-10-19,11678.0
2009-10-20,11651.0
2009-10-21,11660.0
2009-10-22,11652.0
2009-10-23,11646.0
2009-10-26,11613.0
2009-10-27,11651.0
2009-10-28,11610.0
2009-10-29,11599.0
2009-10-30,-454.0
2009-10-30,11625.0
2009-11-01,11599.16666666667
2009-11-01,-184.8333333333339
2009-11-02,11602.0
2009-11-03,11597.0
2009-11-04,11606.0
2009-11-05,11654.0
2009-11-09,11648.0
2009-11-10,11669.0
2009-11-11,11649.0
2009-11-12,11620.0
2009-11-13,11604.0
2009-11-16,11591.0
2009-11-17,11638.0
2009-11-18,11618.0
2009-11-19,11617.0
2009-11-20,11573.0
2009-11-23,11580.0
2009-11-24,11558.0
2009-11-25,11561.0
2009-11-26,11536.0
2009-11-27,11531.0
2009-11-30,11520.0
2009-11-30,-105.0
2009-12-01,11516.0
2009-12-01,193.4462365591407
2009-12-01,11792.61290322581
2009-12-02,11520.0
2009-12-03,11513.0
2009-12-04,11948.0
2009-12-07,11897.0
2009-12-09,11894.0
2009-12-10,11875.0
2009-12-11,11840.0
2009-12-14,11576.0
2009-12-15,11956.0
2009-12-16,11949.0
2009-12-17,11812.0
2009-12-18,11661.0
2009-12-21,11999.0
2009-12-22,11940.0
2009-12-23,11737.0
2009-12-24,11711.0
2009-12-28,11875.0
2009-12-29,11844.0
2009-12-30,11792.0
2009-12-31,11788.0
2009-12-31,268.0
2010-01-01,-58.3870967741932
2010-01-01,11734.22580645161
2010-01-04,11772.0
2010-01-05,11755.0
2010-01-06,11788.0
2010-01-07,11788.0
2010-01-08,11811.0
2010-01-11,11803.0
2010-01-12,11786.0
2010-01-13,11748.0
2010-01-14,11751.0
2010-01-15,11699.0
2010-01-18,11688.0
2010-01-19,11674.0
2010-01-20,11662.0
2010-01-21,11675.0
2010-01-22,11653.0
2010-01-25,11646.0
2010-01-26,11636.0
2010-01-27,11742.0
2010-01-28,11714.0
2010-01-29,-28.0
2010-01-29,11760.0
2010-02-01,11431.89285714286
2010-02-01,11422.0
2010-02-01,-302.3329493087567
2010-02-02,11424.0
2010-02-03,11418.0
2010-02-04,11425.0
2010-02-05,11552.0
2010-02-08,11484.0
2010-02-09,11480.0
2010-02-10,11481.0
2010-02-11,11493.0
2010-02-12,11495.0
2010-02-15,11507.0
2010-02-16,11458.0
2010-02-17,11457.0
2010-02-18,11437.0
2010-02-19,11425.0
2010-02-22,11411.0
2010-02-23,11347.0
2010-02-24,11315.0
2010-02-25,11257.0
2010-02-26,-473.0
2010-02-26,11287.0
2010-03-01,11799.74193548387
2010-03-01,367.8490783410143
2010-03-01,11263.0
2010-03-02,11267.0
2010-03-03,11279.0
2010-03-04,11399.0
2010-03-05,11406.0
2010-03-08,11463.0
2010-03-09,11461.0
2010-03-10,11475.0
2010-03-11,11453.0
2010-03-12,11553.0
2010-03-15,11556.0
2010-03-16,11589.0
2010-03-17,11612.0
2010-03-18,11649.0
2010-03-19,11663.0
2010-03-22,11667.0
2010-03-23,11546.0
2010-03-25,11698.0
2010-03-26,11710.0
2010-03-29,11723.0
2010-03-30,16098.0
2010-03-31,15052.0
2010-03-31,3765.0
2010-04-01,15387.2
2010-04-01,3587.45806451613
2010-04-05,15071.0
2010-04-06,15111.0
2010-04-07,15121.0
2010-04-08,15124.0
2010-04-09,15039.0
2010-04-12,15044.0
2010-04-13,15059.0
2010-04-14,15094.0
2010-04-15,15137.0
2010-04-16,15157.0
2010-04-19,15297.0
2010-04-20,15332.0
2010-04-21,15403.0
2010-04-22,15900.0
2010-04-23,15978.0
2010-04-26,16107.0
2010-04-27,16174.0
2010-04-28,15883.0
2010-04-29,15904.0
2010-04-30,1073.0
2010-04-30,16125.0
2010-05-01,16178.25806451613
2010-05-01,791.0580645161281
2010-05-03,16120.0
2010-05-04,16055.0
2010-05-05,16153.0
2010-05-06,16125.0
2010-05-07,16102.0
2010-05-10,16112.0
2010-05-11,16126.0
2010-05-12,16133.0
2010-05-13,16153.0
2010-05-14,16146.0
2010-05-17,16201.0
2010-05-18,16206.0
2010-05-19,16223.0
2010-05-20,16225.0
2010-05-21,16240.0
2010-05-26,16252.0
2010-05-27,16252.0
2010-05-28,16242.0
2010-05-31,145.0
2010-05-31,16270.0
2010-06-01,15692.5
2010-06-01,-485.7580645161288
2010-06-01,15745.0
2010-06-02,15714.0
2010-06-03,15705.0
2010-06-04,15706.0
2010-06-07,15723.0
2010-06-08,15756.0
2010-06-09,15747.0
2010-06-10,15755.0
2010-06-11,15746.0
2010-06-14,15715.0
2010-06-15,15686.0
2010-06-16,15685.0
2010-06-17,15718.0
2010-06-18,15708.0
2010-06-22,15730.0
2010-06-23,15609.0
2010-06-24,15611.0
2010-06-25,15625.0
2010-06-28,15585.0
2010-06-29,15579.0
2010-06-30,15649.0
2010-06-30,-621.0
2010-07-01,-251.3387096774186
2010-07-01,15441.16129032258
2010-07-01,15591.0
2010-07-02,15598.0
2010-07-05,15625.0
2010-07-06,15525.0
2010-07-07,15563.0
2010-07-08,15571.0
2010-07-12,15578.0
2010-07-13,15583.0
2010-07-14,15606.0
2010-07-15,15615.0
2010-07-16,15601.0
2010-07-19,15662.0
2010-07-20,15653.0
2010-07-21,15625.0
2010-07-22,15635.0
2010-07-23,15721.0
2010-07-26,15730.0
2010-07-27,15719.0
2010-07-28,15718.0
2010-07-29,13648.0
2010-07-30,-1871.0
2010-07-30,13778.0
2010-08-01,-1042.354838709678
2010-08-01,14398.8064516129
2010-08-02,13736.0
2010-08-03,14060.0
2010-08-04,14155.0
2010-08-05,14310.0
2010-08-06,14291.0
2010-08-09,14321.0
2010-08-10,14402.0
2010-08-11,14395.0
2010-08-12,14479.0
2010-08-13,14492.0
2010-08-17,14496.0
2010-08-18,14519.0
2010-08-19,14495.0
2010-08-20,14537.0
2010-08-23,14520.0
2010-08-24,14524.0
2010-08-25,14531.0
2010-08-26,14526.0
2010-08-27,14537.0
2010-08-30,14524.0
2010-08-31,751.0
2010-08-31,14529.0
2010-09-01,217.5268817204305
2010-09-01,14508.0
2010-09-01,14616.33333333333
2010-09-02,14259.0
2010-09-03,14272.0
2010-09-06,14291.0
2010-09-07,14380.0
2010-09-08,14368.0
2010-09-09,14410.0
2010-09-10,14417.0
2010-09-13,14460.0
2010-09-14,14414.0
2010-09-15,14520.0
2010-09-16,14515.0
2010-09-17,14588.0
2010-09-20,14664.0
2010-09-21,14731.0
2010-09-22,14949.0
2010-09-23,15012.0
2010-09-24,14980.0
2010-09-27,15120.0
2010-09-28,14986.0
2010-09-29,14988.0
2010-09-30,15144.0
2010-09-30,615.0
2010-10-01,15416.1935483871
2010-10-01,799.8602150537627
2010-10-01,15171.0
2010-10-04,15083.0
2010-10-05,15156.0
2010-10-06,15283.0
2010-10-07,15320.0
2010-10-08,15329.0
2010-10-12,15394.0
2010-10-13,15434.0
2010-10-14,15459.0
2010-10-15,15497.0
2010-10-18,15361.0
2010-10-19,15435.0
2010-10-20,15506.0
2010-10-21,15503.0
2010-10-22,15496.0
2010-10-25,15530.0
2010-10-26,15517.0
2010-10-28,15583.0
2010-10-29,15671.0
2010-10-29,527.0
2010-11-01,448.706451612903
2010-11-01,15864.9
2010-11-01,15716.0
2010-11-02,15735.0
2010-11-03,15765.0
2010-11-04,15785.0
2010-11-05,15844.0
2010-11-08,15884.0
2010-11-09,15902.0
2010-11-10,15836.0
2010-11-11,15908.0
2010-11-12,15894.0
2010-11-15,15945.0
2010-11-16,15958.0
2010-11-17,15969.0
2010-11-18,15979.0
2010-11-19,15984.0
2010-11-23,15914.0
2010-11-24,15800.0
2010-11-25,15803.0
2010-11-26,15799.0
2010-11-29,15714.0
2010-11-30,116.0
2010-11-30,15787.0
2010-12-01,15926.35483870968
2010-12-01,15782.0
2010-12-01,61.45483870967837
2010-12-02,15792.0
2010-12-03,15791.0
2010-12-06,15814.0
2010-12-07,15800.0
2010-12-09,15862.0
2010-12-10,15952.0
2010-12-13,15899.0
2010-12-14,15947.0
2010-12-15,15887.0
2010-12-16,15900.0
2010-12-17,15898.0
2010-12-20,15974.0
2010-12-21,15988.0
2010-12-22,16005.0
2010-12-23,16027.0
2010-12-27,16001.0
2010-12-28,15967.0
2010-12-29,16056.0
2010-12-30,319.0
2010-12-30,16106.0
2011-01-01,16053.48387096774
2011-01-01,127.1290322580644
2011-01-03,16087.0
2011-01-04,16094.0
2011-01-05,16092.0
2011-01-06,16089.0
2011-01-07,16112.0
2011-01-10,16198.0
2011-01-11,16177.0
2011-01-12,16165.0
2011-01-13,16153.0
2011-01-14,16129.0
2011-01-17,16121.0
2011-01-18,16095.0
2011-01-19,16073.0
2011-01-20,16080.0
2011-01-21,16072.0
2011-01-24,16058.0
2011-01-25,16020.0
2011-01-26,15986.0
2011-01-27,15892.0
2011-01-28,15810.0
2011-01-31,-417.0
2011-01-31,15689.0
2011-02-01,15664.0
2011-02-01,-471.5910138248855
2011-02-01,15581.89285714286
2011-02-02,15643.0
2011-02-03,15630.0
2011-02-04,15650.0
2011-02-07,15692.0
2011-02-08,15702.0
2011-02-09,15715.0
2011-02-10,15705.0
2011-02-11,15727.0
2011-02-14,15674.0
2011-02-15,15574.0
2011-02-16,15525.0
2011-02-17,15472.0
2011-02-18,15477.0
2011-02-21,15529.0
2011-02-22,15510.0
2011-02-23,15515.0
2011-02-24,15498.0
2011-02-25,15413.0
2011-02-28,-245.0
2011-02-28,15444.0
2011-03-01,-238.0541474654365
2011-03-01,15343.83870967742
2011-03-01,15427.0
2011-03-02,15389.0
2011-03-03,15405.0
2011-03-04,15436.0
2011-03-09,15429.0
2011-03-10,15443.0
2011-03-11,15448.0
2011-03-14,15467.0
2011-03-15,15480.0
2011-03-16,15446.0
2011-03-17,15341.0
2011-03-18,15278.0
2011-03-21,15231.0
2011-03-22,15221.0
2011-03-23,15205.0
2011-03-28,15339.0
2011-03-29,15215.0
2011-03-30,15165.0
2011-03-31,15278.0
2011-03-31,-166.0
2011-04-01,180.5279569892464
2011-04-01,15524.36666666667
2011-04-01,15259.0
2011-04-04,15298.0
2011-04-05,15349.0
2011-04-06,15341.0
2011-04-07,15404.0
2011-04-08,15438.0
2011-04-11,15436.0
2011-04-12,15466.0
2011-04-13,15454.0
2011-04-14,15444.0
2011-04-15,15567.0
2011-04-18,15587.0
2011-04-19,15663.0
2011-04-20,15666.0
2011-04-25,15533.0
2011-04-26,15699.0
2011-04-27,15730.0
2011-04-28,15697.0
2011-04-29,476.0
2011-04-29,15754.0
2011-05-01,15854.8064516129
2011-05-01,330.4397849462366
2011-05-02,15766.0
2011-05-03,15857.0
2011-05-04,15921.0
2011-05-05,15927.0
2011-05-06,15943.0
2011-05-09,15936.0
2011-05-10,15930.0
2011-05-11,15895.0
2011-05-12,15892.0
2011-05-13,15887.0
2011-05-16,15956.0
2011-05-17,15957.0
2011-05-18,15966.0
2011-05-19,15929.0
2011-05-20,15926.0
2011-05-23,15894.0
2011-05-24,15729.0
2011-05-26,15669.0
2011-05-27,15697.0
2011-05-30,15704.0
2011-05-31,15729.0
2011-05-31,-25.0
2011-06-01,-195.3397849462363
2011-06-01,15659.46666666667
2011-06-01,15746.0
2011-06-02,15724.0
2011-06-03,15617.0
2011-06-06,15604.0
2011-06-07,15638.0
2011-06-08,15651.0
2011-06-09,15655.0
2011-06-10,15666.0
2011-06-13,15725.0
2011-06-14,15719.0
2011-06-15,15734.0
2011-06-16,15699.0
2011-06-17,15696.0
2011-06-21,15669.0
2011-06-22,15653.0
2011-06-23,15613.0
2011-06-24,15607.0
2011-06-27,15598.0
2011-06-28,15533.0
2011-06-29,15564.0
2011-06-30,76.0
2011-06-30,15805.0
2011-07-01,57.46881720430065
2011-07-01,15787.0
2011-07-01,15716.93548387097
2011-07-04,15820.0
2011-07-05,15768.0
2011-07-06,15784.0
2011-07-07,15830.0
2011-07-08,15761.0
2011-07-11,15765.0
2011-07-12,15756.0
2011-07-13,15762.0
2011-07-14,15773.0
2011-07-15,15742.0
2011-07-18,15677.0
2011-07-19,15667.0
2011-07-20,15604.0
2011-07-21,15613.0
2011-07-22,15640.0
2011-07-25,15642.0
2011-07-26,15628.0
2011-07-27,15642.0
2011-07-28,15646.0
2011-07-29,-119.0
2011-07-29,15686.0
2011-08-01,15910.58064516129
2011-08-01,15646.0
2011-08-01,193.6451612903238
2011-08-02,15642.0
2011-08-03,15762.0
2011-08-04,15997.0
2011-08-05,15937.0
2011-08-08,15939.0
2011-08-09,15974.0
2011-08-10,15945.0
2011-08-11,16001.0
2011-08-12,16000.0
2011-08-15,16032.0
2011-08-16,16007.0
2011-08-17,15964.0
2011-08-18,15968.0
2011-08-19,15965.0
2011-08-23,15950.0
2011-08-24,15905.0
2011-08-25,15880.0
2011-08-26,15887.0
2011-08-29,15867.0
2011-08-30,15739.0
2011-08-31,-8.0
2011-08-31,15678.0
2011-09-01,15676.63333333333
2011-09-01,-233.9473118279584
2011-09-01,15562.0
2011-09-02,15650.0
2011-09-05,15711.0
2011-09-06,15680.0
2011-09-07,15677.0
2011-09-08,15628.0
2011-09-09,15661.0
2011-09-12,15672.0
2011-09-13,15700.0
2011-09-14,15687.0
2011-09-15,15630.0
2011-09-16,15594.0
2011-09-19,15555.0
2011-09-20,15594.0
2011-09-21,15608.0
2011-09-22,15677.0
2011-09-23,15774.0
2011-09-26,15799.0
2011-09-27,15786.0
2011-09-28,15750.0
2011-09-29,15772.0
2011-09-30,96.0
2011-09-30,15774.0
2011-10-01,198.1731182795702
2011-10-01,15874.8064516129
2011-10-03,15806.0
2011-10-04,15797.0
2011-10-05,15772.0
2011-10-06,15788.0
2011-10-07,15823.0
2011-10-11,15823.0
2011-10-12,15836.0
2011-10-13,15809.0
2011-10-14,15829.0
2011-10-17,15888.0
2011-10-18,15934.0
2011-10-19,15935.0
2011-10-20,15915.0
2011-10-21,15945.0
2011-10-24,15964.0
2011-10-25,15955.0
2011-10-26,15964.0
2011-10-27,15979.0
2011-10-28,15963.0
2011-10-31,15903.0
2011-10-31,129.0
2011-11-01,15756.0
2011-11-01,14144.73333333333
2011-11-01,-1730.07311827957
2011-11-02,15619.0
2011-11-03,15432.0
2011-11-04,15299.0
2011-11-07,15114.0
2011-11-08,14954.0
2011-11-09,14766.0
2011-11-10,14511.0
2011-11-11,14223.0
2011-11-14,14056.0
2011-11-15,13889.0
2011-11-16,13766.0
2011-11-17,13668.0
2011-11-18,13576.0
2011-11-21,13509.0
2011-11-22,13477.0
2011-11-23,13388.0
2011-11-24,13354.0
2011-11-25,13317.0
2011-11-29,13262.0
2011-11-30,13259.0
2011-11-30,-2644.0
2011-12-01,-987.7010752688184
2011-12-01,13157.03225806452
2011-12-01,13229.0
2011-12-02,13178.0
2011-12-05,13164.0
2011-12-06,13118.0
2011-12-07,13066.0
2011-12-12,13055.0
2011-12-13,13038.0
2011-12-14,13027.0
2011-12-15,13137.0
2011-12-16,13132.0
2011-12-19,13127.0
2011-12-20,13099.0
2011-12-21,13160.0
2011-12-22,13187.0
2011-12-23,13212.0
2011-12-27,13271.0
2011-12-28,13306.0
2011-12-29,13196.0
2011-12-30,64.0
2011-12-30,13323.0
2012-01-01,13370.06451612903
2012-01-01,213.0322580645188
2012-01-03,13401.0
2012-01-04,13385.0
2012-01-05,13372.0
2012-01-06,13378.0
2012-01-09,13374.0
2012-01-10,13410.0
2012-01-11,13386.0
2012-01-12,13380.0
2012-01-13,13368.0
2012-01-16,13378.0
2012-01-17,13357.0
2012-01-18,13379.0
2012-01-19,13395.0
2012-01-20,13396.0
2012-01-23,13384.0
2012-01-24,13414.0
2012-01-25,13376.0
2012-01-26,13357.0
2012-01-27,13333.0
2012-01-30,13327.0
2012-01-31,3.0
2012-01-31,13326.0
2012-02-01,13278.06896551724
2012-02-01,13306.0
2012-02-01,-91.99555061179126
2012-02-02,13301.0
2012-02-03,13305.0
2012-02-06,13293.0
2012-02-07,13265.0
2012-02-08,13285.0
2012-02-09,13237.0
2012-02-10,13263.0
2012-02-13,13359.0
2012-02-14,13330.0
2012-02-15,13381.0
2012-02-16,13312.0
2012-02-17,13343.0
2012-02-22,13273.0
2012-02-23,13254.0
2012-02-24,13167.0
2012-02-28,13198.0
2012-02-29,-143.0
2012-02-29,13183.0
2012-03-01,13200.51612903226
2012-03-01,-77.55283648498516
2012-03-01,13201.0
2012-03-02,13203.0
2012-03-05,13235.0
2012-03-06,13227.0
2012-03-07,13207.0
2012-03-08,13254.0
2012-03-09,13247.0
2012-03-12,13216.0
2012-03-13,13249.0
2012-03-14,13226.0
2012-03-15,13251.0
2012-03-16,13247.0
2012-03-19,13246.0
2012-03-20,13184.0
2012-03-21,13173.0
2012-03-22,13189.0
2012-03-23,13209.0
2012-03-26,13157.0
2012-03-27,13148.0
2012-03-28,13136.0
2012-03-29,13065.0
2012-03-30,13067.0
2012-03-30,-116.0
2012-04-01,13115.0
2012-04-01,-85.5161290322576
2012-04-03,13088.0
2012-04-04,13152.0
2012-04-09,13169.0
2012-04-10,13157.0
2012-04-11,13156.0
2012-04-12,13135.0
2012-04-13,13132.0
2012-04-16,13128.0
2012-04-17,13194.0
2012-04-18,13184.0
2012-04-19,13079.0
2012-04-20,13073.0
2012-04-23,13072.0
2012-04-24,13086.0
2012-04-25,13092.0
2012-04-26,13073.0
2012-04-27,15.0
2012-04-27,13082.0
2012-05-01,12575.58064516129
2012-05-01,-539.4193548387084
2012-05-02,13105.0
2012-05-03,13134.0
2012-05-04,13134.0
2012-05-07,13121.0
2012-05-08,13048.0
2012-05-09,13053.0
2012-05-10,13010.0
2012-05-11,12958.0
2012-05-14,12858.0
2012-05-15,12752.0
2012-05-16,12671.0
2012-05-17,12562.0
2012-05-18,12453.0
2012-05-21,12339.0
2012-05-22,12205.0
2012-05-23,12106.0
2012-05-24,11968.0
2012-05-28,11855.0
2012-05-29,11913.0
2012-05-30,11823.0
2012-05-31,11699.0
2012-05-31,-1383.0
2012-06-01,11514.0
2012-06-01,-2042.613978494626
2012-06-01,10532.96666666667
2012-06-04,11368.0
2012-06-05,11218.0
2012-06-06,11128.0
2012-06-07,11021.0
2012-06-08,10907.0
2012-06-11,10789.0
2012-06-12,10644.0
2012-06-13,10489.0
2012-06-14,10433.0
2012-06-15,10368.0
2012-06-18,10267.0
2012-06-19,10179.0
2012-06-21,10114.0
2012-06-22,10047.0
2012-06-25,10020.0
2012-06-26,9985.0
2012-06-27,9955.0
2012-06-28,9904.0
2012-06-29,9894.0
2012-06-29,-1805.0
2012-07-01,-858.7731182795687
2012-07-01,9674.193548387097
2012-07-02,9990.0
2012-07-03,9950.0
2012-07-04,9929.0
2012-07-05,9913.0
2012-07-06,9884.0
2012-07-10,9835.0
2012-07-11,9800.0
2012-07-12,9765.0
2012-07-13,9722.0
2012-07-16,9670.0
2012-07-17,9759.0
2012-07-18,9716.0
2012-07-19,9624.0
2012-07-20,9578.0
2012-07-23,9544.0
2012-07-24,9481.0
2012-07-25,9453.0
2012-07-26,9417.0
2012-07-27,9358.0
2012-07-30,9300.0
2012-07-31,9350.0
2012-07-31,-544.0
2012-08-01,9274.806451612903
2012-08-01,-399.3870967741932
2012-08-01,9315.0
2012-08-02,9250.0
2012-08-03,9487.0
2012-08-06,9464.0
2012-08-07,9437.0
2012-08-08,9405.0
2012-08-09,9377.0
2012-08-10,9350.0
2012-08-13,9361.0
2012-08-14,9289.0
2012-08-15,9276.0
2012-08-16,9252.0
2012-08-17,9234.0
2012-08-21,9235.0
2012-08-22,9223.0
2012-08-23,9195.0
2012-08-24,9165.0
2012-08-27,9151.0
2012-08-28,9112.0
2012-08-29,9083.0
2012-08-30,9082.0
2012-08-31,-280.0
2012-08-31,9070.0
2012-09-01,-289.9731182795695
2012-09-01,8984.833333333334
2012-09-03,9056.0
2012-09-04,9079.0
2012-09-05,9037.0
2012-09-06,9024.0
2012-09-07,9010.0
2012-09-10,9001.0
2012-09-11,8997.0
2012-09-12,9019.0
2012-09-13,8989.0
2012-09-14,8971.0
2012-09-17,8947.0
2012-09-18,8980.0
2012-09-19,8966.0
2012-09-20,8953.0
2012-09-21,8946.0
2012-09-25,8936.0
2012-09-26,8930.0
2012-09-27,8944.0
2012-09-28,-130.0
2012-09-28,8940.0
2012-10-01,58.55376344085926
2012-10-01,8923.0
2012-10-01,9043.387096774193
2012-10-02,8915.0
2012-10-03,8922.0
2012-10-04,8929.0
2012-10-05,8918.0
2012-10-09,8908.0
2012-10-10,8898.0
2012-10-11,8899.0
2012-10-12,8882.0
2012-10-15,8882.0
2012-10-16,8877.0
2012-10-17,8947.0
2012-10-18,8932.0
2012-10-19,8920.0
2012-10-22,8908.0
2012-10-23,8889.0
2012-10-24,8860.0
2012-10-25,9555.0
2012-10-26,9515.0
2012-10-29,9514.0
2012-10-30,9509.0
2012-10-31,9455.0
2012-10-31,515.0
2012-11-01,277.74623655914
2012-11-01,9321.133333333333
2012-11-01,9423.0
2012-11-02,9424.0
2012-11-05,9431.0
2012-11-07,9412.0
2012-11-08,9412.0
2012-11-09,9411.0
2012-11-12,9398.0
2012-11-13,9349.0
2012-11-14,9339.0
2012-11-15,9285.0
2012-11-16,9274.0
2012-11-19,9239.0
2012-11-20,9268.0
2012-11-21,9234.0
2012-11-22,9231.0
2012-11-23,9196.0
2012-11-27,9189.0
2012-11-28,9194.0
2012-11-29,9335.0
2012-11-30,-102.0
2012-11-30,9353.0
2012-12-01,9393.129032258064
2012-12-01,71.99569892473119
2012-12-03,9304.0
2012-12-04,9272.0
2012-12-05,9262.0
2012-12-06,9246.0
2012-12-07,9280.0
2012-12-10,9272.0
2012-12-11,9248.0
2012-12-12,9248.0
2012-12-13,9222.0
2012-12-14,9261.0
2012-12-17,9286.0
2012-12-18,9316.0
2012-12-19,9339.0
2012-12-20,9376.0
2012-12-21,9397.0
2012-12-26,9470.0
2012-12-27,9770.0
2012-12-28,9765.0
2012-12-31,9947.0
2012-12-31,594.0
2013-01-01,203.6129032258068
2013-01-01,9596.741935483871
2013-01-02,9886.0
2013-01-03,9815.0
2013-01-04,9774.0
2013-01-07,9738.0
2013-01-08,9747.0
2013-01-09,9718.0
2013-01-10,9698.0
2013-01-11,9676.0
2013-01-14,9667.0
2013-01-15,9638.0
2013-01-16,9599.0
2013-01-17,9596.0
2013-01-18,9545.0
2013-01-21,9529.0
2013-01-22,9477.0
2013-01-23,9465.0
2013-01-24,9457.0
2013-01-25,9417.0
2013-01-28,9365.0
2013-01-29,9311.0
2013-01-30,9305.0
2013-01-30,-642.0
2013-02-01,9276.0
2013-02-01,-576.7419354838712
2013-02-01,9020.0
2013-02-04,9252.0
2013-02-05,9226.0
2013-02-06,9176.0
2013-02-07,9131.0
2013-02-08,9080.0
2013-02-13,9061.0
2013-02-14,9009.0
2013-02-15,8981.0
2013-02-18,8969.0
2013-02-19,8919.0
2013-02-21,8899.0
2013-02-22,8884.0
2013-02-25,8852.0
2013-02-26,8832.0
2013-02-27,8775.0
2013-02-28,8717.0
2013-02-28,-588.0
2013-03-01,8702.0
2013-03-01,-454.2258064516136
2013-03-01,8565.774193548386
2013-03-04,8662.0
2013-03-05,8658.0
2013-03-06,8652.0
2013-03-07,8644.0
2013-03-08,8634.0
2013-03-11,8680.0
2013-03-12,8663.0
2013-03-13,8640.0
2013-03-14,8613.0
2013-03-15,8644.0
2013-03-18,8605.0
2013-03-19,8507.0
2013-03-20,8525.0
2013-03-21,8491.0
2013-03-22,8472.0
2013-03-25,8462.0
2013-03-26,8441.0
2013-03-27,-329.0
2013-03-27,8388.0
2013-04-01,8386.1
2013-04-01,-179.674193548386
2013-04-03,8399.0
2013-04-04,8394.0
2013-04-05,8380.0
2013-04-08,8379.0
2013-04-09,8382.0
2013-04-10,8391.0
2013-04-11,8377.0
2013-04-12,8357.0
2013-04-15,8351.0
2013-04-16,8334.0
2013-04-17,8403.0
2013-04-18,8414.0
2013-04-19,8409.0
2013-04-22,8427.0
2013-04-23,8413.0
2013-04-24,8401.0
2013-04-25,8388.0
2013-04-26,8372.0
2013-04-29,8346.0
2013-04-30,8454.0
2013-04-30,66.0
2013-05-01,-78.51935483870875
2013-05-01,8307.580645161292
2013-05-02,8441.0
2013-05-03,8433.0
2013-05-06,8411.0
2013-05-07,8385.0
2013-05-08,8380.0
2013-05-09,8365.0
2013-05-10,8351.0
2013-05-13,8328.0
2013-05-14,8309.0
2013-05-15,8297.0
2013-05-16,8250.0
2013-05-17,8251.0
2013-05-20,8244.0
2013-05-21,8223.0
2013-05-22,8215.0
2013-05-23,8211.0
2013-05-24,8201.0
2013-05-27,8211.0
2013-05-28,8203.0
2013-05-29,8199.0
2013-05-30,8359.0
2013-05-31,-112.0
2013-05-31,8342.0
2013-06-01,-7.780645161292341
2013-06-01,8299.8
2013-06-03,8327.0
2013-06-04,8322.0
2013-06-05,8350.0
2013-06-06,8341.0
2013-06-07,8350.0
2013-06-10,8343.0
2013-06-11,8327.0
2013-06-12,8326.0
2013-06-13,8311.0
2013-06-14,8319.0
2013-06-17,8317.0
2013-06-18,8290.0
2013-06-19,8284.0
2013-06-24,8271.0
2013-06-25,8246.0
2013-06-26,8237.0
2013-06-27,8221.0
2013-06-28,8218.0
2013-06-28,-124.0
2013-07-01,8302.09677419355
2013-07-01,2.296774193549936
2013-07-01,8335.0
2013-07-02,8326.0
2013-07-03,8344.0
2013-07-04,8334.0
2013-07-05,8334.0
2013-07-08,8315.0
2013-07-10,8341.0
2013-07-11,8328.0
2013-07-12,8304.0
2013-07-15,8290.0
2013-07-16,8286.0
2013-07-17,8274.0
2013-07-18,8285.0
2013-07-19,8280.0
