fecha,years_since_default
2005-05-23,3.4140999315537304
2005-05-24,3.4168377823408624
2005-05-25,3.4195756331279945
2005-05-26,3.4223134839151266
2005-05-27,3.4250513347022586
2005-05-30,3.433264887063655
2005-05-31,3.436002737850787
2005-06-01,3.4387405886379194
2005-06-02,3.4414784394250515
2005-06-03,3.4442162902121836
2005-06-06,3.4524298425735798
2005-06-07,3.455167693360712
2005-06-08,3.457905544147844
2005-06-09,3.460643394934976
2005-06-10,3.463381245722108
2005-06-13,3.4715947980835042
2005-06-14,3.4743326488706368
2005-06-15,3.477070499657769
2005-06-16,3.479808350444901
2005-06-17,3.482546201232033
2005-06-20,3.490759753593429
2005-06-21,3.4934976043805612
2005-06-22,3.4962354551676933
2005-06-23,3.4989733059548254
2005-06-24,3.5017111567419574
2005-06-27,3.509924709103354
2005-06-28,3.512662559890486
2005-06-29,3.515400410677618
2005-06-30,3.5181382614647503
2005-07-01,3.5208761122518824
2005-07-04,3.5290896646132786
2005-07-05,3.5318275154004106
2005-07-06,3.5345653661875427
2005-07-07,3.5373032169746748
2005-07-08,3.540041067761807
2005-07-11,3.5482546201232035
2005-07-12,3.5509924709103355
2005-07-13,3.5537303216974676
2005-07-14,3.5564681724845997
2005-07-15,3.5592060232717317
2005-07-18,3.567419575633128
2005-07-19,3.57015742642026
2005-07-20,3.572895277207392
2005-07-21,3.575633127994524
2005-07-22,3.578370978781656
2005-07-25,3.586584531143053
2005-07-26,3.589322381930185
2005-07-27,3.592060232717317
2005-07-28,3.594798083504449
2005-07-29,3.597535934291581
2005-08-01,3.6057494866529773
2005-08-02,3.6084873374401094
2005-08-03,3.6112251882272415
2005-08-04,3.6139630390143735
2005-08-05,3.6167008898015056
2005-08-08,3.6249144421629023
2005-08-09,3.6276522929500343
2005-08-10,3.6303901437371664
2005-08-11,3.6331279945242985
2005-08-12,3.6358658453114305
2005-08-15,3.6440793976728267
2005-08-16,3.646817248459959
2005-08-17,3.649555099247091
2005-08-18,3.652292950034223
2005-08-19,3.6550308008213555
2005-08-22,3.6632443531827517
2005-08-23,3.6659822039698837
2005-08-24,3.668720054757016
2005-08-25,3.671457905544148
2005-08-26,3.67419575633128
2005-08-29,3.682409308692676
2005-08-30,3.685147159479808
2005-08-31,3.6878850102669403
2005-09-01,3.6906228610540723
2005-09-02,3.693360711841205
2005-09-05,3.701574264202601
2005-09-06,3.704312114989733
2005-09-07,3.707049965776865
2005-09-08,3.7097878165639973
2005-09-09,3.7125256673511293
2005-09-12,3.7207392197125255
2005-09-13,3.7234770704996576
2005-09-14,3.7262149212867897
2005-09-15,3.728952772073922
2005-09-16,3.7316906228610542
2005-09-19,3.7399041752224504
2005-09-20,3.7426420260095825
2005-09-21,3.7453798767967146
2005-09-22,3.7481177275838466
2005-09-23,3.7508555783709787
2005-09-26,3.759069130732375
2005-09-27,3.761806981519507
2005-09-28,3.7645448323066395
2005-09-29,3.7672826830937716
2005-09-30,3.7700205338809036
2005-10-03,3.7782340862423
2005-10-04,3.780971937029432
2005-10-05,3.783709787816564
2005-10-06,3.786447638603696
2005-10-07,3.789185489390828
2005-10-10,3.7973990417522243
2005-10-11,3.800136892539357
2005-10-12,3.802874743326489
2005-10-13,3.805612594113621
2005-10-14,3.808350444900753
2005-10-17,3.8165639972621492
2005-10-18,3.8193018480492813
2005-10-19,3.8220396988364134
2005-10-20,3.8247775496235454
2005-10-21,3.8275154004106775
2005-10-24,3.8357289527720737
2005-10-25,3.838466803559206
2005-10-26,3.8412046543463383
2005-10-27,3.8439425051334704
2005-10-28,3.8466803559206024
2005-10-31,3.8548939082819986
2005-11-01,3.8576317590691307
2005-11-02,3.8603696098562628
2005-11-03,3.863107460643395
2005-11-04,3.865845311430527
2005-11-07,3.8740588637919235
2005-11-08,3.8767967145790556
2005-11-09,3.8795345653661877
2005-11-10,3.8822724161533197
2005-11-11,3.885010266940452
2005-11-14,3.893223819301848
2005-11-15,3.89596167008898
2005-11-16,3.898699520876112
2005-11-17,3.9014373716632442
2005-11-18,3.9041752224503763
2005-11-21,3.912388774811773
2005-11-22,3.915126625598905
2005-11-23,3.917864476386037
2005-11-24,3.920602327173169
2005-11-25,3.923340177960301
2005-11-28,3.9315537303216974
2005-11-29,3.9342915811088295
2005-11-30,3.9370294318959616
2005-12-01,3.9397672826830936
2005-12-02,3.9425051334702257
2005-12-05,3.9507186858316223
2005-12-06,3.9534565366187544
2005-12-07,3.9561943874058865
2005-12-08,3.9589322381930185
2005-12-09,3.9616700889801506
2005-12-12,3.969883641341547
2005-12-13,3.972621492128679
2005-12-14,3.975359342915811
2005-12-15,3.978097193702943
2005-12-16,3.980835044490075
2005-12-19,3.9890485968514717
2005-12-20,3.991786447638604
2005-12-21,3.994524298425736
2005-12-22,3.997262149212868
2005-12-23,4.0
2005-12-26,4.008213552361396
2005-12-27,4.010951403148528
2005-12-28,4.01368925393566
2005-12-29,4.016427104722792
2005-12-30,4.0191649555099245
2006-01-02,4.027378507871321
2006-01-03,4.030116358658453
2006-01-04,4.032854209445585
2006-01-05,4.035592060232717
2006-01-06,4.03832991101985
2006-01-09,4.046543463381246
2006-01-10,4.049281314168378
2006-01-11,4.05201916495551
2006-01-12,4.054757015742642
2006-01-13,4.057494866529774
2006-01-16,4.0657084188911705
2006-01-17,4.068446269678303
2006-01-18,4.071184120465435
2006-01-19,4.073921971252567
2006-01-20,4.076659822039699
2006-01-23,4.084873374401095
2006-01-24,4.087611225188227
2006-01-25,4.090349075975359
2006-01-26,4.093086926762491
2006-01-27,4.095824777549623
2006-01-30,4.1040383299110195
2006-01-31,4.1067761806981515
2006-02-01,4.1095140314852845
2006-02-02,4.112251882272417
2006-02-03,4.114989733059549
2006-02-06,4.123203285420945
2006-02-07,4.125941136208077
2006-02-08,4.128678986995209
2006-02-09,4.131416837782341
2006-02-10,4.134154688569473
2006-02-13,4.142368240930869
2006-02-14,4.145106091718001
2006-02-15,4.147843942505133
2006-02-16,4.1505817932922655
2006-02-17,4.153319644079398
2006-02-20,4.161533196440794
2006-02-21,4.164271047227926
2006-02-22,4.167008898015058
2006-02-23,4.16974674880219
2006-02-24,4.172484599589322
2006-02-27,4.180698151950718
2006-02-28,4.183436002737851
2006-03-01,4.186173853524983
2006-03-02,4.188911704312115
2006-03-03,4.191649555099247
2006-03-06,4.199863107460644
2006-03-07,4.202600958247776
2006-03-08,4.205338809034908
2006-03-09,4.20807665982204
2006-03-10,4.210814510609172
2006-03-13,4.219028062970568
2006-03-14,4.2217659137577
2006-03-15,4.224503764544832
2006-03-16,4.227241615331964
2006-03-17,4.229979466119096
2006-03-20,4.238193018480493
2006-03-21,4.240930869267625
2006-03-22,4.243668720054757
2006-03-23,4.246406570841889
2006-03-24,4.249144421629021
2006-03-27,4.257357973990418
2006-03-28,4.26009582477755
2006-03-29,4.262833675564682
2006-03-30,4.265571526351814
2006-03-31,4.268309377138946
2006-04-03,4.276522929500342
2006-04-04,4.2792607802874745
2006-04-05,4.2819986310746065
2006-04-06,4.284736481861739
2006-04-07,4.287474332648871
2006-04-10,4.295687885010267
2006-04-11,4.298425735797399
2006-04-12,4.301163586584531
2006-04-13,4.303901437371663
2006-04-14,4.306639288158795
2006-04-17,4.314852840520191
2006-04-18,4.317590691307323
2006-04-19,4.3203285420944555
2006-04-20,4.323066392881588
2006-04-21,4.32580424366872
2006-04-24,4.334017796030117
2006-04-25,4.336755646817249
2006-04-26,4.339493497604381
2006-04-27,4.342231348391513
2006-04-28,4.344969199178645
2006-05-01,4.353182751540041
2006-05-02,4.355920602327173
2006-05-03,4.358658453114305
2006-05-04,4.361396303901437
2006-05-05,4.3641341546885695
2006-05-08,4.372347707049966
2006-05-09,4.375085557837098
2006-05-10,4.37782340862423
2006-05-11,4.380561259411362
2006-05-12,4.383299110198494
2006-05-15,4.39151266255989
2006-05-16,4.394250513347022
2006-05-17,4.396988364134154
2006-05-18,4.399726214921286
2006-05-19,4.402464065708419
2006-05-22,4.4106776180698155
2006-05-23,4.413415468856948
2006-05-24,4.41615331964408
2006-05-25,4.418891170431212
2006-05-26,4.421629021218344
2006-05-29,4.42984257357974
2006-05-30,4.432580424366872
2006-05-31,4.435318275154004
2006-06-01,4.438056125941136
2006-06-02,4.440793976728268
2006-06-05,4.4490075290896645
2006-06-06,4.4517453798767965
2006-06-07,4.454483230663929
2006-06-08,4.457221081451061
2006-06-09,4.459958932238193
2006-06-12,4.468172484599589
2006-06-13,4.470910335386721
2006-06-14,4.473648186173854
2006-06-15,4.476386036960986
2006-06-16,4.479123887748118
2006-06-19,4.487337440109514
2006-06-20,4.490075290896646
2006-06-21,4.492813141683778
2006-06-22,4.4955509924709105
2006-06-23,4.498288843258043
2006-06-26,4.506502395619439
2006-06-27,4.509240246406571
2006-06-28,4.511978097193703
2006-06-29,4.514715947980835
2006-06-30,4.517453798767967
2006-07-03,4.525667351129363
2006-07-04,4.528405201916495
2006-07-05,4.531143052703627
2006-07-06,4.5338809034907595
2006-07-07,4.5366187542778915
2006-07-10,4.544832306639288
2006-07-11,4.547570157426421
2006-07-12,4.550308008213553
2006-07-13,4.553045859000685
2006-07-14,4.555783709787817
2006-07-17,4.563997262149213
2006-07-18,4.566735112936345
2006-07-19,4.569472963723477
2006-07-20,4.572210814510609
2006-07-21,4.574948665297741
2006-07-24,4.583162217659138
2006-07-25,4.58590006844627
2006-07-26,4.588637919233402
2006-07-27,4.591375770020534
2006-07-28,4.594113620807666
2006-07-31,4.602327173169062
2006-08-01,4.605065023956194
2006-08-02,4.607802874743326
2006-08-03,4.610540725530458
2006-08-04,4.61327857631759
2006-08-07,4.621492128678987
2006-08-08,4.6242299794661195
2006-08-09,4.6269678302532515
2006-08-10,4.629705681040384
2006-08-11,4.632443531827516
2006-08-14,4.640657084188912
2006-08-15,4.643394934976044
2006-08-16,4.646132785763176
2006-08-17,4.648870636550308
2006-08-18,4.65160848733744
2006-08-21,4.659822039698836
2006-08-22,4.662559890485968
2006-08-23,4.6652977412731005
2006-08-24,4.6680355920602326
2006-08-25,4.670773442847365
2006-08-28,4.678986995208761
2006-08-29,4.681724845995893
2006-08-30,4.684462696783025
2006-08-31,4.687200547570157
2006-09-01,4.689938398357289
2006-09-04,4.698151950718686
2006-09-05,4.700889801505818
2006-09-06,4.70362765229295
2006-09-07,4.706365503080082
2006-09-08,4.7091033538672145
2006-09-11,4.717316906228611
2006-09-12,4.720054757015743
2006-09-13,4.722792607802875
2006-09-14,4.725530458590007
2006-09-15,4.728268309377139
2006-09-18,4.736481861738535
2006-09-19,4.739219712525667
2006-09-20,4.741957563312799
2006-09-21,4.744695414099931
2006-09-22,4.747433264887063
2006-09-25,4.75564681724846
2006-09-26,4.758384668035592
2006-09-27,4.761122518822724
2006-09-28,4.763860369609857
2006-09-29,4.766598220396989
2006-10-02,4.774811772758385
2006-10-03,4.777549623545517
2006-10-04,4.780287474332649
2006-10-05,4.783025325119781
2006-10-06,4.785763175906913
2006-10-09,4.7939767282683095
2006-10-10,4.7967145790554415
2006-10-11,4.799452429842574
2006-10-12,4.802190280629706
2006-10-13,4.804928131416838
2006-10-16,4.813141683778234
2006-10-17,4.815879534565366
2006-10-18,4.818617385352498
2006-10-19,4.82135523613963
2006-10-20,4.824093086926762
2006-10-23,4.832306639288158
2006-10-24,4.8350444900752905
2006-10-25,4.837782340862423
2006-10-26,4.8405201916495555
2006-10-27,4.843258042436688
2006-10-30,4.851471594798084
2006-10-31,4.854209445585216
2006-11-01,4.856947296372348
2006-11-02,4.85968514715948
2006-11-03,4.862422997946612
2006-11-06,4.870636550308008
2006-11-07,4.87337440109514
2006-11-08,4.876112251882272
2006-11-09,4.878850102669404
2006-11-10,4.8815879534565365
2006-11-13,4.889801505817933
2006-11-14,4.892539356605065
2006-11-15,4.895277207392197
2006-11-16,4.898015058179329
2006-11-17,4.900752908966461
2006-11-20,4.908966461327857
2006-11-21,4.91170431211499
2006-11-22,4.914442162902122
2006-11-23,4.917180013689254
2006-11-24,4.919917864476386
2006-11-27,4.9281314168377826
2006-11-28,4.930869267624915
2006-11-29,4.933607118412047
2006-11-30,4.936344969199179
2006-12-01,4.939082819986311
2006-12-04,4.947296372347707
2006-12-05,4.950034223134839
2006-12-06,4.952772073921971
2006-12-07,4.955509924709103
2006-12-08,4.958247775496235
2006-12-11,4.9664613278576315
2006-12-12,4.969199178644764
2006-12-13,4.971937029431896
2006-12-14,4.974674880219028
2006-12-15,4.97741273100616
2006-12-18,4.985626283367557
2006-12-19,4.988364134154689
2006-12-20,4.991101984941821
2006-12-21,4.993839835728953
2006-12-22,4.996577686516085
2006-12-25,5.004791238877481
2006-12-26,5.007529089664613
2006-12-27,5.0102669404517455
2006-12-28,5.0130047912388775
2006-12-29,5.01574264202601
2007-01-01,5.023956194387406
2007-01-02,5.026694045174538
2007-01-03,5.02943189596167
2007-01-04,5.032169746748802
2007-01-05,5.034907597535934
2007-01-08,5.04312114989733
2007-01-09,5.045859000684462
2007-01-10,5.048596851471594
2007-01-11,5.0513347022587265
2007-01-12,5.054072553045859
2007-01-15,5.062286105407256
2007-01-16,5.065023956194388
2007-01-17,5.06776180698152
2007-01-18,5.070499657768652
2007-01-19,5.073237508555784
2007-01-22,5.08145106091718
2007-01-23,5.084188911704312
2007-01-24,5.086926762491444
2007-01-25,5.089664613278576
2007-01-26,5.092402464065708
2007-01-29,5.100616016427105
2007-01-30,5.103353867214237
2007-01-31,5.106091718001369
2007-02-01,5.108829568788501
2007-02-02,5.111567419575633
2007-02-05,5.119780971937029
2007-02-06,5.122518822724161
2007-02-07,5.125256673511293
2007-02-08,5.127994524298426
2007-02-09,5.130732375085558
2007-02-12,5.138945927446954
2007-02-13,5.1416837782340865
2007-02-14,5.144421629021219
2007-02-15,5.147159479808351
2007-02-16,5.149897330595483
2007-02-19,5.158110882956879
2007-02-20,5.160848733744011
2007-02-21,5.163586584531143
2007-02-22,5.166324435318275
2007-02-23,5.169062286105407
2007-02-26,5.177275838466803
2007-02-27,5.1800136892539355
2007-02-28,5.1827515400410675
2007-03-01,5.1854893908282
2007-03-02,5.188227241615332
2007-03-05,5.196440793976728
2007-03-06,5.19917864476386
2007-03-07,5.201916495550993
2007-03-08,5.204654346338125
2007-03-09,5.207392197125257
2007-03-12,5.215605749486653
2007-03-13,5.218343600273785
2007-03-14,5.221081451060917
2007-03-15,5.223819301848049
2007-03-16,5.2265571526351815
2007-03-19,5.234770704996578
2007-03-20,5.23750855578371
2007-03-21,5.240246406570842
2007-03-22,5.242984257357974
2007-03-23,5.245722108145106
2007-03-26,5.253935660506502
2007-03-27,5.256673511293634
2007-03-28,5.259411362080766
2007-03-29,5.262149212867898
2007-03-30,5.2648870636550305
2007-04-02,5.2731006160164275
2007-04-03,5.27583846680356
2007-04-04,5.278576317590692
2007-04-05,5.281314168377824
2007-04-06,5.284052019164956
2007-04-09,5.292265571526352
2007-04-10,5.295003422313484
2007-04-11,5.297741273100616
2007-04-12,5.300479123887748
2007-04-13,5.30321697467488
2007-04-16,5.3114305270362765
2007-04-17,5.314168377823409
2007-04-18,5.316906228610541
2007-04-19,5.319644079397673
2007-04-20,5.322381930184805
2007-04-23,5.330595482546201
2007-04-24,5.333333333333333
2007-04-25,5.336071184120465
2007-04-26,5.338809034907597
2007-04-27,5.341546885694729
2007-04-30,5.349760438056126
2007-05-01,5.352498288843258
2007-05-02,5.3552361396303905
2007-05-03,5.3579739904175225
2007-05-04,5.360711841204655
2007-05-07,5.368925393566051
2007-05-08,5.371663244353183
2007-05-09,5.374401095140315
2007-05-10,5.377138945927447
2007-05-11,5.379876796714579
2007-05-14,5.388090349075975
2007-05-15,5.390828199863107
2007-05-16,5.393566050650239
2007-05-17,5.3963039014373715
2007-05-18,5.3990417522245036
2007-05-21,5.4072553045859
2007-05-22,5.409993155373032
2007-05-23,5.412731006160164
2007-05-24,5.415468856947296
2007-05-25,5.418206707734429
2007-05-28,5.426420260095825
2007-05-29,5.429158110882957
2007-05-30,5.431895961670089
2007-05-31,5.434633812457221
2007-06-01,5.437371663244353
2007-06-04,5.44558521560575
2007-06-05,5.448323066392882
2007-06-06,5.451060917180014
2007-06-07,5.453798767967146
2007-06-08,5.456536618754278
2007-06-11,5.464750171115674
2007-06-12,5.467488021902806
2007-06-13,5.470225872689938
2007-06-14,5.47296372347707
2007-06-15,5.475701574264202
2007-06-18,5.4839151266255985
2007-06-19,5.486652977412731
2007-06-20,5.489390828199863
2007-06-21,5.492128678986996
2007-06-22,5.494866529774128
2007-06-25,5.503080082135524
2007-06-26,5.505817932922656
2007-06-27,5.508555783709788
2007-06-28,5.51129363449692
2007-06-29,5.514031485284052
2007-07-02,5.522245037645448
2007-07-03,5.5249828884325805
2007-07-04,5.5277207392197125
2007-07-05,5.530458590006845
2007-07-06,5.533196440793977
2007-07-09,5.541409993155373
2007-07-10,5.544147843942505
2007-07-11,5.546885694729637
2007-07-12,5.549623545516769
2007-07-13,5.552361396303901
2007-07-16,5.560574948665297
2007-07-17,5.563312799452429
2007-07-18,5.566050650239562
2007-07-19,5.568788501026694
2007-07-20,5.5715263518138265
2007-07-23,5.579739904175223
2007-07-24,5.582477754962355
2007-07-25,5.585215605749487
2007-07-26,5.587953456536619
2007-07-27,5.590691307323751
2007-07-30,5.598904859685147
2007-07-31,5.601642710472279
2007-08-01,5.604380561259411
2007-08-02,5.607118412046543
2007-08-03,5.6098562628336754
2007-08-06,5.618069815195072
2007-08-07,5.620807665982204
2007-08-08,5.623545516769336
2007-08-09,5.626283367556468
2007-08-10,5.6290212183436
2007-08-13,5.637234770704997
2007-08-14,5.639972621492129
2007-08-15,5.642710472279261
2007-08-16,5.645448323066393
2007-08-17,5.648186173853525
2007-08-20,5.6563997262149215
2007-08-21,5.6591375770020536
2007-08-22,5.661875427789186
2007-08-23,5.664613278576318
2007-08-24,5.66735112936345
2007-08-27,5.675564681724846
2007-08-28,5.678302532511978
2007-08-29,5.68104038329911
2007-08-30,5.683778234086242
2007-08-31,5.686516084873374
2007-09-03,5.69472963723477
2007-09-04,5.6974674880219025
2007-09-05,5.700205338809035
2007-09-06,5.702943189596167
2007-09-07,5.705681040383299
2007-09-10,5.713894592744696
2007-09-11,5.716632443531828
2007-09-12,5.71937029431896
2007-09-13,5.722108145106092
2007-09-14,5.724845995893224
2007-09-17,5.73305954825462
2007-09-18,5.735797399041752
2007-09-19,5.738535249828884
2007-09-20,5.7412731006160165
2007-09-21,5.7440109514031485
2007-09-24,5.752224503764545
2007-09-25,5.754962354551677
2007-09-26,5.757700205338809
2007-09-27,5.760438056125941
2007-09-28,5.763175906913073
2007-10-01,5.771389459274469
2007-10-02,5.774127310061601
2007-10-03,5.776865160848733
2007-10-04,5.779603011635865
2007-10-05,5.782340862422998
2007-10-08,5.790554414784395
2007-10-09,5.793292265571527
2007-10-10,5.796030116358659
2007-10-11,5.798767967145791
2007-10-12,5.801505817932923
2007-10-15,5.809719370294319
2007-10-16,5.812457221081451
2007-10-17,5.815195071868583
2007-10-18,5.817932922655715
2007-10-19,5.820670773442847
2007-10-22,5.8288843258042435
2007-10-23,5.831622176591376
2007-10-24,5.834360027378508
2007-10-25,5.83709787816564
2007-10-26,5.839835728952772
2007-10-29,5.848049281314168
2007-10-30,5.8507871321013
2007-10-31,5.853524982888432
2007-11-01,5.856262833675565
2007-11-02,5.859000684462697
2007-11-05,5.867214236824093
2007-11-06,5.8699520876112254
2007-11-07,5.8726899383983575
2007-11-08,5.87542778918549
2007-11-09,5.878165639972622
2007-11-12,5.886379192334018
2007-11-13,5.88911704312115
2007-11-14,5.891854893908282
2007-11-15,5.894592744695414
2007-11-16,5.897330595482546
2007-11-19,5.905544147843942
2007-11-20,5.908281998631074
2007-11-21,5.9110198494182065
2007-11-22,5.9137577002053385
2007-11-23,5.916495550992471
2007-11-26,5.924709103353867
2007-11-27,5.927446954141
2007-11-28,5.930184804928132
2007-11-29,5.932922655715264
2007-11-30,5.935660506502396
2007-12-03,5.943874058863792
2007-12-04,5.946611909650924
2007-12-05,5.949349760438056
2007-12-06,5.952087611225188
2007-12-07,5.95482546201232
2007-12-10,5.963039014373717
2007-12-11,5.965776865160849
2007-12-12,5.968514715947981
2007-12-13,5.971252566735113
2007-12-14,5.973990417522245
2007-12-17,5.982203969883641
2007-12-18,5.984941820670773
2007-12-19,5.987679671457905
2007-12-20,5.990417522245037
2007-12-21,5.993155373032169
2007-12-24,6.0013689253935665
2007-12-25,6.0041067761806985
2007-12-26,6.006844626967831
2007-12-27,6.009582477754963
2007-12-28,6.012320328542095
2007-12-31,6.020533880903491
2008-01-01,6.023271731690623
2008-01-02,6.026009582477755
2008-01-03,6.028747433264887
2008-01-04,6.031485284052019
2008-01-07,6.039698836413415
2008-01-08,6.0424366872005475
2008-01-09,6.04517453798768
2008-01-10,6.047912388774812
2008-01-11,6.050650239561944
2008-01-14,6.05886379192334
2008-01-15,6.061601642710472
2008-01-16,6.064339493497604
2008-01-17,6.067077344284736
2008-01-18,6.069815195071868
2008-01-21,6.078028747433265
2008-01-22,6.080766598220397
2008-01-23,6.083504449007529
2008-01-24,6.0862422997946615
2008-01-25,6.0889801505817935
2008-01-28,6.09719370294319
2008-01-29,6.099931553730322
2008-01-30,6.102669404517454
2008-01-31,6.105407255304586
2008-02-01,6.108145106091718
2008-02-04,6.116358658453114
2008-02-05,6.119096509240246
2008-02-06,6.121834360027378
2008-02-07,6.12457221081451
2008-02-08,6.1273100616016425
2008-02-11,6.135523613963039
2008-02-12,6.138261464750171
2008-02-13,6.140999315537303
2008-02-14,6.143737166324435
2008-02-15,6.146475017111568
2008-02-18,6.154688569472964
2008-02-19,6.157426420260096
2008-02-20,6.160164271047228
2008-02-21,6.16290212183436
2008-02-22,6.165639972621492
2008-02-25,6.1738535249828885
2008-02-26,6.176591375770021
2008-02-27,6.179329226557153
2008-02-28,6.182067077344285
2008-02-29,6.184804928131417
2008-03-03,6.193018480492813
2008-03-04,6.195756331279945
2008-03-05,6.198494182067077
2008-03-06,6.201232032854209
2008-03-07,6.203969883641341
2008-03-10,6.2121834360027375
2008-03-11,6.2149212867898695
2008-03-12,6.217659137577002
2008-03-13,6.220396988364135
2008-03-14,6.223134839151267
2008-03-17,6.231348391512663
2008-03-18,6.234086242299795
2008-03-19,6.236824093086927
2008-03-20,6.239561943874059
2008-03-21,6.242299794661191
2008-03-24,6.250513347022587
2008-03-25,6.253251197809719
2008-03-26,6.2559890485968515
2008-03-27,6.2587268993839835
2008-03-28,6.261464750171116
2008-03-31,6.269678302532512
2008-04-01,6.272416153319644
2008-04-02,6.275154004106776
2008-04-03,6.277891854893908
2008-04-04,6.28062970568104
2008-04-07,6.288843258042436
2008-04-08,6.291581108829569
2008-04-09,6.294318959616701
2008-04-10,6.297056810403833
2008-04-11,6.299794661190965
2008-04-14,6.308008213552362
2008-04-15,6.310746064339494
2008-04-16,6.313483915126626
2008-04-17,6.316221765913758
2008-04-18,6.31895961670089
2008-04-21,6.327173169062286
2008-04-22,6.329911019849418
2008-04-23,6.33264887063655
2008-04-24,6.335386721423682
2008-04-25,6.338124572210814
2008-04-28,6.346338124572211
2008-04-29,6.349075975359343
2008-04-30,6.351813826146475
2008-05-01,6.354551676933607
2008-05-02,6.357289527720739
2008-05-05,6.365503080082136
2008-05-06,6.368240930869268
2008-05-07,6.3709787816564
2008-05-08,6.373716632443532
2008-05-09,6.376454483230664
2008-05-12,6.38466803559206
2008-05-13,6.3874058863791925
2008-05-14,6.3901437371663246
2008-05-15,6.392881587953457
2008-05-16,6.395619438740589
2008-05-19,6.403832991101985
2008-05-20,6.406570841889117
2008-05-21,6.409308692676249
2008-05-22,6.412046543463381
2008-05-23,6.414784394250513
2008-05-26,6.422997946611909
2008-05-27,6.425735797399041
2008-05-28,6.4284736481861735
2008-05-29,6.431211498973306
2008-05-30,6.433949349760438
2008-06-02,6.442162902121835
2008-06-03,6.444900752908967
2008-06-04,6.447638603696099
2008-06-05,6.450376454483231
2008-06-06,6.453114305270363
2008-06-09,6.461327857631759
2008-06-10,6.464065708418891
2008-06-11,6.466803559206023
2008-06-12,6.469541409993155
2008-06-13,6.4722792607802875
2008-06-16,6.480492813141684
2008-06-17,6.483230663928816
2008-06-18,6.485968514715948
2008-06-19,6.48870636550308
2008-06-20,6.491444216290212
2008-06-23,6.499657768651608
2008-06-24,6.50239561943874
2008-06-25,6.505133470225872
2008-06-26,6.507871321013004
2008-06-27,6.510609171800137
2008-06-30,6.5188227241615335
2008-07-01,6.521560574948666
2008-07-02,6.524298425735798
2008-07-03,6.52703627652293
2008-07-04,6.529774127310062
2008-07-07,6.537987679671458
2008-07-08,6.54072553045859
2008-07-09,6.543463381245722
2008-07-10,6.546201232032854
2008-07-11,6.548939082819986
2008-07-14,6.5571526351813825
2008-07-15,6.5598904859685145
2008-07-16,6.562628336755647
2008-07-17,6.565366187542779
2008-07-18,6.568104038329911
2008-07-21,6.576317590691307
2008-07-22,6.579055441478439
2008-07-23,6.581793292265571
2008-07-24,6.584531143052704
2008-07-25,6.587268993839836
2008-07-28,6.595482546201232
2008-07-29,6.598220396988364
2008-07-30,6.6009582477754964
2008-07-31,6.6036960985626285
2008-08-01,6.606433949349761
2008-08-04,6.614647501711157
2008-08-05,6.617385352498289
2008-08-06,6.620123203285421
2008-08-07,6.622861054072553
2008-08-08,6.625598904859685
2008-08-11,6.633812457221081
2008-08-12,6.636550308008213
2008-08-13,6.639288158795345
2008-08-14,6.6420260095824775
2008-08-15,6.6447638603696095
2008-08-18,6.652977412731006
2008-08-19,6.655715263518139
2008-08-20,6.658453114305271
2008-08-21,6.661190965092403
2008-08-22,6.663928815879535
2008-08-25,6.672142368240931
2008-08-26,6.674880219028063
2008-08-27,6.677618069815195
2008-08-28,6.680355920602327
2008-08-29,6.683093771389459
2008-09-01,6.691307323750856
2008-09-02,6.694045174537988
2008-09-03,6.69678302532512
2008-09-04,6.699520876112252
2008-09-05,6.702258726899384
2008-09-08,6.71047227926078
2008-09-09,6.713210130047912
2008-09-10,6.715947980835044
2008-09-11,6.718685831622176
2008-09-12,6.721423682409308
2008-09-15,6.729637234770705
2008-09-16,6.7323750855578375
2008-09-17,6.7351129363449695
2008-09-18,6.737850787132102
2008-09-19,6.740588637919234
2008-09-22,6.74880219028063
2008-09-23,6.751540041067762
2008-09-24,6.754277891854894
2008-09-25,6.757015742642026
2008-09-26,6.759753593429158
2008-09-29,6.767967145790554
2008-09-30,6.770704996577686
2008-10-01,6.7734428473648185
2008-10-02,6.776180698151951
2008-10-03,6.778918548939083
2008-10-06,6.787132101300479
2008-10-07,6.789869952087611
2008-10-08,6.792607802874743
2008-10-09,6.795345653661875
2008-10-10,6.798083504449007
2008-10-13,6.806297056810404
2008-10-14,6.809034907597536
2008-10-15,6.811772758384668
2008-10-16,6.8145106091718
2008-10-17,6.8172484599589325
2008-10-20,6.825462012320329
2008-10-21,6.828199863107461
2008-10-22,6.830937713894593
2008-10-23,6.833675564681725
2008-10-24,6.836413415468857
2008-10-27,6.844626967830253
2008-10-28,6.847364818617385
2008-10-29,6.850102669404517
2008-10-30,6.852840520191649
2008-10-31,6.855578370978781
2008-11-03,6.863791923340178
2008-11-04,6.86652977412731
2008-11-05,6.869267624914442
2008-11-06,6.872005475701574
2008-11-07,6.874743326488707
2008-11-10,6.882956878850103
2008-11-11,6.885694729637235
2008-11-12,6.888432580424367
2008-11-13,6.891170431211499
2008-11-14,6.893908281998631
2008-11-17,6.9021218343600275
2008-11-18,6.9048596851471595
2008-11-19,6.907597535934292
2008-11-20,6.910335386721424
2008-11-21,6.913073237508556
2008-11-24,6.921286789869952
2008-11-25,6.924024640657084
2008-11-26,6.926762491444216
2008-11-27,6.929500342231348
2008-11-28,6.93223819301848
2008-12-01,6.940451745379876
