indice_tiempo,ica_expo_totales,ica_exportacion_productos_primarios,ica_exportacion_manufacturas_origen_agropecuario,ica_exportacion_manufacturas_origen_industrial,ica_exportacion_combustible_energia,ica_importaciones_totales,ica_importaciones_bienes_capital,ica_importaciones_bienes_intermedios,ica_importaciones_combustibles_lubricantes,ica_importaciones_piezas_accesorios_bienes_capital,ica_importaciones_bienes_consumo,ica_importaciones_vehiculos_automotores_pasajeros,ica_importaciones_resto,ica_bienes_capital_partes_piezas,ica_bienes_intermedios_combustibles_lubricantes,ica_importaciones_bs_consumo_vehiculos_automotor_pasajeros,saldo_comercial
2019-01-01,14170.0,3766.0,5181.0,4092.0,1131.0,12166.0,2069.0,4296.0,970.0,2490.0,1549.0,727.0,64.0,4559.0,5266.0,2340.0,2004.0
2019-04-01,16620.0,4411.0,6224.0,4910.0,1075.0,12988.0,2169.0,4487.0,1372.0,2679.0,1564.0,647.0,69.0,4848.0,5859.0,2280.0,3632.0
2019-07-01,17170.0,4792.0,6385.0,4980.0,1014.0,13307.0,2250.0,4640.0,1373.0,2731.0,1658.0,588.0,68.0,4981.0,6013.0,2314.0,3863.0
2019-10-01,17156.0,4552.0,6172.0,5231.0,1201.0,10663.0,1990.0,3710.0,732.0,2223.0,1541.0,401.0,68.0,4213.0,4442.0,2010.0,6493.0
2020-01-01,13340.0,4090.0,4627.0,3584.0,1037.0,9880.0,1631.0,3696.0,800.0,1922.0,1389.0,391.0,52.0,3553.0,4496.0,1832.0,3460.0
2020-04-01,14213.0,5271.0,5858.0,2327.0,758.0,9359.0,1503.0,3971.0,632.0,1507.0,1450.0,234.0,63.0,3010.0,4603.0,1747.0,4854.0
2020-07-01,14613.0,4294.0,5875.0,3685.0,758.0,11088.0,1939.0,4473.0,771.0,1772.0,1563.0,446.0,123.0,3711.0,5244.0,2132.0,3525.0
2020-10-01,12718.0,2551.0,5425.0,3703.0,1040.0,12027.0,2302.0,4625.0,437.0,2391.0,1613.0,542.0,117.0,4693.0,5062.0,2272.0,691.0
2021-01-01,15407.0,3691.0,6997.0,3751.0,968.0,12877.0,2308.0,5076.0,743.0,2536.0,1602.0,497.0,112.0,4844.0,5819.0,2211.0,2530.0
2021-04-01,19966.0,5805.0,8434.0,4765.0,961.0,15723.0,2335.0,6555.0,1537.0,3003.0,1726.0,419.0,149.0,5338.0,8092.0,2294.0,4243.0
2021-07-01,22921.0,7416.0,8225.0,5699.0,1581.0,17355.0,2546.0,7260.0,1960.0,3130.0,1895.0,401.0,165.0,5676.0,9220.0,2461.0,5566.0
2021-10-01,19641.0,4896.0,7271.0,5699.0,1774.0,17230.0,2993.0,6869.0,1602.0,3220.0,2014.0,374.0,159.0,6213.0,8471.0,2547.0,2411.0
2022-01-01,19354.0,5797.0,6684.0,4928.0,1946.0,17968.0,3089.0,6699.0,2173.0,3271.0,2174.0,415.0,150.0,6360.0,8872.0,2739.0,1386.0
2022-04-01,25024.0,6445.0,10367.0,6136.0,2074.0,23433.0,3202.0,8757.0,4553.0,4050.0,2148.0,545.0,177.0,7252.0,13310.0,2870.0,1591.0
2022-07-01,22864.0,6491.0,8303.0,5943.0,2127.0,23263.0,3223.0,8290.0,4631.0,4169.0,2233.0,544.0,175.0,7392.0,12921.0,2952.0,-399.0
2022-10-01,21203.0,5096.0,7701.0,6043.0,2362.0,16858.0,2940.0,6266.0,1511.0,3546.0,2014.0,492.0,89.0,6486.0,7777.0,2595.0,4345.0
2023-01-01,15899.10000119,3638.10967963,5501.7938325,4711.84756339,2047.34892567,17242.18400421,2578.18744012,6672.556085279999,1874.3481104500001,3639.92234621,1957.00429101,413.91427640999996,106.25145473,6218.10978633,8546.90419573,2477.17002215,-1343.0840030200006
2023-04-01,17575.02320871,3614.18299889,7077.39371219,5132.49021266,1750.9562849699998,20724.797897790002,2862.49209639,8199.39870957,2712.78123812,4200.67965548,2023.15592666,602.21504334,124.07522823,7063.171751870001,10912.17994769,2749.44619823,-3149.77468908
2023-07-01,17721.3041703,4311.007081850001,6009.9320947100005,5514.00131855,1886.3636751899999,20170.47537293,3211.4377874700003,7608.4949187,2125.02400653,4548.39354889,2105.06294171,437.32728647000005,134.73488316,7759.83133636,9733.51892523,2677.1251113400003,-2449.17120263
2023-10-01,15593.088606050002,2849.11252739,5232.83340703,5285.15393554,2225.98873609,15576.15949454,2397.8990560800003,6013.96390361,1211.8685984200001,3577.27564299,1854.67903062,395.80245189,124.67081093,5975.17469907,7225.83250203,2375.15229344,16.92911150999953
2024-01-01,17454.42190402,4789.04633941,6006.81767208,4311.32893988,2347.22895265,13053.58285204,2171.3169344899998,5260.08050113,612.51173188,2871.34080626,1508.37153448,576.7196665600001,53.24167724,5042.657740750001,5872.59223301,2138.33287828,4400.83905198
2024-04-01,20745.05590429,5328.36021545,7722.789679740001,5223.7713874500005,2470.1346216499996,14404.087297580001,2044.4717586699999,5810.95595486,1449.88037154,3028.55826322,1528.09445074,476.38933740000004,65.73716115,5073.030021889999,7260.8363264,2070.22094929,6340.968606709999
2024-07-01,20896.45745509,4566.97074434,7848.77930112,6111.04213617,2369.66527346,16580.95411852,2622.91577923,6118.201878530001,1412.6549617299997,3508.54608592,2043.81881593,801.5611619700001,73.25543521,6131.46186515,7530.856840259999,2918.63541311,4315.50333657
2024-10-01,20607.27145885,3592.25748119,8077.1344111,6407.8252928599995,2530.0542737,16736.94730126,3122.2818999500005,5843.53958353,512.04067406,3816.4926808399996,2324.1229031800003,1018.22093624,100.24862346,6938.77458079,6355.58025759,3442.59246288,3870.3241575899992
2025-01-01,18696.89907247,4640.47095992,6349.17376134,4923.81209662,2783.4422545899997,17635.88569774,3648.1198531200002,5782.7834002399995,671.67651712,3867.1243676599997,2503.49183777,1018.37367236,144.31604947,7515.24422078,6454.45991736,3666.1815596000006,1061.0133747300006
2025-04-01,21044.77430868,5514.8566781,7397.77836736,5570.56051915,2561.5787440699996,19343.83931787,3678.24123447,6366.19361729,930.78056188,3973.8882389,2763.99612513,1430.6578788,200.0816614,7652.129473370001,7296.97417917,4394.735665329999,1700.9349908100003
2025-07-01,23791.75008201,6178.33627313,8748.73609353,6103.66427872,2761.01343663,20507.52581346,4112.22793275,6306.58955481,1144.43701804,3845.85845159,3108.29815352,1685.76849912,304.34620363,7958.08638434,7451.02657285,5098.412856270001,3284.2242685500005
2025-10-01,23577.773354869998,5818.10051461,7968.41850685,6797.12565387,2994.12867954,18303.86840227,3634.0325621399998,5844.7764148999995,524.20591421,3425.6782313000003,3025.58110385,1543.08638002,306.50779585,7059.710793440001,6368.98232911,4875.175279720001,5273.9049526
2026-01-01,21853.207608,6178.61209754,6750.02849911,6087.630288279999,2836.93672307,16345.10357168,3375.8426948000006,5451.15902385,431.66893615000004,2894.34412799,2582.26003515,1313.1154700799998,296.71328366,6270.1868227899995,5882.8279600000005,4192.08878889,5508.104036320001
