fecha,pbi,imp_netos,iva,imp_importaciones,vab,agro,pesca,mineria,industria,elect_gas_agua,construccion,comercio,hoteles,transporte,intermediacion_fin,inmobiliarias,admin_publica,ensenanza,salud,otros_servicios,hogares_dom
2015-06-01,5951478.855366601,502184.6493215827,400360.9093855201,31967.041500159998,5016966.255159338,397717.9628293306,16256.127992552865,189581.98249987126,849895.0976262846,69924.55782227636,261978.01185159435,791527.671799954,113446.1413093729,332279.79476076184,187475.25963444874,523015.93797277124,456247.82487566705,307340.45757422555,309513.6327408063,169122.50926461766,41643.28460480223
2015-09-01,6221730.755771598,500886.77711477893,456261.23112824,37941.77321424,5226640.9743143385,269671.86968233646,18754.170093881537,192271.76472452036,887018.3030057215,83414.92421149847,304665.9578347201,869149.1196824624,128764.30490405062,326221.8409629482,200306.82505816733,597212.4714154208,469437.5827489302,342324.9857789776,307684.6172979374,184437.2129199584,45305.02399280724
2015-12-01,6552140.231302531,510967.6690898407,481825.16224456,40553.52462036,5518793.875347771,309895.1543098862,12714.53713391437,197592.1389528256,910371.3313102905,72920.23187877405,279087.08173969755,882373.2094145787,138049.7624871059,331179.9762759054,220482.74094087412,662026.8319466535,551590.042440839,389292.58282168664,322038.4537104955,189744.981534472,49434.8184497722
2016-03-01,7006645.045106042,536925.0626497536,532675.23356252,50149.72474312,5886895.024150648,308730.1580046944,11985.063387990229,252955.47353368494,967140.3809593426,98093.87187109936,292398.22263476095,939004.84620929,159665.2774700892,383217.7808897608,280921.49705837865,641812.8906939644,549002.3197646765,381836.32639903115,359979.5271203321,207129.9641343374,53021.42401921523
2016-06-01,8414556.482179211,649504.6890083443,565910.30608316,56037.174524439986,7143104.312563268,857758.9372172866,24509.34879358975,272755.74535535934,1096841.0266008158,128681.2031827469,298003.2543563318,1086197.7640585762,148146.18623423783,453219.47709503555,301316.4930811536,705908.6662125997,611429.0592383654,430138.2307672328,441165.21848045,231291.53700858317,55742.16488090286
2016-09-01,8527628.82527803,666158.8317273011,609419.4838098399,60843.463698160005,7191207.046042729,401693.00109524885,30635.48918886061,265538.1476506839,1164134.1205794127,147473.2119807367,340295.2427235883,1183989.6151210992,174634.15690716356,448652.90280832176,335495.8571859427,810505.0876805127,653035.6941724047,471106.08664421114,450283.8420664139,250475.31954133126,63259.27069679715
2016-12-01,8963807.87358243,709992.4449176288,624862.72192716,58428.233122720005,7570524.473614921,405694.40724059154,20827.4799906712,267660.18743616657,1211149.6635535243,124540.49057451989,330928.27723743254,1208643.325926811,193577.24102747472,476005.1630436428,367781.9384939765,905100.0761144828,777244.5447306826,508775.2695595384,455244.00291508273,254027.15134940844,63325.254420914374
2017-03-01,9240877.73099836,723537.431063036,660294.0373592002,59732.948655960005,7797313.3139201645,400443.8505742797,17071.216928912985,299744.644066359,1165873.9672710206,137371.108528745,406104.3786162561,1253715.4250709738,218012.4656853517,543136.5319341876,389790.0432216246,887020.557460361,719887.8239037048,509271.18321767537,498429.3153651997,283246.62840547576,68194.17367003545
2017-06-01,10558208.304643149,829672.8939910621,727774.6898513599,63550.77492096,8937209.945879767,767460.148997532,32645.772850414374,292283.3998849894,1362041.2971667978,176911.24788921958,417643.14949742035,1400209.83966377,208070.42087827527,616524.7243473054,403799.46594927204,967594.9971081335,787315.0830167596,555149.4060180881,581864.7349349818,296304.5608165861,71391.69686021995
2017-09-01,11116422.3178693,871235.4850191352,810580.3994955998,79898.13160012002,9354708.301754445,449938.6053077268,36331.30831388598,314876.8685407668,1448570.8335531096,218115.76803470906,510179.52710384456,1597490.6556500106,240265.95138243638,605813.7248173142,421218.552057658,1118167.7544233392,800179.1479402513,597840.1690962627,586124.4862344302,329153.2386542159,80441.71064448229
2017-12-01,11725405.625723016,899136.7897450131,862696.02077804,79358.88850648001,9884213.926693482,502989.03262191714,23931.66181110121,350013.787835437,1496546.9936021222,204732.99732660674,487086.45582607714,1617429.0759207637,257675.2695506855,632788.7030738007,459399.22660704254,1228701.022718941,975881.4226191312,656840.0452036052,587680.6354069429,322725.49624691193,79792.10032239498
2018-03-01,12457790.347179031,897124.5176605394,955592.3703669927,87040.59723408004,10518032.86191742,464232.9187899554,25325.471899870492,443988.9799314276,1662659.3533447315,186958.64730332117,561311.4142511403,1831351.582098754,300046.31248607615,675767.6166973343,453867.9939718815,1284361.110079179,888022.1498464079,659235.5328595247,647415.238897542,342633.35907665925,90855.18038361288
2018-06-01,14431394.012697566,1047412.5877720553,1033155.0405793127,99867.26692564,12250959.117420558,877888.9758584142,47713.99354582578,535017.373834224,2021565.9418200436,241635.10143403936,561664.8900880092,2027581.8232973916,258291.48853521651,734417.9201859972,518083.7927507574,1461428.1136727387,985795.8004540411,754507.5730625984,758421.4962096041,377437.33009435015,89507.50257730598
2018-09-01,15276275.65339034,1065498.468277112,1157583.0233420327,125766.10107292002,12927428.060698276,553496.2953700809,84681.28469674531,626599.6559115393,2233427.0001484263,341415.30083735625,639514.380911978,2286288.0945704747,302739.2068996011,800713.5238113453,543627.5987069777,1526194.7453984022,1003209.9032754451,748546.0999017805,748158.9747500498,386674.85744959844,102141.13805847558
2018-12-01,16813782.695796333,1269590.2382401212,1212079.846291873,116038.28419828002,14216074.327066058,561118.5542333049,61949.114098332015,656990.5082379591,2374913.808124961,307618.54022417456,594355.0346633681,2574790.715795379,326906.2984693174,900272.4574729524,552202.2159811814,1756904.240428595,1280177.8748663364,932686.1114041917,777844.6745939107,453143.16363001027,104201.01484208602
2019-03-01,17484108.85697476,1340106.894824522,1307684.6481301605,107966.67407280001,14728350.639947277,707843.0554460624,49524.55894158412,691947.2259113682,2290006.768516834,316809.0364012923,733638.0328250218,2543798.339861114,407529.2597148246,1065612.6331231496,577770.9182212054,1778908.7377109046,1208049.9975473376,917228.7490664753,874739.6018560725,444667.2872673905,120276.43753663744
2019-06-01,21233558.154751204,1594237.7329439102,1483126.5974754402,143789.90956571998,18012403.914766133,1673918.1209753111,90680.09979417127,840893.0319881589,2841596.19455404,354761.577220979,770065.7604057116,2928186.8971029157,368870.7102577188,1234927.8036073318,620045.8637622083,2068846.1687262002,1407416.3175458328,1090979.56239207,1069352.8466552068,527228.9296277419,124634.03015053621
2019-09-01,22303884.00877951,1823515.9599739811,1646317.5834002395,195489.54862036,18638560.91678493,879396.4461551824,99213.52159532542,917163.3889288686,3132547.606949474,390793.7491311732,941848.9046557902,3299965.0444074655,439606.75482626044,1287016.4212992988,588099.9843284353,2258472.318866349,1494189.4316942696,1125977.5857320258,1079337.812278878,556810.0586957624,148121.88724037155
2019-12-01,25212225.57629694,2329961.760270472,1693258.7804342,205056.43256516,20983948.60302711,1020317.06145996,65498.83192815744,981890.145149781,3412626.343138317,491207.185582913,862091.7327061082,3777451.8191351956,474504.0382893915,1437951.641248054,878460.3641173289,2555655.9561494607,1784229.0507674322,1335748.4086768394,1103639.1004737397,643027.1082083718,159649.8159960547
2020-03-01,24999988.08261283,2022361.279203339,1795453.0625190807,167897.03343120005,21014276.70745921,1018686.2056244898,64129.92512713898,959951.5649717903,3408226.4073699196,389729.71388251113,951691.7931130865,3775079.6261502504,537302.0384111744,1453595.6839768304,953205.6865211604,2465031.158065545,1660420.3536740995,1334080.5576888798,1226889.8919183793,642111.7179069485,174144.38305700404
2020-06-01,24025361.939099036,2003709.5573886458,1596488.33594372,162627.03700951996,20262537.00875715,2396867.0753116985,100997.64588952716,561367.9649754578,3264116.184376196,386043.02868018585,500904.6480270072,3705115.0740373717,150275.4403871405,1294768.2083761229,1105055.310859729,2252590.3323536343,1598414.4696739975,1418276.0323381794,1095989.7889568266,299819.286924185,131936.51758989753
2020-09-01,27536379.505392455,2625683.7231397624,1892109.8952606397,207694.88681808003,22810891.00017397,1432236.8646952729,118604.19188888656,854419.0687236865,4292973.860480535,439264.6098203413,926278.8338175947,4616586.288829631,248288.79711001698,1342292.4896770166,1000316.3135791929,2619185.316836357,1688596.8573065826,1411352.6471577769,1271274.969114443,392105.0425916135,157114.8485450306
2020-12-01,32277527.046046086,2751517.376037083,2337489.0799516807,260727.55395764008,26927793.03609968,1707066.6393182853,80359.64510756469,995090.6590530784,4914907.395456576,398249.7590101062,1146438.9570165724,5555403.868020195,315132.5475102113,1464059.3415619808,1058285.3913371658,3254864.2535833395,2102860.4427537476,1668396.7995357485,1374057.1358608478,727224.6010688691,165395.59990539576
2021-03-01,36785109.793720186,3327174.4578680303,2769460.528483081,301355.2757688401,30387119.531600237,2068403.8093809523,90789.36433833027,1199685.3807069873,5621756.906179523,360301.5907383678,1498146.2250795576,6115142.267395945,526198.2631061118,1789293.174281274,1153543.0336536325,3465215.783452569,2139141.847600745,1732953.2543930933,1603542.7527694278,838119.5896864823,184886.28883723496
2021-06-01,46340281.47592878,3763782.3753519165,3008870.680092961,340861.9958096,39226766.4246743,5487926.133555476,183231.49551218736,1390155.2452691856,7086394.625422057,441416.503474102,1442322.1274128226,7336418.403239733,482541.6900786468,2157407.369920344,1308351.1280823823,4058402.8993308204,2656703.679275171,2050495.742411733,2075891.6809032895,864896.2869624317,204211.41382391518
2021-09-01,47462528.98909955,3781917.521378002,3404646.07744968,389399.88355644,39886565.506715424,2504711.882534676,234895.30182476828,1730272.6061625415,7777772.534039737,506725.76623403106,1838564.4253605807,8095402.8269077325,632309.5919174209,2243398.474108966,1324241.439296649,4493699.047594717,2913205.527095758,2175897.2581763435,2168617.4194037444,989986.532709657,256864.87334810532
2021-12-01,54288413.782466695,4942559.090589673,3791455.5562734804,452425.06942864,45101974.0661749,2804942.571903938,104955.22449438275,1976845.649595721,8277906.886825112,467189.8934147046,1829491.9848706354,9026400.87358714,703865.1108104854,2608306.960000268,1623245.3780433272,5306247.649849204,3857349.7053238405,2738941.6273369202,2295998.4739747914,1204711.2891713728,275574.7869730563
2022-03-01,60345325.42659544,5563048.887171185,4316211.871454282,500555.9139226801,49965508.7540473,3348896.7753892867,126708.43499880587,1714203.736653061,9215672.894315932,512810.5444172051,2414316.743885632,9870028.827692732,1289246.0023290017,2919417.229658142,1708517.0110132617,5608984.465099499,3971795.354458128,2862587.2914609187,2706532.4032653766,1359472.3488212652,336318.6905890504
2022-06-01,78676963.28324091,5940912.830738491,5222931.414218201,570545.6253526,66942573.41293162,8205892.326922721,288646.2825434968,2394494.5839387723,12383267.88985795,651870.5541474941,2650846.3448799457,12420971.024935963,1290645.051071624,3776503.8472892693,2093315.4224067617,7049234.226179373,4724551.6093758065,3577490.9808222773,3502029.5229678135,1559698.1302639085,373115.61532843567
2022-09-01,87863363.94194473,5965156.993242584,6284270.97806832,713943.21845752,74899992.75217631,4614023.550849318,328061.21965693595,2646791.0585185625,15925739.541602777,770900.3970425698,3533575.8416608656,15491598.496376766,1624802.7162695741,3958918.9163922877,2111201.839710771,8273544.391739883,5392119.73092995,3963820.6938301544,3836903.736423761,1950209.1496492957,477781.4715228526
2022-12-01,104354529.22768565,9026168.05828143,7501904.156661681,771476.24809456,87054980.76464798,4612829.211011091,143248.59320831465,3528436.4455511603,16853591.422974747,788857.1794398575,3882805.754771636,18023401.756642595,1992115.5988488193,4738644.608306229,2152403.9182986408,10162718.910117151,7403105.880680588,5369382.163888096,4460510.925071067,2369442.1356783337,573486.2601596607
2023-03-01,120719556.7726799,9115918.791826958,9073902.461311845,803139.4765047203,101726596.04303637,5409189.115379445,217126.44188311952,4502319.211831495,18970327.77863196,1245316.8234049538,5459848.843700444,20143100.854880977,2972170.2312199874,5580524.597768135,2505824.8941350537,11139164.446166053,8409207.513180653,6136060.111498288,5535810.404150658,2783321.4045589166,717283.3706462163
2023-06-01,159215855.41502434,9086837.146909505,12354344.605687685,1067784.8180925199,136706888.84433463,9836537.680417586,431279.71852045663,5824591.103746507,27028815.140083183,1470634.7263032224,6052382.444663825,26944330.77368445,3023884.3217933737,7072918.092591679,3169547.807351561,14566696.33039462,10991697.695427114,8238395.3714029435,7759044.553535338,3479492.9203633303,816640.1640554428
2023-09-01,206516399.84174532,15854164.708703276,16688945.4462588,1583869.0952746,172389420.59150863,10624559.09325793,687459.6166939753,7404726.152153423,34781242.63427497,2001532.4254569479,8918686.572451824,35094222.29824398,4241061.266226002,8771770.331208166,3025560.295854455,18245828.268570527,13805884.038776409,10107085.696219955,9039652.092846353,4520524.753542012,1119625.0557317259
2023-12-01,283181180.08567715,22865083.342257533,21048848.740573324,1920154.7038542405,237347093.29899207,17373335.73437768,419249.7110491755,11427813.50043727,46405699.54688231,2113149.33635198,10126550.806783652,48611384.80861971,5938159.380952361,12116850.144688105,4033511.3238851414,26059800.859798357,19950795.28202052,13931368.46901608,11375307.029974895,6006767.936269863,1457349.4278850192
2024-03-01,423472034.40718853,37260847.179625526,33369188.284194663,3130462.0911691207,349711536.8521992,19694701.14225058,1005512.8826866401,19915519.606274724,66719816.3762463,5089447.354539941,13769159.816031389,72088487.36466281,10078049.88650421,19988215.29895888,18217374.647375688,32862325.200793784,24281378.09958966,18025921.979724154,17177740.58467344,8804704.85674513,1993181.7551418357
2024-06-01,559938388.8647271,46461084.0878002,39087705.15940002,3179140.1553635593,471210459.4621633,41949835.82844576,2024485.3208785532,24083352.352543406,86018283.43527564,7468832.367144824,16207124.590724252,87094888.25970772,10251387.924422903,28289276.184069965,22123456.006536786,47531069.9538241,33155866.901661336,25596883.381598968,24907288.474273875,12004474.298691887,2503954.182363398
2024-09-01,642862095.294979,54780798.528936885,47134965.54425635,4183720.4943728405,536762610.7274129,33866600.53517759,2018345.35064253,24239079.613677844,101993912.94105095,9743381.386606013,23640092.230434835,107114083.16060132,14595870.107653512,30257366.855223153,20808750.814310994,60019062.56217832,36161899.05660927,28013070.955862254,26972300.889179308,14275810.086004218,3042984.182200853
