Periodo,ITCRM ,ITCRB Brasil,ITCRB Canadá,ITCRB Chile,ITCRB Estados Unidos,ITCRB México,ITCRB Uruguay,ITCRB China,ITCRB India,ITCRB Japón,ITCRB Reino Unido,ITCRB Suiza,ITCRB Zona Euro,ITCRB Vietnam,ITCRB Sudamérica*
1999-07-06,72.24650214761034,78.55326907903469,73.57656531010589,85.4987277739188,73.56556947634776,91.78582727194943,73.99526069495002,58.16719770002722,55.25933102041536,36.016415251729725,80.06530181754376,61.81329695199238,74.01713343897326,57.66329297018719,79.34908584930118
1999-07-07,72.1011170845599,78.26692523967344,73.49100450682475,85.49571826805139,73.57114835487687,91.79983608516567,74.00028344976137,58.188714586587864,55.20940814282994,36.04085539593439,79.47466068370466,61.75193335537601,73.81398293230761,57.62965228242989,79.25430898582873
1999-07-08,72.11060060695385,78.28960400885506,73.49169994143749,85.49270886811685,73.57672765648277,91.81384703647721,74.00530654551437,58.210942607635126,55.2232765017286,36.069712480127535,79.4546458963443,61.748665135641495,73.81308477738176,57.618759699292646,79.26253980749543
1999-07-09,72.1200853767237,78.31228934947882,73.49239538263103,85.48969957411144,73.58230738119757,91.8278601262104,74.01032998223216,58.23317911976047,55.237148344297594,36.09859266952444,79.43463614948,61.74539708887743,73.81218663338444,57.60786917496302,79.27077296860749
1999-07-10,72.12957139403355,78.33498126344888,73.49309083040542,85.48669038603148,73.58788752905335,91.84187535469162,74.01535375993788,58.25542412620752,55.251023671412035,36.12749598262495,79.41463144184236,61.742129215074684,73.81128850031563,57.596980709051905,79.27900846980609
1999-07-11,72.13905865904745,78.35767975266995,73.49378628476074,85.48368130387317,73.59346810008216,91.85589272224729,74.02037787865467,58.27767763022104,55.26490248394721,36.15642243794363,79.39463177216228,61.73886151422409,73.81039037817513,57.586094301170185,79.2872463117326
1999-07-12,71.76890351320115,77.63843206992144,72.96613233173882,85.48067232763282,73.59904909431613,91.86991222920389,74.02540233840571,58.30486980293934,55.37940487197235,36.163297034455304,79.21693581562339,61.25162100116192,73.2172250817303,57.56488848343925,79.04816891198665
1999-07-13,71.83423154925703,77.61769023693942,72.8482126250699,84.99449064228597,73.60463051178736,91.68826450443758,74.03042713921411,58.32784684198384,55.40459257849282,36.47945718355099,79.26818794996996,61.45163715622374,73.47635076402982,57.55607174863002,78.88086933947983
1999-07-14,71.8436799679653,77.64018088258446,72.84890197703719,84.99149888527455,73.61021235252792,91.702258427135,74.03545228110303,58.35012801139026,55.41850996685756,36.50866544611028,79.24822516041401,61.44838482965905,73.47545671734987,57.54519307295275,78.88904401632068
1999-07-15,71.85312962943229,77.66267804516067,72.84959133552773,84.98850723357123,73.61579461656993,91.71625448565509,74.04047776409563,58.372417692177386,55.43243085120865,36.537897095053786,79.22826739825906,61.44513267522368,73.47456268154855,57.53431645345444,78.89722101427584
1999-07-16,71.8625805338214,77.68518172655634,72.85028070054159,84.98551568717235,73.62137730394545,91.73025268032383,74.04550358821508,58.39471588759655,55.44635523242427,36.56715214910645,79.20831466223902,61.441880692908526,73.47366865662568,57.523441889746465,78.90540033398126
1999-07-17,71.87203268129619,77.7076919286604,72.85097007207878,84.98252424607418,73.62696041468665,91.74425301146721,74.05052975348453,58.41702260090034,55.46028311138279,36.5964306270082,79.18836695108813,61.43862888270445,73.47277464258114,57.51256938144026,78.91358197607303
1999-07-18,71.8814860720201,77.73020865336228,72.8516594501394,84.979532910273,73.63254394882557,91.7582554794113,74.05555625992707,58.43933783534255,55.47421448896285,36.62573254751397,79.16842426354087,61.43537724460236,73.47188063941479,57.501698928147334,78.92176594118745
1999-07-19,72.19899403065624,77.79604561903537,72.45336468627995,84.9326261543492,73.63812790639437,92.46374316510915,74.06058310756595,58.46307417223138,55.51062200232899,37.436464203082366,80.1844349664869,62.167492223572374,74.27986804931643,57.48258634355693,78.9297516269835
1999-07-20,72.46956496093729,77.81858794526619,72.38934955743109,84.92963657493203,73.64371228742513,92.47785544524837,74.0656102964243,58.48258083129309,55.51814180104781,37.42200508689973,79.85455056753283,62.89952953611982,75.23949920293236,57.46348129331784,78.93794493887417
1999-07-21,72.47425799774247,77.06872716312611,72.01260998660183,84.92664710074635,73.64929709194999,92.49196987927459,74.07063782652527,58.50774835552232,55.51924049727213,37.6832079139648,80.11867487597966,63.457341886394104,75.9463377055491,57.458798926567944,78.68867069679925
1999-07-22,72.48051423686198,76.71040566060364,71.43097371091432,84.92365773178842,73.65488232000104,92.50608646751648,74.075665697892,58.530098247096895,55.509429034319005,38.283041620445644,80.55011439216051,63.65714450744187,76.20540170739204,57.435584683819386,78.56990969676137
1999-07-23,72.36345222519988,76.69066830563648,71.58262234123869,84.74503109790346,73.66046797161037,91.29110630511875,73.37169497368687,58.55316407079334,55.48936838047765,38.26469947802216,80.1544219775656,63.51834188965174,76.00948574958797,57.42472878140758,78.26913145907561
1999-07-24,72.37297025276213,76.71289033569018,71.58329971711049,84.74204812172403,73.66605404681019,91.30503961154022,73.37667540122354,58.57553131111817,55.50330706414854,38.29533714303682,80.13423600007201,63.51498018278382,76.00856088018888,57.413874930870364,78.27720461954591
1999-07-25,72.3824895322388,76.73511880484045,71.5839770993922,84.73906525054362,73.67164054563254,91.31897504453285,73.38165616682866,58.59790709570266,55.517249249155064,38.325999338925364,80.11405510618674,63.51161865383419,76.00763602204344,57.403023131819914,78.28528007407091
1999-07-26,72.72872553556793,76.96834172407391,71.31505274626375,84.73608248435856,73.67722746810959,91.33291260442111,73.38663727052524,58.621707890090036,55.53119493637672,38.35668608532913,80.64135644423844,64.27236822678377,76.98161910946465,57.38394658961889,78.36368715965257
1999-07-27,72.62790256876698,76.7795950678945,71.31572759016363,85.17213142846653,73.68281481427346,91.73730798848156,73.45570735814626,58.6441013140738,55.49384406284965,38.476763942242464,80.71733900637643,64.23995127827425,76.67738141120651,57.38749616397661,78.4691446181691
1999-07-28,73.21721390430265,78.56777281515792,71.65071492731686,85.16913341860196,73.68840258415624,91.75130939644144,73.46069348839418,58.66650329231939,55.501376415652956,38.55676235413664,80.91994518161981,64.55570317120385,76.94363890201278,57.37870608266147,79.06586657405136
1999-07-29,73.2144591219337,77.8915850107503,71.65139294753881,85.16613551426559,73.69399077779013,91.76531294136642,73.4656799570977,58.68678672455247,55.54930302923579,38.86511395298023,82.1861790180263,65.06483655269224,77.46263458454195,57.36786093087658,78.84113349403786
1999-07-30,73.2894325368528,78.30592362463214,71.77070023075655,85.38263033843171,73.69957939520722,91.43772853954951,73.43861591548239,58.70849573748738,55.5356739924108,39.12018578970751,82.14016072427512,64.87765838601145,77.25227755890182,57.35907393080659,79.0423899595154
1999-07-31,73.29907235940765,78.32861369405799,71.77137938638187,85.37962491912701,73.7051684364397,91.45168422419167,73.44360088557323,58.730922314327536,55.549624307846386,39.15150842294091,82.11947466111361,64.87422473734742,77.25133756744128,57.348232489695604,79.05061316625275
1999-08-01,73.31631462804472,78.35225426042834,71.78508095802574,85.39549164505138,73.71983540960515,91.47937107967878,73.46071991564338,58.76612298177379,55.56324999586603,39.163920281323456,82.13756333679922,64.89251262734231,77.26375076685707,57.3477752436945,79.06948860704104
1999-08-02,72.99310522076688,77.1264532231948,71.80957384337222,85.41136131960653,73.73450530142756,91.5070663173184,73.47784293600249,58.80418642117928,55.554431495490796,39.33781398827723,82.09487499372197,64.88178012234174,77.27616596089877,57.34526232087157,78.67188582626794
1999-08-03,72.97597053466293,77.1497309623292,72.26570376890405,85.42723394334044,73.74917811248771,91.53476993964827,73.49496994758064,58.83729844098703,55.52000573522637,39.000305180519206,81.9457736738806,64.80329103370842,77.23078649021222,57.33247420830401,78.69064495108343
1999-08-04,73.12467493012848,76.96146665912462,72.51694169793043,85.44310951680116,73.76385384336649,91.56248194920678,73.51210095130821,58.871851620860184,55.52722184962221,39.33582973191458,82.19692058925679,65.24750704486743,77.85015882857029,57.33201708794601,78.63889237574467
1999-08-05,72.90905155448684,76.10833348245517,72.33647779687736,85.45898804053691,73.77853249464499,91.59020234853323,73.52923594811571,58.907136754980165,55.49605620058682,39.33483072920986,82.00722063528548,65.42083404988449,77.93493729433631,57.32745091837683,78.36551915703593
1999-08-06,72.71591677199645,75.84363701741589,71.86442500072557,85.47486951509593,73.79321406690434,91.61793114016751,73.54637493893387,58.943155134878786,55.43304203494059,39.15867079601083,81.63492939825957,65.02277382686027,77.56437285731465,57.318777564633315,78.28829382381524
1999-08-07,72.73302186392755,75.8665275863934,71.87814433531565,85.49075394102658,73.80789856072575,91.64566832665044,73.56351792469364,58.97848300511093,55.44663912666098,39.17108492501753,81.65291134186788,65.04110359249094,77.57683635708247,57.31832055348069,78.30693315070454
1999-08-08,72.75013097951926,75.88942506403419,71.8918662890061,85.50664131887737,73.82258597669065,91.67341391052354,73.58066490632625,59.013832049276054,55.4602395535926,39.183502989566364,81.67089724640687,65.05943852523905,77.58930185955879,57.31786354597189,78.3255770964126
1999-08-09,72.6973112649303,75.87127729419575,71.99201585131408,85.52253164919686,73.83727631538054,91.70116789432912,73.59781588476311,59.048488901440145,55.56332756663207,39.00711562634277,81.42002348379943,64.90328138013216,77.43544370153015,57.29277243593213,78.33054160938525
