fecha,y_obs,y_pred
2006-01-01,,260.3455363483948
2006-02-01,,260.3455363483948
2006-03-01,260.3455363483948,260.3455363483948
2006-04-01,,786.9646143532244
2006-05-01,,904.5427700424361
2006-06-01,660.2942591837909,660.2942591837909
2006-07-01,,619.8521975295187
2006-08-01,,557.0825124837025
2006-09-01,410.7953607002346,410.7953607002346
2006-10-01,,536.0309529253184
2006-11-01,,525.0439718653305
2006-12-01,1162.0418064234307,1162.0418064234307
2007-01-01,,182.84298626303456
2007-02-01,,543.8443395709598
2007-03-01,492.09892651597255,492.09892651597255
2007-04-01,,770.7113372175799
2007-05-01,,761.971601994838
2007-06-01,320.53076421703764,320.53076421703764
2007-07-01,,-95.4942108166004
2007-08-01,,-274.0170531248295
2007-09-01,232.25397439839443,232.25397439839443
2007-10-01,,520.8973143056159
2007-11-01,,290.31772725140513
2007-12-01,921.5986280910003,921.5986280910003
2008-01-01,,713.3290548920904
2008-02-01,,682.7459089025144
2008-03-01,870.311945210092,870.311945210092
2008-04-01,,641.3581988346482
2008-05-01,,627.6772482518152
2008-06-01,-222.65392130489758,-222.65392130489758
2008-07-01,,531.531153168369
2008-08-01,,1858.4069816133344
2008-09-01,1511.8331971388425,1511.8331971388425
2008-10-01,,537.2591892135678
2008-11-01,,137.36193205357085
2008-12-01,25.160173195339137,25.160173195339137
2009-01-01,,201.23257021254437
2009-02-01,,445.6770865625998
2009-03-01,354.52897490236063,354.52897490236063
2009-04-01,,1436.1168459008422
2009-05-01,,1829.626724914753
2009-06-01,1024.5884530621008,1024.5884530621008
2009-07-01,,684.3663675115034
2009-08-01,,411.4138937658254
2009-09-01,185.57130341455695,185.57130341455695
2009-10-01,,458.4268496016026
2009-11-01,,572.1441113926736
2009-12-01,672.905474405555,672.905474405555
2010-01-01,,504.3898612080169
2010-02-01,,-278.4620389954437
2010-03-01,-553.7981516093432,-553.7981516093432
2010-04-01,,1213.4982942552151
2010-05-01,,1018.6264970176155
2010-06-01,312.49611759879696,312.49611759879696
2010-07-01,,-296.13157297768976
2010-08-01,,-86.69057731076964
2010-09-01,-272.1943553831986,-272.1943553831986
2010-10-01,,-179.48885515731354
2010-11-01,,-653.0894066237431
2010-12-01,-753.8713730812024,-753.8713730812024
2011-01-01,,-679.8479907563616
2011-02-01,,-415.3681868482096
2011-03-01,-625.436587739545,-625.436587739545
2011-04-01,,394.0722152147878
2011-05-01,,335.8658502708454
2011-06-01,56.04494389415762,56.04494389415762
2011-07-01,,-893.995793620159
2011-08-01,,-879.4072775615494
2011-09-01,-1159.014882646854,-1159.014882646854
2011-10-01,,-107.27574234875829
2011-11-01,,-566.0089184228596
2011-12-01,-22.327798581934683,-22.327798581934683
2012-01-01,,-801.5780590778486
2012-02-01,,28.850341100715923
2012-03-01,-668.2628247140375,-668.2628247140375
2012-04-01,,612.0162645219109
2012-05-01,,62.424029029219355
2012-06-01,86.29128417208112,86.29128417208112
2012-07-01,,358.8177210606557
2012-08-01,,102.84874774483797
2012-09-01,-173.14849205222936,-173.14849205222936
2012-10-01,,-507.54699210051615
2012-11-01,,-255.50583155212234
2012-12-01,-174.2585053318779,-174.2585053318779
2013-01-01,,-1270.4024996425196
2013-02-01,,-1863.565247861126
2013-03-01,-1555.878321998434,-1555.878321998434
2013-04-01,,-928.0897812440952
2013-05-01,,15.410696122815125
2013-06-01,-244.81662720768168,-244.81662720768168
2013-07-01,,-1366.2218678059405
2013-08-01,,-1429.4533297565981
2013-09-01,-1412.8596286917418,-1412.8596286917418
2013-10-01,,-2450.2133808582507
2013-11-01,,-2587.028436639999
2013-12-01,-2174.7442525198944,-2174.7442525198944
2014-01-01,,-2796.2842118133767
2014-02-01,,-2119.468787697814
2014-03-01,-1500.8457040034782,-1500.8457040034782
2014-04-01,,-330.42335315142327
2014-05-01,,195.10812887088605
2014-06-01,143.87113214823634,143.87113214823634
2014-07-01,,-862.4092101538122
2014-08-01,,-241.37713851255
2014-09-01,-722.3275612430299,-722.3275612430299
2014-10-01,,-710.6882197646592
2014-11-01,,-904.2422062614376
2014-12-01,-1027.5886351094593,-1027.5886351094593
2015-01-01,,-1769.0292526075473
2015-02-01,,-1413.0293368237483
2015-03-01,-1870.5593295358592,-1870.5593295358592
2015-04-01,,-975.405927223296
2015-05-01,,-983.6983832930409
2015-06-01,-832.65651674856,-832.65651674856
2015-07-01,,-1457.523851947792
2015-08-01,,-1781.368371976259
2015-09-01,-1801.4711485652651,-1801.4711485652651
2015-10-01,,-1265.619569977301
2015-11-01,,-1707.9298336746824
2015-12-01,-1661.2627458012882,-1661.2627458012882
2016-01-01,,-1464.0651435851319
2016-02-01,,-1317.9369657284915
2016-03-01,-1577.0944563825287,-1577.0944563825287
2016-04-01,,-1110.1902567244604
2016-05-01,,-884.7348944840855
2016-06-01,-1034.5688088824777,-1034.5688088824777
2016-07-01,,-1170.9528809903927
2016-08-01,,-1004.0956369277654
2016-09-01,-1551.976338140467,-1551.976338140467
2016-10-01,,-1528.3267422248452
2016-11-01,,-991.3862136037197
2016-12-01,-491.04579149154114,-491.04579149154114
2017-01-01,,-1087.412391485184
2017-02-01,,-1441.6820147536514
2017-03-01,-2074.787013725858,-2074.787013725858
2017-04-01,,-1544.2983272015522
2017-05-01,,-2125.3459018811086
2017-06-01,-2323.7193296239393,-2323.7193296239393
2017-07-01,,-2524.543801274901
2017-08-01,,-3028.665685767165
2017-09-01,-2959.3582761816574,-2959.3582761816574
2017-10-01,,-3066.9870445067418
2017-11-01,,-3636.508713492546
2017-12-01,-3066.5313574722763,-3066.5313574722763
2018-01-01,,-3179.7497345306083
2018-02-01,,-3240.260517688051
2018-03-01,-3182.3652549720773,-3182.3652549720773
2018-04-01,,-3326.8786803410703
2018-05-01,,-3732.077960373562
2018-06-01,-3000.517839128676,-3000.517839128676
2018-07-01,,-3283.693832429697
2018-08-01,,-3702.3198850754384
2018-09-01,-2617.543421053468,-2617.543421053468
2018-10-01,,-2159.131209360335
2018-11-01,,-1217.0172510064326
2018-12-01,-544.8470797920974,-544.8470797920974
2019-01-01,,-1711.4441773126714
2019-02-01,,-1758.0164389656218
2019-03-01,-1213.0255823635478,-1213.0255823635478
2019-04-01,,-1017.5884587277205
2019-05-01,,-630.8283741058933
2019-06-01,-790.9237866239137,-790.9237866239137
2019-07-01,,-1066.8882820657075
2019-08-01,,-1031.893080199188
2019-09-01,-512.7205236426217,-512.7205236426217
2019-10-01,,-135.2309131641266
2019-11-01,,813.5483755341556
2019-12-01,810.248040222266,810.248040222266
2020-01-01,,-559.5005133372485
2020-02-01,,-628.4490049388194
2020-03-01,-170.51550989759258,-170.51550989759258
2020-04-01,,508.15367556283786
2020-05-01,,1305.2432869557838
2020-06-01,1275.0506621948919,1275.0506621948919
2020-07-01,,1027.5341404546405
2020-08-01,,849.3727302683994
2020-09-01,-125.21617421421975,-125.21617421421975
2020-10-01,,124.63005126072835
2020-11-01,,5.5853593015845036
2020-12-01,-525.2789758400827,-525.2789758400827
2021-01-01,,840.9890629749555
2021-02-01,,908.049295388189
2021-03-01,469.86941616809924,469.86941616809924
2021-04-01,,617.1574770728182
2021-05-01,,829.878139670127
2021-06-01,434.9741406300879,434.9741406300879
2021-07-01,,618.4824262864638
2021-08-01,,1242.7725387553721
2021-09-01,405.0644577864548,405.0644577864548
2021-10-01,,610.7850856614448
2021-11-01,,-253.76218067953255
2021-12-01,190.66135287962683,190.66135287962683
2022-01-01,,-312.40385763108964
2022-02-01,,7.256528790154334
2022-03-01,-579.7185102609709,-579.7185102609709
2022-04-01,,517.1911297444813
2022-05-01,,-544.1400503181458
2022-06-01,-1039.433312158763,-1039.433312158763
2022-07-01,,-1514.1118521817289
2022-08-01,,-1536.6286055570527
2022-09-01,-1152.0534112265684,-1152.0534112265684
2022-10-01,,594.6061176568567
2022-11-01,,287.1194753761438
2022-12-01,292.1514009991503,292.1514009991503
2023-01-01,,-1469.4118979778577
