Date,Country,Indice de Confianza del Consumidor (ICC) - Nacional,Indice de Confianza del Consumidor (ICC) - Capital,Indice de Confianza del Consumidor (ICC) - Interior,Indice de Confianza del Consumidor (ICC) - Gran Buenos Aires,Indice de Confianza del Consumidor (ICC) - Situación Personal,Indice de Confianza del Consumidor (ICC) - Situación Macroeconómica,Indice de Confianza del Consumidor (ICC) - Bienes Durables e Inmuebles,Indice de Confianza del Consumidor (ICC) - Expectativas a corto plazo,Indice de Confianza del Consumidor (ICC) - Expectativas a mediano plazo,Indice de Confianza en el Gobierno (ICG) - Nivel General,Indice de Confianza del Consumidor (ICC) - Bienes Durables e Inmuebles - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Capital - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Expectativas a corto plazo - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Expectativas a mediano plazo - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Gran Buenos Aires - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Interior - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Nacional - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Situación Macroeconómica - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Situación Personal - current_prices_3m_yoy,Indice de Confianza en el Gobierno (ICG) - Nivel General - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Bienes Durables e Inmuebles - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Capital - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Expectativas a corto plazo - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Expectativas a mediano plazo - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Gran Buenos Aires - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Interior - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Nacional - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Situación Macroeconómica - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Situación Personal - current_prices_yoy,Indice de Confianza en el Gobierno (ICG) - Nivel General - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Bienes Durables e Inmuebles - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Capital - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Expectativas a corto plazo - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Expectativas a mediano plazo - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Gran Buenos Aires - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Interior - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Nacional - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Situación Macroeconómica - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Situación Personal - current_prices_mom,Indice de Confianza en el Gobierno (ICG) - Nivel General - current_prices_mom
2007-01-01,Argentina,60.97,58.39,59.38,62.67,67.7,63.01,52.21,64.07,61.95,2.69,21.00921105326392,4.976112179686054,4.675473865594482,-2.024378456747033,9.840159840159869,9.053724053724045,8.80768039640758,1.2212045517624004,7.9638614689643505,2.0519835841313228,16.20298241709326,-0.0513522766176,1.424726927338904,-4.072468256426132,10.54859763626743,4.157165409577268,6.833712984054663,-1.346485047753243,8.510979323609558,2.281368821292773,6.9877049180328,3.749111584932474,9.185412406271286,2.7704047777040497,11.41333333333334,0.5758807588075898,6.758886359656802,5.934767989240086,7.3750991276764655,15.450643776824036
2007-02-01,Argentina,59.54,56.5,59.45,60.49,65.54,60.34,52.73,60.51,60.18,2.58,20.35384374510727,5.699641842657788,2.6206742076380296,-2.766524520255864,9.323015050880512,7.253979739507965,8.107121119902638,-0.1365523268516577,7.8161045809074015,1.1984021304926706,19.542053956019046,5.726047904191622,-3.1685069611137817,-5.362478377103319,5.60405027932962,6.483969192190586,5.905371753824262,-4.282994923857864,6.534460338101433,-1.526717557251911,0.9959777820340854,-3.236855625963353,-5.556422662712645,-2.857142857142858,-3.478538375618323,0.1178848097002305,-2.3454157782516027,-4.2374226313283465,-3.1905465288035395,-4.089219330855009
2007-03-01,Argentina,58.84,56.17,58.67,59.75,64.81,60.79,50.92,61.11,60.48,2.59,14.21662025501982,2.553956834532367,-3.617772241254036,-7.059242671009769,4.073968705547659,3.2456956724057573,3.580710366734041,-5.360538623631605,5.11092240738773,-1.1320754716981352,7.3808519611977985,2.2388059701492717,-8.791044776119406,-11.462450592885387,-3.285853026869534,-0.6939742721733144,-1.7039759438690183,-10.15370972509606,0.4650441791970161,-4.074074074074085,-3.4325810733927486,-0.5840707964601788,0.9915716410510588,0.4985044865403631,-1.2233427012729448,-1.312026913372588,-1.1756802149815226,0.7457739476300906,-1.1138236191638784,0.3875968992248069
2007-04-01,Argentina,52.8,52.28,50.75,54.14,60.14,52.08,46.19,51.01,53.15,2.14,12.92486246137612,2.1741823587710485,-8.428813918947597,-11.2263139077583,1.101576994434117,-0.9502023579095686,0.6349206349206105,-9.861573688592827,2.695563103132237,-6.99745547073789,12.220602526724988,-1.4700339238597817,-13.586312044723028,-16.81014243230553,1.3478098090602852,-8.69017632241813,-2.258422806368021,-15.261958997722102,1.1436259670366544,-15.748031496062984,-9.289080911233317,-6.925405020473563,-16.527573228604165,-12.119708994708988,-9.389121338912132,-13.49923299812511,-10.265125764785864,-14.328014476065142,-7.205678136090111,-17.37451737451736
2007-05-01,Argentina,52.92,50.31,54.67,52.69,58.61,52.76,47.38,50.02,55.51,2.23,6.195795972365148,-1.2318029115341744,-12.715331610680447,-13.034089156254824,-3.916479206321744,-4.085807809212061,-3.5630567276137004,-12.885920159890595,-1.1949617827538006,-10.077519379844968,-0.2106149957876835,-4.607508532423211,-16.256487527205753,-10.884572162465888,-9.420663572288124,-3.101736972704716,-6.765327695560252,-13.522373381412889,-5.177155800032363,-10.8,2.576315219744552,-3.7681713848508047,-1.9407959223681548,4.440263405456246,-2.678241595862585,7.72413793103448,0.2272727272727426,1.3056835637480724,-2.5440638510143,4.205607476635498
2007-06-01,Argentina,51.32,52.06,52.16,50.61,58.13,50.16,45.66,45.5,54.82,2.07,1.7168322618351883,-4.731103308076145,-20.07745172902804,-14.823112593132915,-7.676068726910223,-7.756248902417595,-7.24706160297679,-17.39501172457898,-3.570844463828171,-16.688227684346714,-5.348258706467668,-7.907305855298075,-29.54475069681015,-16.623574144486696,-14.133016627078389,-11.33775284718681,-12.318469161113963,-23.03206997084549,-6.483268983268975,-23.04832713754648,-3.63022372308992,3.4784337109918573,-9.036385445821685,-1.2430192758061565,-3.9476181438603097,-4.59118346442291,-3.023431594860171,-4.927975739196366,-0.8189728715236266,-7.174887892376692
2007-07-01,Argentina,50.18,47.94,51.42,50.14,56.51,49.86,44.16,45.39,54.33,2.0,-4.907125034654847,-9.233091787439609,-23.6094546243088,-13.62778010910619,-12.03852327447833,-9.27072583419334,-10.755360342137198,-18.543399445510765,-7.476635514018692,-18.393782383419687,-9.060955518945644,-14.894372448073856,-24.53865336658354,-13.210862619808315,-12.54142682714111,-13.09785364204834,-13.093176307585727,-18.768328445747805,-10.698482932996212,-20.948616600790505,-3.285151116951379,-7.913945447560511,-0.2417582417582386,-0.8938343670193416,-0.9286702232760292,-1.4187116564417068,-2.221356196414659,-0.5980861244019087,-2.786857044555313,-3.3816425120772875
2007-08-01,Argentina,46.61,46.17,50.04,44.77,54.49,45.87,39.47,40.78,50.95,1.86,-8.809423049795463,-12.999226236533534,-28.10810810810812,-15.232699740562294,-15.321501309281349,-12.0714326598363,-13.954569220937652,-21.572949145253205,-10.309169008856124,-22.28047182175622,-12.249888839484214,-16.282864913871254,-30.19513865114687,-15.812954395241242,-19.44944224541201,-11.761594075119032,-16.55925528105979,-22.8686732806457,-13.686044669729135,-22.821576763485474,-10.62047101449275,-3.692115143929908,-10.15642211940956,-6.221240566905939,-10.710011966493816,-2.683780630105026,-7.1143882024711,-8.002406738868839,-3.574588568394965,-6.999999999999995
2007-09-01,Argentina,49.21,46.91,50.13,49.36,56.89,47.94,42.79,43.97,51.92,1.89,-11.402340738664227,-15.359222135526084,-28.166915052160967,-15.38378727527181,-16.9382232713455,-12.693658929908423,-15.3868443929296,-21.69718770438194,-12.31982452475453,-22.50673854447438,-12.939979654120036,-14.91021222564848,-29.760383386581463,-17.14012128949888,-18.789075353734784,-13.194805194805191,-16.522476675148432,-23.4552131566342,-12.571077301367753,-23.790322580645164,8.411451735495312,1.6027723630062771,7.822461991172136,1.9038272816486623,10.252401161492063,0.1798561151079125,5.578202102553109,4.512753433616745,4.404477885850611,1.6129032258064502
2007-10-01,Argentina,47.9,47.36,50.0,46.86,55.79,45.19,42.73,39.05,51.33,1.68,-14.066689584049508,-14.49619482496195,-32.837845168990384,-16.675672754782234,-20.385114913320912,-14.394025766731266,-17.657843474275236,-24.7428262046562,-13.589372480099238,-26.917900403768524,-16.738113795791122,-12.247544932369836,-38.31938082451431,-17.049127343244997,-22.838794664910257,-17.979002624671914,-19.80579273396953,-27.8115015974441,-14.511186025130252,-33.85826771653544,-0.1402196774947461,0.959283734811356,-11.189447350466232,-1.1363636363636465,-5.064829821717987,-0.2593257530420945,-2.662060556797408,-5.7363370880267,-1.933555985234669,-11.111111111111104
2007-11-01,Argentina,51.45,48.06,53.21,51.46,58.17,52.96,43.23,50.07,55.86,1.98,-14.474558256941696,-13.011856741229687,-28.21467098166127,-13.887535855387778,-17.27074113495042,-14.29689246590653,-15.720201962897828,-21.07083040682911,-11.55458922192888,-25.60321715817694,-13.660874775314568,-11.848862802641236,-15.834594049420067,-7.25552050473186,-9.719298245614038,-11.625975751536288,-10.661573189789896,-11.526896090878711,-7.431572246976447,-18.852459016393443,1.1701380762930036,1.4780405405405483,28.220230473751617,8.825248392752783,9.816474605207004,6.420000000000004,7.41127348643007,17.19406948439921,4.265997490589712,17.85714285714286
2007-12-01,Argentina,51.51,50.39,50.79,52.26,60.39,51.93,42.21,49.17,54.69,2.04,-14.661428856781422,-11.506949080536522,-23.798765704209835,-11.245134053402062,-13.44982181859984,-14.544142944342696,-13.512583844522174,-17.511267450807967,-8.788909233586184,-22.02462380300958,-13.504098360655735,-10.465529495380244,-16.20654396728016,-9.273390842733908,-7.093333333333341,-13.97357723577236,-9.805638241989143,-12.69334229993274,-4.218873909595555,-12.446351931330469,-2.359472588480216,4.848106533499785,-1.7974835230677,-2.0945220193340552,1.554605518849583,-4.548017289983086,0.1166180758017443,-1.9448640483383683,3.816400206291904,3.030303030303028
2008-01-01,Argentina,55.04,53.85,56.21,54.73,63.43,55.59,46.11,51.73,59.46,2.37,-12.92692613185068,-9.982859507063058,-17.158691834942942,-6.823413350871421,-9.930650295588928,-10.311817723786588,-10.058632663516832,-11.993419248697544,-5.992045043648952,-14.343163538873982,-11.683585520015328,-7.77530399040931,-19.26018417356017,-4.019370460048433,-12.669538854316263,-5.338497810710685,-9.726094800721665,-11.775908585938732,-6.307237813884791,-11.89591078066914,9.239516702203264,6.866441754316344,5.206426682936738,8.721886999451467,4.726368159203975,10.67139200630045,6.853038245000964,7.047949162333911,5.033946017552582,16.176470588235304
2008-02-01,Argentina,52.03,47.81,50.5,54.17,59.93,50.95,45.2,47.34,54.56,1.98,-13.152074931702874,-11.170181690716827,-19.109461966604822,-7.5105531494984,-10.17223120227414,-11.452184179456903,-10.719513568291884,-13.323852759393972,-6.388506801161553,-15.921052631578924,-14.280295846766531,-15.380530973451323,-21.764997521070896,-9.338650714523087,-10.448007935195902,-15.054667788057197,-12.613369163587496,-15.561816373881342,-8.559658223985366,-23.25581395348838,-1.9735415311212257,-11.216341689879297,-8.486371544558269,-8.240834174234779,-1.0232048236798796,-10.158334815869065,-5.46875,-8.346824968519517,-5.517893741131951,-16.455696202531655
2008-03-01,Argentina,45.51,45.45,46.37,45.04,53.99,43.8,38.75,39.45,48.14,1.86,-16.553317079430276,-14.00093534432363,-25.402552641499263,-11.198729532884313,-15.838390465256149,-13.757746478873234,-14.926122107610809,-18.35559900076028,-10.451906084322138,-20.992366412213737,-23.90023566378633,-19.084920776215064,-35.44428080510554,-20.40343915343915,-24.61924686192469,-20.964717913754903,-22.654656696125095,-27.948675769040964,-16.694954482332967,-28.18532818532817,-14.269911504424782,-4.936205814683115,-16.666666666666664,-11.766862170087975,-16.854347424773863,-8.178217821782185,-12.531231981549109,-14.033366045142303,-9.911563490739194,-6.060606060606055
2008-04-01,Argentina,45.62,44.61,46.43,45.45,52.9,45.73,38.23,39.25,52.22,1.74,-18.45969033635877,-16.417096089724136,-26.98835660082255,-10.868189402220818,-17.04323890354399,-15.141825072540993,-16.36873466526464,-18.89613763639515,-12.42584912593838,-23.666210670314648,-17.233167352240752,-14.671002295332825,-23.054303077827875,-1.749764816556909,-16.050978943479866,-8.512315270935966,-13.598484848484848,-12.192780337941633,-12.038576654472898,-18.691588785046733,-1.3419354838709707,-1.8481848184818568,-0.5069708491761804,8.475280432073106,0.9103019538188262,0.1293940047444541,0.2417051197538988,4.406392694063932,-2.0188923874791653,-6.451612903225811
2008-05-01,Argentina,40.31,36.98,40.56,41.16,47.04,39.31,34.59,29.64,48.97,1.33,-22.783583639006167,-19.979843789367575,-33.18120143086222,-11.712191084308854,-20.968903829991596,-18.72752757633005,-20.126397666504616,-22.21215963291675,-16.1418609718893,-29.166666666666664,-26.99451245251161,-26.4957264957265,-40.74370251899241,-11.781660961988829,-21.882710191687227,-25.80940186573989,-23.828420256991688,-25.492797573919635,-19.74065859068418,-40.35874439461883,-9.52131833638502,-17.10378838825376,-24.48407643312101,-6.223669092301797,-9.438943894389451,-12.642687917294849,-11.639631740464695,-14.038924119833796,-11.077504725897924,-23.5632183908046
2008-06-01,Argentina,39.6,36.52,38.7,41.04,47.27,40.24,31.29,29.64,49.91,1.21,-25.22444875386053,-23.62754607177497,-32.757797038149185,-7.572791778810883,-18.92149390243901,-20.23733976392944,-20.064951604686694,-19.174193548387095,-16.774084124830402,-33.54037267080745,-31.47174770039421,-29.8501728774491,-34.857142857142854,-8.956585187887633,-18.90930646117368,-25.80521472392637,-22.837100545596257,-19.776714513556616,-18.68226389127817,-41.54589371980676,-9.540329575021689,-1.2439156300702914,0.0,1.919542577088018,-0.2915451895043719,-4.585798816568043,-1.7613495410568114,2.365810226405496,0.4889455782312923,-9.022556390977456
2008-07-01,Argentina,40.47,39.03,39.49,41.47,48.58,42.24,30.6,33.71,50.77,1.27,-29.67930029154517,-25.134721575410826,-34.00752253211269,-9.115753674237814,-19.401720542231505,-24.960505529225905,-22.04377671286104,-20.28406859536588,-17.52380952380953,-39.52380952380952,-30.706521739130423,-18.585732165206505,-25.73254020709407,-6.552549236149452,-17.291583566015156,-23.201089070400617,-19.3503387803906,-15.282791817087835,-14.032914528402053,-36.5,-2.2051773729625967,6.872946330777641,13.73144399460189,1.7231015828491405,1.0477582846003974,2.0413436692506397,2.196969696969697,4.97017892644136,2.771313729638236,4.958677685950419
2008-08-01,Argentina,41.38,41.35,43.54,40.15,47.98,44.27,31.89,36.12,52.41,1.39,-27.465387887694327,-20.024628856810565,-24.45507708665602,-4.378513429106823,-15.70918086860913,-20.75901575315714,-18.000135034771457,-13.119473575981877,-14.958907349376217,-34.738617200674526,-19.204459082847723,-10.439679445527394,-11.42717018146151,2.8655544651619014,-10.319410319410329,-12.989608313349322,-11.22076807552027,-3.4881185960322525,-11.9471462653698,-25.268817204301087,4.215686274509811,5.9441455290802026,7.149213883120731,3.230254087059281,-3.183023872679047,10.25576095213978,2.248579194465039,4.805871212121216,-1.2350761630300575,9.448818897637778
2008-09-01,Argentina,44.41,43.58,42.88,45.53,51.5,44.51,37.21,37.69,51.33,1.44,-21.1358962189527,-12.097574812083378,-17.3812816966344,-1.7111959287531842,-11.866638940874752,-16.940431426875126,-13.520547945205475,-8.804900118326719,-11.811305021144802,-28.695652173913054,-13.040430007010984,-7.098699637603922,-14.282465317261773,-1.1363636363636465,-7.759319286871957,-14.462397765808898,-9.754115017272923,-7.154776804338758,-9.474424327649857,-23.809523809523814,16.68234556287238,5.392986698911728,4.346622369878195,-2.060675443617632,13.399750933997524,-1.5158474965548896,7.322377960367321,0.5421278518183748,7.336390162567752,3.597122302158273
2008-10-01,Argentina,40.11,39.54,38.99,40.93,50.41,42.98,26.95,33.74,52.23,1.38,-23.153852308184643,-11.371404158359432,-13.12600969305332,1.147859922178962,-10.199304915242225,-16.487980289005797,-12.399109379348738,-5.2086330935251945,-10.336782915594911,-22.467771639042358,-36.929557687807154,-16.51182432432432,-13.597951344430204,1.7533606078316666,-12.65471617584294,-22.02,-16.263048016701465,-4.890462491701708,-9.643305251837251,-17.85714285714286,-27.573233001881214,-9.270307480495642,-10.480233483682666,1.7533606078316666,-10.10322864045684,-9.071828358208956,-9.68250394055392,-3.437429791058189,-2.116504854368939,-4.166666666666674
2008-11-01,Argentina,39.12,36.42,40.09,39.37,46.89,45.13,25.34,33.9,56.37,1.43,-30.48543689320389,-16.012084592145015,-20.858065970395977,0.5153667274212737,-14.795503791982656,-20.464327637928783,-16.77436725901993,-9.220343623793536,-12.906057945566277,-23.42342342342342,-41.38329863520704,-24.219725343320853,-32.29478729778311,0.9129967776584368,-23.493975903614466,-24.657019357263664,-23.96501457725948,-14.784743202416916,-19.391438886023728,-27.77777777777778,-5.974025974025976,-7.890743550834589,0.4742145820983978,7.926479035037337,-3.811385291961889,2.821236214413947,-2.4682124158563967,5.00232666356446,-6.98274151953977,3.6231884057970953
2008-12-01,Argentina,37.04,39.53,36.92,36.36,45.23,42.24,23.64,33.38,51.21,1.37,-40.75836779277521,-20.794184212331103,-26.95061103478198,-1.278724981467727,-22.526231903307227,-24.675324675324678,-22.928543020018555,-13.146321961620444,-18.25064525379985,-26.66666666666667,-43.99431414356787,-21.551895217305017,-32.113077079520025,-6.36313768513439,-30.42479908151549,-27.308525300255948,-28.091632692681035,-18.659734257654527,-25.10349395595298,-32.843137254901954,-6.708760852407258,8.539264140582103,-1.5339233038347944,-9.153805215540178,-7.645415290830582,-7.907208780244456,-5.316973415132919,-6.403722579215598,-3.540200469183208,-4.195804195804187
2009-01-01,Argentina,41.19,39.75,42.7,40.76,51.25,46.71,25.63,34.95,58.46,1.5,-43.283922462941845,-24.031516743269865,-32.284559846327085,-2.3351567554849684,-26.48153991795519,-25.279320891330126,-25.727848101265817,-16.450648055832506,-21.22094620583549,-32.707355242566514,-44.4155280850141,-26.183844011142064,-32.43765706553256,-1.6818028927009787,-25.525306047871364,-24.034869240348687,-25.16351744186047,-15.974096060442534,-19.202270219139205,-36.70886075949368,8.417935702199664,0.5565393372122474,4.703415218693818,14.15739113454404,12.101210121012109,15.655471289274114,11.204103671706257,10.582386363636353,13.309750165819146,9.48905109489051
2009-02-01,Argentina,39.44,38.12,38.9,40.15,46.81,46.65,24.87,32.77,60.54,1.38,-44.472738166566806,-22.7885563959224,-31.79978413383701,0.889099638432822,-27.233804914370808,-24.749206349206343,-25.797704628578632,-14.431753644222855,-22.019047619047623,-33.489827856025045,-44.97787610619469,-20.267726417067568,-30.77735530207013,10.960410557184751,-25.88148421635592,-22.97029702970297,-24.197578320199888,-8.439646712463212,-21.892207575504752,-30.303030303030308,-2.9652750682793494,-4.100628930817618,-6.237482117310444,3.55798836811494,-1.4965652600588797,-8.899297423887598,-4.2486040301043975,-0.1284521515735437,-8.663414634146338,-8.000000000000007
2009-03-01,Argentina,37.45,37.3,38.6,36.84,46.4,45.37,20.58,30.64,60.1,1.36,-45.34830078425343,-21.711644347766978,-28.992203291943408,10.44647261963494,-23.50915941275822,-21.478965246929704,-22.611089264648065,-7.722495676466679,-18.54524950662532,-31.723027375201283,-46.89032258064516,-17.931793179317946,-22.3320659062104,24.84420440382218,-18.206039076376545,-16.75652361440586,-17.710393320149407,3.584474885844746,-14.05815891831821,-26.881720430107524,-17.249698431845605,-2.1511017838405038,-6.499847421422045,-0.7267922035018137,-8.244084682440834,-0.7712082262210762,-5.045638945233256,-2.7438370846730957,-0.8758812219611278,-1.4492753623188248
2009-04-01,Argentina,37.54,36.88,37.84,37.57,45.16,46.95,20.53,32.24,61.65,1.35,-45.99770829923063,-18.54645680713717,-24.11139320850525,17.667183062225654,-20.8074104797456,-19.51151430565249,-20.068454875663576,-1.07488610478359,-17.054310034768005,-26.70250896057348,-46.2987182840701,-17.327953373683023,-17.859872611464965,18.05821524320184,-17.33773377337734,-18.500969200947655,-17.711530030688294,2.6678329324294925,-14.631379962192826,-22.413793103448263,-0.2429543245869636,-1.1260053619302823,5.22193211488251,2.579034941763725,1.9815418023886977,-1.968911917098437,0.2403204272362957,3.4824774079788456,-2.6724137931034564,-0.7352941176470562
2009-05-01,Argentina,39.09,40.62,39.71,38.28,45.08,48.81,23.39,,,1.32,-42.1887604194676,-9.63476070528968,,,-14.40182301557159,-12.90491901619677,-13.207547169811306,9.538963054951877,-11.232378353797202,-18.25557809330628,-32.379300375831164,9.843158464034609,,,-6.997084548104948,-2.0956607495069117,-3.026544281815924,24.166878656830317,-4.166666666666674,-0.7518796992481258,13.930832927423277,10.14099783080258,,,1.8898056960340748,4.941860465116266,4.128929142248272,3.961661341853029,-0.1771479185119551,-2.222222222222225
2009-06-01,Argentina,40.21,37.52,39.71,41.3,46.74,48.37,25.51,,,1.34,-33.31092114110075,-2.6162052324104623,,,-8.225616921269108,-6.706977484286747,-6.922647972596197,15.0462962962963,-6.949256164662721,-6.308411214953258,-18.47235538510705,2.7382256297918905,,,0.6335282651072083,2.609819121447021,1.540404040404031,20.20377733598409,-1.121218531838375,10.743801652892571,9.063702436938858,-7.6317085179714255,,,7.889237199582011,0.0,2.8651829112304794,-0.9014546199549334,3.682342502218283,1.5151515151515138
2009-07-01,Argentina,42.35,41.63,42.17,42.67,49.99,50.17,26.89,,,1.23,-21.444859038142628,6.43383986492494,,,-1.148217029190579,2.3915789473684117,1.0549925236750468,20.98694474094753,-0.7558261599831861,2.09973753280841,-12.124183006535947,6.661542403279541,,,2.893658066071869,6.786528234996192,4.645416357795895,18.77367424242424,2.9024289831206307,-3.149606299212604,5.409643277146214,10.954157782515985,,,3.3171912832929973,6.194913120120882,5.322059189256412,3.72131486458549,6.9533590072742735,-8.208955223880599
2009-08-01,Argentina,40.69,38.51,39.48,42.03,46.75,46.29,29.03,,,1.11,-13.169119215184477,0.6501283147989589,,,2.7229740746779862,-0.3039513677811745,1.4820913956360648,14.264299802761338,-0.2433428352916489,-4.909560723514206,-8.968328629664468,-6.868198307134232,,,4.682440846824409,-9.324758842443735,-1.6674722087965277,4.562909419471417,-2.5635681533972443,-20.14388489208632,7.958348828560813,-7.494595243814572,,,-1.4998828216545634,-6.378942376096763,-3.91971664698938,-7.73370540163445,-6.481296259251856,-9.756097560975595
2009-09-01,Argentina,40.03,41.33,42.4,38.27,45.89,44.98,29.21,,,1.22,-14.613841524573722,-2.0087124878993223,,,-3.2874557609123056,-1.477245651655934,-2.526532551877081,7.952984277209585,-3.667432122112657,-13.170731707317074,-21.499596882558446,-5.162918770078018,,,-15.945530419503616,-1.1194029850746356,-9.862643548750272,1.0559424848348709,-10.89320388349514,-15.27777777777778,0.6200482259731244,7.322773305634911,,,-8.945990958838923,7.396149949341435,-1.6220201523715838,-2.829984877943404,-1.8395721925133723,9.909909909909898
2009-10-01,Argentina,39.03,39.73,39.45,38.59,46.49,43.82,26.79,,,1.15,-11.473191046330031,-3.9366915722664255,,,-6.097464655240492,-3.2533290806155746,-4.8848292295472495,2.5273224043715903,-7.178597638268059,-17.339667458432295,-0.5936920222634479,0.4805260495700514,,,-5.7170779379428165,1.1797896896640123,-2.6925953627524257,1.954397394136809,-7.776234874032917,-16.666666666666664,-8.284833960972271,-3.871279941930805,,,0.836164097204084,-6.957547169811306,-2.4981264051960994,-2.578923966207192,1.3074743952930843,-5.737704918032794
2009-11-01,Argentina,40.49,38.59,39.62,41.57,48.11,45.04,28.33,,,1.16,-5.7765363128491565,0.0920194077296265,,,-5.880950488754677,-0.4017710724827816,-3.3079909414428954,0.9199215804554406,-5.584677419354833,-16.94117647058825,11.799526440410402,5.95826468973093,,,5.588011176022367,-1.1723621850835753,3.502044989775066,-0.1994238865499764,2.601834079761134,-18.881118881118887,5.748413587159384,-2.8693682355902195,,,7.722207825861616,0.4309252217997272,3.740712272610813,2.7841168416248285,3.48462034846202,0.8695652173912993
2009-12-01,Argentina,40.22,41.73,40.6,39.55,49.68,44.23,26.75,,,1.04,7.822994863690247,3.9483938003290087,,,2.614435110577751,3.1637931034482536,2.984432785757285,2.102032988108915,1.2278116887672883,-19.85645933014355,13.155668358714044,5.565393372122429,,,8.773377337733756,9.967497291440951,8.585313174945997,4.711174242424221,9.838602697324797,-24.08759124087592,-5.577126720790671,8.136823011142758,,,-4.859273514553775,2.4734982332155653,-0.6668313163744166,-1.7984014209591503,3.2633548118894184,-10.344827586206884
2010-01-01,Argentina,45.56,45.7,44.66,46.03,53.67,49.46,33.55,,,1.26,18.791046776571505,8.919619706136551,,,9.151000085844284,4.318770361707447,7.6011930123562,3.4680787589499,5.642742554230318,-19.534883720930228,30.90128755364807,14.968553459119494,,,12.92934249263986,4.590163934426217,10.609371206603546,5.887390280453864,4.721951219512199,-16.000000000000004,25.420560747663544,9.513539420081486,,,16.38432364096083,9.999999999999986,13.276976628543014,11.824553470495156,8.031400966183577,21.153846153846143
2010-02-01,Argentina,43.54,46.2,42.97,43.07,50.3,45.87,34.45,,,1.19,27.798759104397064,13.824531516183969,,,9.704101645774688,8.192710091123857,9.90056938896915,2.9203539823008606,7.230092818759171,-17.88235294117647,38.52030558906314,21.196222455404,,,7.272727272727275,10.46272493573266,10.395537525354982,-1.67202572347267,7.455671864986102,-13.76811594202898,2.6825633383010583,1.0940919037199182,,,-6.4305887464697005,-3.7841468875951634,-4.4337137840210765,-7.258390618681765,-6.279113098565315,-5.555555555555558
2010-03-01,Argentina,41.38,42.43,39.82,41.97,49.18,44.95,30.02,,,1.34,37.9009566685425,16.63627680819659,,,11.312101910828009,6.031613976705463,10.501355013550162,1.1172781662221576,6.01550602242833,-10.6132075471698,45.86977648202139,13.753351206434328,,,13.92508143322475,3.160621761658033,10.493991989319085,-0.9257218426272696,5.991379310344835,-1.4705882352941235,-12.859216255442671,-8.160173160173168,,,-2.5539818899466,-7.330695834303002,-4.960955443270542,-2.005668192718546,-2.226640159045723,12.605042016806744
2010-04-01,Argentina,43.48,45.07,41.54,44.12,48.65,47.6,34.18,,,1.39,49.51500454683235,19.05609973285842,,,12.74441340782122,7.794347147563729,12.2083369745696,-0.3957688709793294,7.053552070535507,-4.1564792176039145,66.4880662445202,22.20715835140996,,,17.434122970455146,9.778012684989411,15.823122003196575,1.3844515441959526,7.728077945084144,2.962962962962945,13.857428381079284,6.222012726844217,,,5.1227066952585165,4.319437468608744,5.074915418076342,5.895439377085654,-1.0776738511590112,3.731343283582067
2010-05-01,Argentina,48.61,49.84,44.6,50.54,54.1,50.69,41.03,,,1.59,63.14728682170543,19.63414634146341,,,21.24412104002129,8.445975032285835,16.996844319775594,1.4950754623397122,11.189988290398144,7.196029776674928,75.41684480547242,22.698178237321542,,,32.027168234064774,12.314278519264676,24.354054745459173,3.851669739807417,20.008873114463174,20.45454545454546,20.040959625512,10.583536720656772,,,14.551223934723478,7.366393837265295,11.798528058877643,6.491596638655461,11.202466598150052,14.388489208633114
