fecha,sector,tramo,valor
2019-12-01,otras_financieras,mas_2y,2573.767
2019-12-01,otras_financieras,pago_inmediato,421.692
2019-12-01,otros_sectores,m0a3,9108.474
2019-12-01,otros_sectores,m12a18,2614.049
2019-12-01,otros_sectores,m18a24,1340.501
2019-12-01,otros_sectores,m3a6,1949.752
2019-12-01,otros_sectores,m6a9,1259.433
2019-12-01,otros_sectores,m9a12,786.496
2019-12-01,otros_sectores,mas_2y,21291.06
2019-12-01,otros_sectores,pago_inmediato,14365.41
2019-12-01,total,m0a3,21588.07
2019-12-01,total,m12a18,15599.257
2019-12-01,total,m18a24,11712.843
2019-12-01,total,m3a6,13051.271
2019-12-01,total,m6a9,5859.397
2019-12-01,total,m9a12,28231.645
2019-12-01,total,mas_2y,235257.489
2019-12-01,total,pago_inmediato,29435.615
2020-03-01,bancos,m0a3,1500.844
2020-03-01,bancos,m12a18,81.949
2020-03-01,bancos,m18a24,50.201
2020-03-01,bancos,m3a6,442.119
2020-03-01,bancos,m6a9,199.085
2020-03-01,bancos,m9a12,76.302
2020-03-01,bancos,mas_2y,1547.585
2020-03-01,bancos,pago_inmediato,513.865
2020-03-01,bcra,m0a3,2.879
2020-03-01,bcra,m12a18,5.758
2020-03-01,bcra,m18a24,5.758
2020-03-01,bcra,m3a6,2.879
2020-03-01,bcra,m6a9,2.879
2020-03-01,bcra,m9a12,20858.879
2020-03-01,bcra,mas_2y,2303.015
2020-03-01,bcra,pago_inmediato,0.0
2020-03-01,gobierno,m0a3,7968.159
2020-03-01,gobierno,m12a18,14153.022
2020-03-01,gobierno,m18a24,17715.908
2020-03-01,gobierno,m3a6,3378.027
2020-03-01,gobierno,m6a9,3859.373
2020-03-01,gobierno,m9a12,3088.672
2020-03-01,gobierno,mas_2y,194170.031
2020-03-01,gobierno,pago_inmediato,2763.196
2020-03-01,inversion_directa,m0a3,4417.853
2020-03-01,inversion_directa,m12a18,306.459
2020-03-01,inversion_directa,m18a24,201.754
2020-03-01,inversion_directa,m3a6,1203.953
2020-03-01,inversion_directa,m6a9,684.634
2020-03-01,inversion_directa,m9a12,429.008
2020-03-01,inversion_directa,mas_2y,3879.694
2020-03-01,inversion_directa,pago_inmediato,11780.146
2020-03-01,no_financieras,m0a3,8332.965
2020-03-01,no_financieras,m12a18,2634.335
2020-03-01,no_financieras,m18a24,1334.637
2020-03-01,no_financieras,m3a6,1940.818
2020-03-01,no_financieras,m6a9,1232.6
2020-03-01,no_financieras,m9a12,787.853
2020-03-01,no_financieras,mas_2y,19010.892
2020-03-01,no_financieras,pago_inmediato,14162.44
2020-03-01,otras_financieras,m0a3,903.861
2020-03-01,otras_financieras,m12a18,20.391
2020-03-01,otras_financieras,m18a24,26.466
2020-03-01,otras_financieras,m3a6,38.893
2020-03-01,otras_financieras,m6a9,45.852
2020-03-01,otras_financieras,m9a12,10.807
2020-03-01,otras_financieras,mas_2y,2572.797
2020-03-01,otras_financieras,pago_inmediato,421.533
2020-03-01,otros_sectores,m0a3,9236.826
2020-03-01,otros_sectores,m12a18,2654.726
2020-03-01,otros_sectores,m18a24,1361.103
2020-03-01,otros_sectores,m3a6,1979.711
2020-03-01,otros_sectores,m6a9,1278.452
2020-03-01,otros_sectores,m9a12,798.66
2020-03-01,otros_sectores,mas_2y,21583.689
2020-03-01,otros_sectores,pago_inmediato,14583.973
2020-03-01,total,m0a3,23126.56
2020-03-01,total,m12a18,17201.913
2020-03-01,total,m18a24,19334.724
2020-03-01,total,m3a6,7006.689
2020-03-01,total,m6a9,6024.423
2020-03-01,total,m9a12,25251.52
2020-03-01,total,mas_2y,223484.014
2020-03-01,total,pago_inmediato,29641.181
2020-06-01,bancos,m0a3,1299.715
2020-06-01,bancos,m12a18,70.967
2020-06-01,bancos,m18a24,43.474
2020-06-01,bancos,m3a6,382.871
2020-06-01,bancos,m6a9,172.406
2020-06-01,bancos,m9a12,66.076
2020-06-01,bancos,mas_2y,1340.192
2020-06-01,bancos,pago_inmediato,445.002
2020-06-01,bcra,m0a3,4.121
2020-06-01,bcra,m12a18,8.241
2020-06-01,bcra,m18a24,8.241
2020-06-01,bcra,m3a6,4.121
2020-06-01,bcra,m6a9,4.121
2020-06-01,bcra,m9a12,21403.645
2020-06-01,bcra,mas_2y,2321.41
2020-06-01,bcra,pago_inmediato,0.0
2020-06-01,gobierno,m0a3,2332.739
2020-06-01,gobierno,m12a18,9646.766
2020-06-01,gobierno,m18a24,19446.268
2020-06-01,gobierno,m3a6,5098.774
2020-06-01,gobierno,m6a9,3079.905
2020-06-01,gobierno,m9a12,11663.61
2020-06-01,gobierno,mas_2y,188463.865
2020-06-01,gobierno,pago_inmediato,2765.142
2020-06-01,inversion_directa,m0a3,4405.171
2020-06-01,inversion_directa,m12a18,305.579
2020-06-01,inversion_directa,m18a24,201.175
2020-06-01,inversion_directa,m3a6,1200.497
2020-06-01,inversion_directa,m6a9,682.669
2020-06-01,inversion_directa,m9a12,427.776
2020-06-01,inversion_directa,mas_2y,3868.557
2020-06-01,inversion_directa,pago_inmediato,11746.331
2020-06-01,no_financieras,m0a3,9422.77
2020-06-01,no_financieras,m12a18,2279.955
2020-06-01,no_financieras,m18a24,1178.846
2020-06-01,no_financieras,m3a6,2162.017
2020-06-01,no_financieras,m6a9,1297.586
2020-06-01,no_financieras,m9a12,750.671
2020-06-01,no_financieras,mas_2y,19585.036
2020-06-01,no_financieras,pago_inmediato,12503.634
2020-06-01,otras_financieras,m0a3,907.548
2020-06-01,otras_financieras,m12a18,20.964
2020-06-01,otras_financieras,m18a24,27.209
2020-06-01,otras_financieras,m3a6,19.05
2020-06-01,otras_financieras,m6a9,47.139
2020-06-01,otras_financieras,m9a12,11.11
2020-06-01,otras_financieras,mas_2y,2645.052
2020-06-01,otras_financieras,pago_inmediato,312.027
2020-06-01,otros_sectores,m0a3,10330.318
2020-06-01,otros_sectores,m12a18,2300.919
2020-06-01,otros_sectores,m18a24,1206.055
2020-06-01,otros_sectores,m3a6,2181.067
2020-06-01,otros_sectores,m6a9,1344.726
2020-06-01,otros_sectores,m9a12,761.781
2020-06-01,otros_sectores,mas_2y,22230.088
2020-06-01,otros_sectores,pago_inmediato,12815.661
2020-06-01,total,m0a3,18372.063
2020-06-01,total,m12a18,12332.472
2020-06-01,total,m18a24,20905.213
2020-06-01,total,m3a6,8867.33
2020-06-01,total,m6a9,5283.826
2020-06-01,total,m9a12,34322.889
2020-06-01,total,mas_2y,218224.113
2020-06-01,total,pago_inmediato,27772.136
2020-09-01,bancos,m0a3,2100.698
2020-09-01,bancos,m12a18,146.255
2020-09-01,bancos,m18a24,147.48
2020-09-01,bancos,m3a6,69.74
2020-09-01,bancos,m6a9,85.201
2020-09-01,bancos,m9a12,42.504
2020-09-01,bancos,mas_2y,1631.948
2020-09-01,bancos,pago_inmediato,32.216
2020-09-01,bancos,sin_fecha,57.554
2020-09-01,bcra,m0a3,4.572
2020-09-01,bcra,m12a18,9.144
2020-09-01,bcra,m18a24,4.572
2020-09-01,bcra,m3a6,4.572
2020-09-01,bcra,m6a9,22147.556
2020-09-01,bcra,m9a12,4.572
2020-09-01,bcra,mas_2y,2375.19
2020-09-01,bcra,pago_inmediato,0.0
2020-09-01,bcra,sin_fecha,0.0
2020-09-01,gobierno,m0a3,2559.858
2020-09-01,gobierno,m12a18,15035.579
2020-09-01,gobierno,m18a24,18097.559
2020-09-01,gobierno,m3a6,8756.724
2020-09-01,gobierno,m6a9,7636.465
2020-09-01,gobierno,m9a12,5291.685
2020-09-01,gobierno,mas_2y,126185.658
2020-09-01,gobierno,pago_inmediato,2803.14
2020-09-01,gobierno,sin_fecha,0.0
2020-09-01,inversion_directa,m0a3,8690.456
2020-09-01,inversion_directa,m12a18,399.027
2020-09-01,inversion_directa,m18a24,414.901
2020-09-01,inversion_directa,m3a6,1143.446
2020-09-01,inversion_directa,m6a9,488.817
2020-09-01,inversion_directa,m9a12,594.204
2020-09-01,inversion_directa,mas_2y,4250.357
2020-09-01,inversion_directa,pago_inmediato,10389.346
2020-09-01,inversion_directa,sin_fecha,6213.48
2020-09-01,no_financieras,m0a3,5334.258
2020-09-01,no_financieras,m12a18,1944.137
2020-09-01,no_financieras,m18a24,2172.688
2020-09-01,no_financieras,m3a6,1912.872
2020-09-01,no_financieras,m6a9,1718.362
2020-09-01,no_financieras,m9a12,1591.653
2020-09-01,no_financieras,mas_2y,17172.989
2020-09-01,no_financieras,pago_inmediato,5411.406
2020-09-01,no_financieras,sin_fecha,2592.053
2020-09-01,otras_financieras,m0a3,190.919
2020-09-01,otras_financieras,m12a18,72.786
2020-09-01,otras_financieras,m18a24,90.575
2020-09-01,otras_financieras,m3a6,77.992
2020-09-01,otras_financieras,m6a9,55.246
2020-09-01,otras_financieras,m9a12,54.323
2020-09-01,otras_financieras,mas_2y,1926.425
2020-09-01,otras_financieras,pago_inmediato,514.463
2020-09-01,otras_financieras,sin_fecha,180.434
2020-09-01,otros_sectores,m0a3,5525.177
2020-09-01,otros_sectores,m12a18,2016.923
2020-09-01,otros_sectores,m18a24,2263.262
2020-09-01,otros_sectores,m3a6,1990.864
2020-09-01,otros_sectores,m6a9,1773.608
2020-09-01,otros_sectores,m9a12,1645.976
2020-09-01,otros_sectores,mas_2y,19099.414
2020-09-01,otros_sectores,pago_inmediato,5925.87
2020-09-01,otros_sectores,sin_fecha,2772.487
2020-09-01,total,m0a3,18880.761
2020-09-01,total,m12a18,17606.928
2020-09-01,total,m18a24,20927.774
2020-09-01,total,m3a6,11965.347
2020-09-01,total,m6a9,32131.646
2020-09-01,total,m9a12,7578.941
2020-09-01,total,mas_2y,153542.566
2020-09-01,total,pago_inmediato,19150.573
2020-09-01,total,sin_fecha,9043.521
2020-12-01,bancos,m0a3,1240.854
2020-12-01,bancos,m12a18,128.204
2020-12-01,bancos,m18a24,116.204
2020-12-01,bancos,m3a6,94.026
2020-12-01,bancos,m6a9,68.458
2020-12-01,bancos,m9a12,60.31
2020-12-01,bancos,mas_2y,1337.797
2020-12-01,bancos,pago_inmediato,13.677
2020-12-01,bancos,sin_fecha,89.6
2020-12-01,bcra,m0a3,4.861
2020-12-01,bcra,m12a18,9.721
2020-12-01,bcra,m18a24,4.861
2020-12-01,bcra,m3a6,4.861
2020-12-01,bcra,m6a9,4.861
2020-12-01,bcra,m9a12,22933.861
2020-12-01,bcra,mas_2y,2430.37
2020-12-01,bcra,pago_inmediato,0.0
2020-12-01,bcra,sin_fecha,0.0
2020-12-01,gobierno,m0a3,2317.978
2020-12-01,gobierno,m12a18,12681.031
2020-12-01,gobierno,m18a24,14090.116
2020-12-01,gobierno,m3a6,5994.96
2020-12-01,gobierno,m6a9,4219.517
2020-12-01,gobierno,m9a12,3941.339
2020-12-01,gobierno,mas_2y,159563.017
2020-12-01,gobierno,pago_inmediato,2842.453
2020-12-01,gobierno,sin_fecha,0.0
2020-12-01,inversion_directa,m0a3,8766.243
2020-12-01,inversion_directa,m12a18,529.587
2020-12-01,inversion_directa,m18a24,465.485
2020-12-01,inversion_directa,m3a6,1308.778
2020-12-01,inversion_directa,m6a9,507.921
2020-12-01,inversion_directa,m9a12,448.397
2020-12-01,inversion_directa,mas_2y,3522.066
2020-12-01,inversion_directa,pago_inmediato,10320.797
2020-12-01,inversion_directa,sin_fecha,6098.98
2020-12-01,no_financieras,m0a3,5715.019
2020-12-01,no_financieras,m12a18,2531.24
2020-12-01,no_financieras,m18a24,2254.649
2020-12-01,no_financieras,m3a6,2428.968
2020-12-01,no_financieras,m6a9,1297.682
2020-12-01,no_financieras,m9a12,1371.475
2020-12-01,no_financieras,mas_2y,15323.193
2020-12-01,no_financieras,pago_inmediato,5456.401
2020-12-01,no_financieras,sin_fecha,2975.695
2020-12-01,otras_financieras,m0a3,240.2
2020-12-01,otras_financieras,m12a18,78.25
2020-12-01,otras_financieras,m18a24,62.207
2020-12-01,otras_financieras,m3a6,91.052
2020-12-01,otras_financieras,m6a9,107.288
2020-12-01,otras_financieras,m9a12,67.976
2020-12-01,otras_financieras,mas_2y,1949.345
2020-12-01,otras_financieras,pago_inmediato,524.562
2020-12-01,otras_financieras,sin_fecha,188.576
2020-12-01,otros_sectores,m0a3,5955.219
2020-12-01,otros_sectores,m12a18,2609.49
2020-12-01,otros_sectores,m18a24,2316.855
2020-12-01,otros_sectores,m3a6,2520.02
2020-12-01,otros_sectores,m6a9,1404.97
2020-12-01,otros_sectores,m9a12,1439.451
2020-12-01,otros_sectores,mas_2y,17272.538
2020-12-01,otros_sectores,pago_inmediato,5980.963
2020-12-01,otros_sectores,sin_fecha,3164.27
2020-12-01,total,m0a3,18285.154
2020-12-01,total,m12a18,15958.034
2020-12-01,total,m18a24,16993.521
2020-12-01,total,m3a6,9922.645
2020-12-01,total,m6a9,6205.727
2020-12-01,total,m9a12,28823.358
2020-12-01,total,mas_2y,184125.788
2020-12-01,total,pago_inmediato,19157.891
2020-12-01,total,sin_fecha,9352.85
2021-03-01,bancos,m0a3,702.54
2021-03-01,bancos,m12a18,92.236
2021-03-01,bancos,m18a24,129.312
2021-03-01,bancos,m3a6,76.057
2021-03-01,bancos,m6a9,91.37
2021-03-01,bancos,m9a12,51.28
2021-03-01,bancos,mas_2y,1625.698
2021-03-01,bancos,pago_inmediato,15.171
2021-03-01,bancos,sin_fecha,80.613
2021-03-01,bcra,m0a3,2.989
2021-03-01,bcra,m12a18,5.979
2021-03-01,bcra,m18a24,2.989
2021-03-01,bcra,m3a6,2.989
2021-03-01,bcra,m6a9,2.989
2021-03-01,bcra,m9a12,22841.837
2021-03-01,bcra,mas_2y,2391.457
2021-03-01,bcra,pago_inmediato,0.0
2021-03-01,bcra,sin_fecha,0.0
2021-03-01,gobierno,m0a3,6257.214
2021-03-01,gobierno,m12a18,12410.608
2021-03-01,gobierno,m18a24,16448.767
2021-03-01,gobierno,m3a6,4044.823
2021-03-01,gobierno,m6a9,3721.963
2021-03-01,gobierno,m9a12,6889.032
2021-03-01,gobierno,mas_2y,147758.628
2021-03-01,gobierno,pago_inmediato,3392.286
2021-03-01,gobierno,sin_fecha,0.0
2021-03-01,inversion_directa,m0a3,8498.399
2021-03-01,inversion_directa,m12a18,552.967
2021-03-01,inversion_directa,m18a24,631.79
2021-03-01,inversion_directa,m3a6,1361.695
2021-03-01,inversion_directa,m6a9,965.781
2021-03-01,inversion_directa,m9a12,640.141
2021-03-01,inversion_directa,mas_2y,2919.681
2021-03-01,inversion_directa,pago_inmediato,10074.991
2021-03-01,inversion_directa,sin_fecha,6373.572
2021-03-01,no_financieras,m0a3,6557.465
2021-03-01,no_financieras,m12a18,2287.932
2021-03-01,no_financieras,m18a24,2881.175
2021-03-01,no_financieras,m3a6,2167.525
2021-03-01,no_financieras,m6a9,1140.979
2021-03-01,no_financieras,m9a12,1194.534
2021-03-01,no_financieras,mas_2y,15565.706
2021-03-01,no_financieras,pago_inmediato,6098.097
2021-03-01,no_financieras,sin_fecha,3115.916
2021-03-01,otras_financieras,m0a3,404.579
2021-03-01,otras_financieras,m12a18,41.263
2021-03-01,otras_financieras,m18a24,77.057
2021-03-01,otras_financieras,m3a6,113.65
2021-03-01,otras_financieras,m6a9,58.7
2021-03-01,otras_financieras,m9a12,55.241
2021-03-01,otras_financieras,mas_2y,1950.931
2021-03-01,otras_financieras,pago_inmediato,486.53
2021-03-01,otras_financieras,sin_fecha,197.056
2021-03-01,otros_sectores,m0a3,6962.043
2021-03-01,otros_sectores,m12a18,2329.195
2021-03-01,otros_sectores,m18a24,2958.232
2021-03-01,otros_sectores,m3a6,2281.174
2021-03-01,otros_sectores,m6a9,1199.679
2021-03-01,otros_sectores,m9a12,1249.775
2021-03-01,otros_sectores,mas_2y,17516.638
2021-03-01,otros_sectores,pago_inmediato,6584.627
2021-03-01,otros_sectores,sin_fecha,3312.972
2021-03-01,total,m0a3,22423.186
2021-03-01,total,m12a18,15390.986
2021-03-01,total,m18a24,20171.091
2021-03-01,total,m3a6,7766.739
2021-03-01,total,m6a9,5981.783
2021-03-01,total,m9a12,31672.065
2021-03-01,total,mas_2y,172212.102
2021-03-01,total,pago_inmediato,20067.076
2021-03-01,total,sin_fecha,9767.158
2021-06-01,bancos,m0a3,1066.714
2021-06-01,bancos,m12a18,95.907
2021-06-01,bancos,m18a24,104.061
2021-06-01,bancos,m3a6,148.999
2021-06-01,bancos,m6a9,67.062
2021-06-01,bancos,m9a12,65.402
2021-06-01,bancos,mas_2y,1596.939
2021-06-01,bancos,pago_inmediato,14.552
2021-06-01,bancos,sin_fecha,128.648
2021-06-01,bcra,m0a3,3.009
2021-06-01,bcra,m12a18,6.017
2021-06-01,bcra,m18a24,3.009
2021-06-01,bcra,m3a6,3.009
2021-06-01,bcra,m6a9,3.009
2021-06-01,bcra,m9a12,23135.886
2021-06-01,bcra,mas_2y,2406.998
2021-06-01,bcra,pago_inmediato,0.0
2021-06-01,bcra,sin_fecha,0.0
2021-06-01,gobierno,m0a3,4372.384
2021-06-01,gobierno,m12a18,13937.5
2021-06-01,gobierno,m18a24,16556.061
2021-06-01,gobierno,m3a6,3774.834
2021-06-01,gobierno,m6a9,7106.982
2021-06-01,gobierno,m9a12,7346.512
2021-06-01,gobierno,mas_2y,141819.972
2021-06-01,gobierno,pago_inmediato,3968.748
2021-06-01,gobierno,sin_fecha,0.0
2021-06-01,inversion_directa,m0a3,8359.698
2021-06-01,inversion_directa,m12a18,625.493
2021-06-01,inversion_directa,m18a24,840.26
2021-06-01,inversion_directa,m3a6,1330.107
2021-06-01,inversion_directa,m6a9,685.198
2021-06-01,inversion_directa,m9a12,487.83
2021-06-01,inversion_directa,mas_2y,2846.676
2021-06-01,inversion_directa,pago_inmediato,10001.908
2021-06-01,inversion_directa,sin_fecha,7111.336
2021-06-01,no_financieras,m0a3,6949.442
2021-06-01,no_financieras,m12a18,2490.088
2021-06-01,no_financieras,m18a24,2271.854
2021-06-01,no_financieras,m3a6,2060.622
2021-06-01,no_financieras,m6a9,1065.919
2021-06-01,no_financieras,m9a12,1671.606
2021-06-01,no_financieras,mas_2y,15418.786
2021-06-01,no_financieras,pago_inmediato,6220.489
2021-06-01,no_financieras,sin_fecha,3151.645
2021-06-01,otras_financieras,m0a3,254.429
2021-06-01,otras_financieras,m12a18,75.562
2021-06-01,otras_financieras,m18a24,27.724
2021-06-01,otras_financieras,m3a6,77.389
2021-06-01,otras_financieras,m6a9,52.295
2021-06-01,otras_financieras,m9a12,50.545
2021-06-01,otras_financieras,mas_2y,1884.374
2021-06-01,otras_financieras,pago_inmediato,134.349
2021-06-01,otras_financieras,sin_fecha,238.8
2021-06-01,otros_sectores,m0a3,7203.871
2021-06-01,otros_sectores,m12a18,2565.65
2021-06-01,otros_sectores,m18a24,2299.578
2021-06-01,otros_sectores,m3a6,2138.011
2021-06-01,otros_sectores,m6a9,1118.214
2021-06-01,otros_sectores,m9a12,1722.152
2021-06-01,otros_sectores,mas_2y,17303.16
2021-06-01,otros_sectores,pago_inmediato,6354.838
2021-06-01,otros_sectores,sin_fecha,3390.446
2021-06-01,total,m0a3,21005.675
2021-06-01,total,m12a18,17230.567
2021-06-01,total,m18a24,19802.969
2021-06-01,total,m3a6,7394.96
2021-06-01,total,m6a9,8980.464
2021-06-01,total,m9a12,32757.781
2021-06-01,total,mas_2y,165973.746
2021-06-01,total,pago_inmediato,20340.046
2021-06-01,total,sin_fecha,10630.43
2021-09-01,bancos,m0a3,1211.366
2021-09-01,bancos,m12a18,102.735
2021-09-01,bancos,m18a24,70.715
2021-09-01,bancos,m3a6,103.027
2021-09-01,bancos,m6a9,197.543
2021-09-01,bancos,m9a12,21.845
2021-09-01,bancos,mas_2y,1491.699
2021-09-01,bancos,pago_inmediato,3.909
2021-09-01,bancos,sin_fecha,145.538
2021-09-01,bcra,m0a3,8.352
2021-09-01,bcra,m12a18,16.703
2021-09-01,bcra,m18a24,8.352
2021-09-01,bcra,m3a6,8.352
2021-09-01,bcra,m6a9,8.352
2021-09-01,bcra,m9a12,23179.653
2021-09-01,bcra,mas_2y,6681.318
2021-09-01,bcra,pago_inmediato,0.0
2021-09-01,bcra,sin_fecha,0.0
2021-09-01,gobierno,m0a3,3905.875
2021-09-01,gobierno,m12a18,16149.052
2021-09-01,gobierno,m18a24,12356.935
2021-09-01,gobierno,m3a6,7145.208
2021-09-01,gobierno,m6a9,7081.937
2021-09-01,gobierno,m9a12,6925.381
2021-09-01,gobierno,mas_2y,136795.707
2021-09-01,gobierno,pago_inmediato,3947.129
2021-09-01,gobierno,sin_fecha,0.0
2021-09-01,inversion_directa,m0a3,8005.415
2021-09-01,inversion_directa,m12a18,945.417
2021-09-01,inversion_directa,m18a24,606.207
2021-09-01,inversion_directa,m3a6,1351.527
2021-09-01,inversion_directa,m6a9,411.005
2021-09-01,inversion_directa,m9a12,437.098
2021-09-01,inversion_directa,mas_2y,2809.844
2021-09-01,inversion_directa,pago_inmediato,10093.343
2021-09-01,inversion_directa,sin_fecha,6445.834
2021-09-01,no_financieras,m0a3,7026.305
2021-09-01,no_financieras,m12a18,3344.087
2021-09-01,no_financieras,m18a24,2320.649
2021-09-01,no_financieras,m3a6,1937.955
2021-09-01,no_financieras,m6a9,1562.684
2021-09-01,no_financieras,m9a12,1052.87
2021-09-01,no_financieras,mas_2y,14321.94
2021-09-01,no_financieras,pago_inmediato,6297.279
2021-09-01,no_financieras,sin_fecha,3223.686
2021-09-01,otras_financieras,m0a3,298.887
2021-09-01,otras_financieras,m12a18,63.278
2021-09-01,otras_financieras,m18a24,448.631
2021-09-01,otras_financieras,m3a6,70.437
2021-09-01,otras_financieras,m6a9,44.273
2021-09-01,otras_financieras,m9a12,50.033
2021-09-01,otras_financieras,mas_2y,1462.004
2021-09-01,otras_financieras,pago_inmediato,130.749
2021-09-01,otras_financieras,sin_fecha,172.831
2021-09-01,otros_sectores,m0a3,7325.191
2021-09-01,otros_sectores,m12a18,3407.366
2021-09-01,otros_sectores,m18a24,2769.28
2021-09-01,otros_sectores,m3a6,2008.392
2021-09-01,otros_sectores,m6a9,1606.957
2021-09-01,otros_sectores,m9a12,1102.903
2021-09-01,otros_sectores,mas_2y,15783.943
2021-09-01,otros_sectores,pago_inmediato,6428.028
2021-09-01,otros_sectores,sin_fecha,3396.517
2021-09-01,total,m0a3,20456.198
2021-09-01,total,m12a18,20621.273
2021-09-01,total,m18a24,15811.488
2021-09-01,total,m3a6,10616.505
2021-09-01,total,m6a9,9305.794
2021-09-01,total,m9a12,31666.881
2021-09-01,total,mas_2y,163562.51
2021-09-01,total,pago_inmediato,20472.408
2021-09-01,total,sin_fecha,9987.888
2021-12-01,bancos,m0a3,847.855
2021-12-01,bancos,m12a18,103.344
2021-12-01,bancos,m18a24,66.965
2021-12-01,bancos,m3a6,162.722
2021-12-01,bancos,m6a9,30.022
2021-12-01,bancos,m9a12,56.017
2021-12-01,bancos,mas_2y,1403.452
2021-12-01,bancos,pago_inmediato,4.479
2021-12-01,bancos,sin_fecha,221.37
2021-12-01,bcra,m0a3,12.777
2021-12-01,bcra,m12a18,25.554
2021-12-01,bcra,m18a24,12.777
2021-12-01,bcra,m3a6,12.777
2021-12-01,bcra,m6a9,12.777
2021-12-01,bcra,m9a12,23411.013
2021-12-01,bcra,mas_2y,6637.309
2021-12-01,bcra,pago_inmediato,0.0
2021-12-01,bcra,sin_fecha,0.0
2021-12-01,gobierno,m0a3,6703.893
2021-12-01,gobierno,m12a18,15492.788
2021-12-01,gobierno,m18a24,10708.08
2021-12-01,gobierno,m3a6,7076.465
2021-12-01,gobierno,m6a9,7104.765
2021-12-01,gobierno,m9a12,6724.57
2021-12-01,gobierno,mas_2y,136618.267
2021-12-01,gobierno,pago_inmediato,3930.6
2021-12-01,gobierno,sin_fecha,0.0
2021-12-01,inversion_directa,m0a3,7830.57
2021-12-01,inversion_directa,m12a18,712.157
2021-12-01,inversion_directa,m18a24,743.392
2021-12-01,inversion_directa,m3a6,984.579
2021-12-01,inversion_directa,m6a9,410.424
2021-12-01,inversion_directa,m9a12,607.864
2021-12-01,inversion_directa,mas_2y,2905.701
2021-12-01,inversion_directa,pago_inmediato,10650.69
2021-12-01,inversion_directa,sin_fecha,6265.594
2021-12-01,no_financieras,m0a3,6602.167
2021-12-01,no_financieras,m12a18,2590.427
2021-12-01,no_financieras,m18a24,2045.201
2021-12-01,no_financieras,m3a6,1951.773
2021-12-01,no_financieras,m6a9,795.076
2021-12-01,no_financieras,m9a12,1663.548
2021-12-01,no_financieras,mas_2y,14421.057
2021-12-01,no_financieras,pago_inmediato,6189.028
2021-12-01,no_financieras,sin_fecha,3119.004
2021-12-01,otras_financieras,m0a3,279.072
2021-12-01,otras_financieras,m12a18,86.544
2021-12-01,otras_financieras,m18a24,427.81
2021-12-01,otras_financieras,m3a6,100.677
2021-12-01,otras_financieras,m6a9,47.223
2021-12-01,otras_financieras,m9a12,62.303
2021-12-01,otras_financieras,mas_2y,1475.997
2021-12-01,otras_financieras,pago_inmediato,147.24
2021-12-01,otras_financieras,sin_fecha,191.267
2021-12-01,otros_sectores,m0a3,6881.239
2021-12-01,otros_sectores,m12a18,2676.971
2021-12-01,otros_sectores,m18a24,2473.011
2021-12-01,otros_sectores,m3a6,2052.45
2021-12-01,otros_sectores,m6a9,842.299
2021-12-01,otros_sectores,m9a12,1725.851
2021-12-01,otros_sectores,mas_2y,15897.054
2021-12-01,otros_sectores,pago_inmediato,6336.267
2021-12-01,otros_sectores,sin_fecha,3310.271
2021-12-01,total,m0a3,22276.333
2021-12-01,total,m12a18,19010.815
2021-12-01,total,m18a24,14004.225
2021-12-01,total,m3a6,10288.993
2021-12-01,total,m6a9,8400.286
2021-12-01,total,m9a12,32525.315
2021-12-01,total,mas_2y,163461.783
2021-12-01,total,pago_inmediato,20922.037
2021-12-01,total,sin_fecha,9797.235
2022-03-01,bancos,m0a3,1252.192
2022-03-01,bancos,m12a18,69.932
2022-03-01,bancos,m18a24,64.712
2022-03-01,bancos,m3a6,25.95
2022-03-01,bancos,m6a9,54.856
2022-03-01,bancos,m9a12,70.386
2022-03-01,bancos,mas_2y,1377.967
2022-03-01,bancos,pago_inmediato,4.461
2022-03-01,bancos,sin_fecha,239.678
2022-03-01,bcra,m0a3,4.081
2022-03-01,bcra,m12a18,8.162
2022-03-01,bcra,m18a24,4.081
2022-03-01,bcra,m3a6,4.081
2022-03-01,bcra,m6a9,4.081
2022-03-01,bcra,m9a12,23508.813
2022-03-01,bcra,mas_2y,7015.574
2022-03-01,bcra,pago_inmediato,0.0
2022-03-01,bcra,sin_fecha,0.0
2022-03-01,gobierno,m0a3,7107.964
2022-03-01,gobierno,m12a18,12831.571
2022-03-01,gobierno,m18a24,10715.358
2022-03-01,gobierno,m3a6,7169.652
2022-03-01,gobierno,m6a9,6838.674
2022-03-01,gobierno,m9a12,8683.306
2022-03-01,gobierno,mas_2y,142650.384
2022-03-01,gobierno,pago_inmediato,3904.799
2022-03-01,gobierno,sin_fecha,0.0
2022-03-01,inversion_directa,m0a3,8879.538
2022-03-01,inversion_directa,m12a18,990.386
2022-03-01,inversion_directa,m18a24,766.929
2022-03-01,inversion_directa,m3a6,1100.77
2022-03-01,inversion_directa,m6a9,698.321
2022-03-01,inversion_directa,m9a12,490.971
2022-03-01,inversion_directa,mas_2y,2921.497
2022-03-01,inversion_directa,pago_inmediato,11736.689
2022-03-01,inversion_directa,sin_fecha,6537.404
2022-03-01,no_financieras,m0a3,7883.01
2022-03-01,no_financieras,m12a18,2502.328
2022-03-01,no_financieras,m18a24,1799.077
2022-03-01,no_financieras,m3a6,1574.566
2022-03-01,no_financieras,m6a9,1600.664
2022-03-01,no_financieras,m9a12,1317.941
2022-03-01,no_financieras,mas_2y,13965.076
2022-03-01,no_financieras,pago_inmediato,6390.575
