indice_tiempo,ica_saldo_comercial_brasil,ica_saldo_comercial_paraguay,ica_saldo_comercial_uruguay,ica_saldo_comercial_venezuela,ica_saldo_comercial_total_mercosur,ica_saldo_comercial_bolivia,ica_saldo_comercial_chile,ica_saldo_comercial_colombia,ica_saldo_comercial_mexico,ica_saldo_comercial_peru,ica_saldo_comercial_total_alianza_pacifico,ica_saldo_comercial_ecuador,ica_saldo_comercial_resto_america_latina,ica_saldo_comercial_total_america_latina,ica_saldo_comercial_canada,ica_saldo_comercial_estados_unidos,ica_saldo_comercial_alemania,ica_saldo_comercial_austria,ica_saldo_comercial_belgica,ica_saldo_comercial_espana,ica_saldo_comercial_francia,ica_saldo_comercial_italia,ica_saldo_comercial_paises_bajos,ica_saldo_comercial_polonia,ica_saldo_comercial_portugal,ica_saldo_comercial_reino_unido,ica_saldo_comercial_resto_ue,ica_saldo_comercial_total_ue,ica_saldo_comercial_suiza,ica_saldo_comercial_india,ica_saldo_comercial_rusia,ica_saldo_comercial_china,ica_saldo_comercial_corea,ica_saldo_comercial_indonesia,ica_saldo_comercial_japon,ica_saldo_comercial_tailandia,ica_saldo_comercial_taiwan,ica_saldo_comercial_vietnam,ica_saldo_comercial_resto_asia_pacifico,ica_saldo_comercial_asia_pacifico,ica_saldo_comercial_israel,ica_saldo_comercial_australia,ica_saldo_comercial_nueva_zelanda,ica_saldo_comercial_angola,ica_saldo_comercial_argelia,ica_saldo_comercial_egipto,ica_saldo_comercial_marruecos,ica_saldo_comercial_sudafrica,ica_saldo_comercial_resto_africa,ica_saldo_comercial_total_africa,ica_saldo_comercial_resto_mundo,ica_saldo_comercial_totales,ica_saldo_comercial_aladi,ica_saldo_comercial_asean,ica_saldo_comercial_medio_oriente,ica_saldo_comercial_mercado_comun_centroamericano,ica_saldo_comercial_can,ica_saldo_comercial_total_nafta
1990-11-01,41.561133,17.482011,24.983863999999997,14.795719,98.82272699999999,-11.808565,50.664758,4.919117,3.2099279999999997,4.42923,63.223033,-0.5861460000000003,22.016030999999998,171.66708,4.455093,72.29157699999999,9.452904,-1.18533,17.916277,16.196004000000002,0.07878499999999988,18.531931,88.161563,0.8382670000000001,1.895742,12.514522000000001,178.846074,14.445408999999998,-4.520194,-0.31175699999999995,0.0,-2.8855399999999998,-12.429563,5.141232,15.358054000000003,5.015863,-2.294963,0.010067,14.54367,22.458820000000003,6.280889,-3.1206159999999996,0.236347,1.6604700000000001,0.0,1.574957,3.354429,0.0,-0.178956,6.4109,56.666188000000005,511.36040099999997,154.649643,24.710832,40.974333,4.62457,-3.046364,79.956598
1990-12-01,59.64466,10.668284,10.272214,22.528354,103.113512,-13.526721000000002,33.65575,3.634773,10.691684999999998,10.997452,58.979659999999996,14.606991999999998,14.054274000000001,177.227717,-0.7127289999999995,99.550695,22.304083000000002,-2.205767,17.512564,8.145387000000001,13.126444,21.448356,95.903711,4.324893,5.327466,-1.118307999999999,194.32728799999998,9.558459000000001,-2.741986,4.362874000000001,0.0,24.807192,-11.301462,1.53626,-4.911066000000002,14.473198,-2.764,0.0,5.780691999999999,27.620813999999996,8.907228,-20.709643999999997,0.08907499999999999,2.51659,2.707283,8.814983,1.378874,0.0,9.363424,24.781154,18.760716000000002,531.4632019999999,169.075603,21.79015,12.819058,2.977457,15.712496,109.520391
1991-01-01,-13.19867699999999,6.911185,7.565888000000001,4.7464580000000005,6.024854000000005,-13.854657000000001,21.099469,2.1074420000000003,-0.721305000000001,11.511515,33.99712099999999,-0.36190500000000014,30.536554000000002,56.34196700000001,-0.0952569999999997,38.549103,-13.339717999999998,-1.8933159999999998,7.730447999999999,-1.1283260000000013,2.176522000000002,18.293108,44.450374000000004,2.0974999999999997,2.130353,-5.641508999999999,60.89835600000001,6.022919999999999,-7.517935,2.259117,0.0,2.526694,-5.757581,0.3808189999999998,-7.964898,1.434153,0.08049100000000031,0.0,6.224126,-3.076196000000003,6.995383,-2.269397,0.09922800000000001,5.374388,2.718095,4.526276999999999,-0.016062999999999994,-1.264576,-20.85935,-9.521229000000002,38.316148,180.97928799999994,40.865038,8.039098,35.909711,2.593422,-0.597605,37.73254100000001
1991-02-01,40.991452,8.681201,20.326295000000002,14.05062,84.04956800000001,-11.182035,11.734269999999999,2.367354,-0.02838700000000216,8.672359,22.745596000000006,0.005778999999999979,18.735517,114.35442499999999,0.9198780000000002,15.602063000000001,8.951391000000001,-2.598327,17.917492,11.232326,4.344511999999998,16.660898999999997,86.92734,4.208932,3.32334,6.173052,165.35894499999998,8.217987999999998,-4.4825289999999995,0.9093959999999999,0.0,19.204793000000002,-8.342086,9.244473,7.826774,5.620509,-3.474272,0.0,4.252991000000001,34.333182,7.6264199999999995,2.306122,1.2412029999999998,1.26765,4.7015,0.084583,0.119336,0.9496140000000004,3.958784,11.081467,57.62359599999999,406.87416800000005,103.062042,19.117973,38.54628,7.575479,-0.136543,16.409554
1991-03-01,23.764133,6.721577,10.873179999999998,12.847173,54.206062999999986,-18.751947,34.627341,4.724746000000001,10.147141,20.321375,69.820603,1.8041840000000002,29.191627999999998,136.270531,1.1207249999999997,11.699887000000004,15.068258999999998,-3.245702,21.262296,41.080049,-6.04302,19.428847,100.410341,0.8288339999999998,13.348465,2.712384,212.687864,7.837111,-3.339161,9.999999999998899e-05,0.0,13.910423999999999,-4.912196000000001,2.972267,8.645244999999996,5.272117,-4.007744,0.0,3.5404560000000007,25.420569,10.877146999999999,1.631801,0.12460099999999999,1.671769,3.919603,20.35828,-0.047335,5.724841,-9.824961000000002,21.802197,41.280815000000004,459.57707600000003,121.779553,11.78484,41.519307,3.82521,8.098358,22.932753
1991-04-01,-8.874139,9.940363000000001,4.982945000000001,13.666799,19.715968000000018,-17.115527999999998,15.478531,1.350881,11.866243,11.835073,40.530727999999996,18.969844000000002,21.638163000000002,83.73917500000002,-0.8112870000000001,-10.441035,27.572281000000004,-2.665921,23.100016,12.1694,-2.0485359999999986,28.904480000000003,99.176146,2.182806,14.425863000000001,-1.450799,205.16784099999998,3.802105000000001,-7.3959019999999995,5.583759,0.0,15.331764,-4.4271899999999995,-1.002416,-33.62530699999999,0.238788,3.019972000000001,0.0,5.108872000000001,-15.355516999999992,5.3092500000000005,-24.522797,-0.065063,2.371852,5.505429,12.602902,0.030917,6.544124,11.857615000000001,38.912839,107.66817600000002,387.789439,71.324719,4.345244,63.518955000000005,2.237136,15.04027,0.495151
1991-05-01,34.209153,5.870273000000001,10.717886,27.581737999999998,78.37904999999999,-16.52955,18.183111000000004,2.42267,9.066226,13.327533999999998,42.999540999999994,1.5456979999999998,23.517849,129.912588,3.9949790000000003,24.738689000000008,44.083988999999995,-2.7118700000000002,17.638276,23.393790000000003,11.158134,44.477503,141.779539,3.391023,17.88,16.741558,328.565257,10.733315000000001,-6.582433,3.3683200000000006,0.0,15.042274999999998,-6.835118,11.987165000000001,6.188802000000003,-0.32617799999999997,8.740840999999998,0.0,10.835917,45.63370400000001,7.44474,1.68541,-0.02027899999999999,1.372236,8.681182,22.753076,0.173089,-2.294219,10.26713,40.952493999999994,126.468583,706.162052,116.760106,22.496904,60.73597,4.387277,0.766352,37.799894
1991-06-01,24.114998999999997,9.561674,11.677050999999999,16.766877,62.12060099999999,-14.503966000000002,9.78452,1.4459910000000002,6.9606879999999975,19.020799,37.21199800000001,-0.12380999999999998,14.426684000000002,99.131507,-3.9074729999999995,-35.45477299999999,25.936220000000006,-3.549457,25.980444,46.705464,2.947784000000002,36.169412,172.07258000000002,-0.5301099999999999,16.417832,15.435992,342.34926800000005,4.763107,-8.13678,5.840808000000001,0.0,41.62029700000001,-12.873434000000001,0.48943400000000004,2.8585350000000034,1.375661,-1.8032119999999994,-0.014566,6.570004,38.222718999999984,1.8676439999999999,-4.956741,1.363381,0.197771,4.0495,15.714507,4.81912,3.544568,-2.674888,25.650578,73.15481299999999,535.1249510000001,92.01097599999997,8.420532999999999,39.356177,2.971953,5.839014,-32.485558
1991-07-01,20.981055999999995,17.541358000000002,3.931470000000001,12.939207,55.393091,-8.949526,20.047561,7.717206000000001,4.812507,13.944213000000001,46.52148699999999,7.644969,17.375034,117.98505500000002,5.525049000000001,-36.44921099999999,25.132369000000004,-2.285971,16.151336,34.48935900000001,-9.014923,29.003140999999996,186.45653000000001,-1.3073259999999998,14.325195,18.158224999999998,319.62339399999996,8.515459,-8.181623,-0.7644270000000001,0.0,20.890477,-12.897742999999998,2.870774,29.387559000000003,5.59124,0.6851749999999992,-0.052479,-3.209125,43.26587799999999,4.077610999999999,-15.795962,-2.888274,2.344698,0.265769,16.351222,0.929079,8.527659,5.610912,34.029339,93.34418099999999,553.77101,107.188546,5.20041,67.67069,5.656653,20.356862,-26.18005
1991-08-01,7.722455999999994,17.261081,24.351092,19.901349,69.23597799999999,-4.610376999999998,21.002425,10.94804,13.496527999999998,24.248342,69.695335,1.273181,10.453667,146.047784,0.43597600000000014,-53.731273,-12.725859,-3.3681660000000004,4.7387440000000005,34.41879900000001,-5.782320000000002,31.258936,100.942244,-1.2406660000000003,8.966664999999999,-7.674796000000001,163.85661800000003,14.323037,-11.376230000000001,-1.409505,0.0,2.6034489999999977,-10.810222,1.4538939999999998,-10.988157000000001,7.153892000000001,-7.581689,-0.054255,9.255091,-8.967996999999997,-0.12516599999999967,2.957853,-2.241041,1.140241,1.125377,15.685921,1.5850339999999998,3.436178,5.45571,28.428461000000002,50.817363,314.69284300000004,141.479277,17.808622,39.338441,1.247798,31.859186,-39.917338
1991-09-01,20.368629,15.799747000000002,15.249042000000001,2.328448999999999,53.745867000000004,-9.560939,26.465453999999998,3.4916860000000005,1.3711909999999996,10.642113,41.970444,5.387040000000001,18.339489999999998,109.88190200000003,-0.5037010000000004,-23.907788999999994,14.034858,-2.1106,12.405640000000002,29.796835,1.7964470000000006,-4.799015999999995,119.041992,1.204587,14.442343000000001,-1.3683060000000005,189.338685,4.893904999999998,-6.610339,1.957932,0.0,5.856807,-19.35409,8.666242,-21.425113,6.387402,-7.805411,-0.025574,10.671237000000001,-17.028499999999994,4.872927000000001,-2.274101,-2.900073,0.0,2.98259,5.421512,2.291133,5.112204999999999,-5.607963,10.199477000000002,47.345943000000005,310.37236299999995,91.358326,25.699307,34.656625,4.868234,9.9599,-23.146402
1991-10-01,-57.747287,11.367585,15.097450000000002,25.374124,-5.908128000000005,-6.254319000000001,18.418634,3.246287,7.9194710000000015,10.366643,39.951035,0.973131,17.071058999999998,45.83277800000002,0.8632159999999995,-59.323076000000015,-11.890422999999998,-2.871382,4.854951,13.268192000000003,-9.512668000000001,1.9090749999999943,122.52382800000001,1.719586,13.136639,-12.454486999999999,129.37651300000002,8.693202000000001,-8.251207,2.975911,0.0,6.500157999999999,-43.286978000000005,3.937468,-35.876982,2.7231769999999997,-11.4709,-0.065206,-0.6695509999999993,-78.208814,1.825571,2.559019,-4.2528950000000005,1.589977,3.06514,17.779237,0.951959,-0.0841769999999995,6.217174999999999,29.519311000000002,9.367235,72.28356200000007,32.327238,5.919361,27.546227,1.368203,8.331742,-50.582389
1991-11-01,-49.175161,12.877011,11.032135,12.044398000000001,-13.221617000000009,-3.0688239999999993,34.457586,3.0040700000000005,-1.139647,9.005199,45.327208000000006,0.8460420000000002,7.329117,37.211926000000005,-2.409534,-79.66372899999999,-12.291168000000006,-3.213893,10.533114000000001,13.144766999999998,-33.118078,-12.817318,79.732163,-1.0892870000000001,4.565894999999999,-18.726286,34.14645299999995,7.426544000000002,-6.907181,-2.772306,0.0,-35.614931999999996,-38.338902,-0.15388099999999993,-41.758759999999995,3.9078860000000004,-20.406305000000003,-0.031733,4.674457,-127.72216999999999,0.573229,-15.346160999999999,0.7365539999999999,2.566457,2.977466,4.906695,0.069336,0.009846999999999717,8.576554,19.106355,8.773859000000002,-134.27270499999997,29.931676,8.396729,27.058117,0.517791,9.786487,-83.30041
1991-12-01,-86.50369,14.963216,8.99541,14.90223,-47.64283399999999,-8.18636,20.565215000000002,0.8295449999999995,-8.879117999999998,5.353868,17.869510000000005,3.0331609999999998,18.731334,-16.19518899999997,0.5004580000000001,-51.72482099999999,-4.281956000000001,-2.3159989999999997,3.25591,21.686887999999996,-5.939185000000002,-10.767932000000002,81.111399,-0.34326200000000007,1.543694,-13.440599000000002,72.45404300000001,1.9450850000000006,-8.085913999999999,2.8637870000000003,0.0,-26.942532999999997,-40.971506999999995,3.8051260000000005,-51.903894,4.40524,-20.500539,0.0,2.2412860000000006,-129.86682100000002,2.7137230000000003,5.691984000000001,-0.287265,0.046449,0.0,4.620406,0.922265,-11.987724,12.097990000000001,5.6993860000000005,25.397063999999993,-90.8395650000001,-29.874719,10.451652,32.526466,0.851579,1.030214,-60.103481
1992-01-01,-98.426789,10.799088000000001,8.859048999999999,11.641205,-67.12744700000002,-8.093397,13.186410000000002,7.3663739999999995,-1.5436570000000014,11.767256,30.776382999999996,3.453134,8.841444,-32.14988300000002,-3.2228139999999996,-71.24902900000001,-29.456140999999995,-4.99214,6.406709,13.445196000000003,-10.447143999999998,-10.422126999999996,68.071203,4.44036,4.412567,-9.233862,30.56562500000001,-1.6589960000000001,-10.678961000000001,-1.999356,1.2580019999999998,-13.148843,-30.506278,2.269985,-56.85503,-2.0860709999999996,-13.826024,0.0,-3.3545479999999994,-117.50680899999999,0.9732600000000002,-2.3077870000000003,-0.19279099999999993,0.924287,0.0,13.923222,0.23151700000000003,-4.275133,7.463496999999999,18.26739,11.095120000000001,-177.14803299999994,-38.327741,-3.170634,26.959103,1.467301,14.493367,-76.0155
1992-02-01,-121.68151600000002,11.719555,8.768166,16.052303000000002,-85.141492,-1.943225,18.946921,13.345967,-5.7911509999999975,8.707702000000001,35.209438999999996,3.897804,21.718163,-26.259311000000025,-2.0266349999999997,-41.078813,5.112062999999999,-5.005711,-2.1241060000000003,22.331523999999998,-4.866071000000002,0.7816520000000011,72.999802,0.541687,2.081782,-9.090862999999999,78.64606899999998,-4.115689999999999,-10.281179999999999,-1.5658070000000002,-1.8526239999999998,-6.576001999999999,-41.434965,3.670421,-38.639421999999996,-0.0040799999999999725,-16.685372,0.0,-2.951395,-102.620815,-0.7356340000000001,1.452681,-0.635293,2.342011,5.7305,3.502321,-0.012529000000000012,-1.4412070000000003,10.342872999999999,20.463969,24.202550000000002,-62.290842999999995,-32.924885,0.714946,15.09449,2.258682,24.008248,-48.932004
1992-03-01,-164.67190399999998,15.164658,8.991672999999999,18.193653,-122.32191999999998,-2.9062710000000003,24.967546000000002,8.155916999999999,16.974342000000004,19.026163,69.12396799999999,4.665804,14.719957,-36.71846199999999,-3.8972619999999996,-58.856166,-11.476538999999995,-4.653104,6.627891999999999,28.854184999999998,-31.245225,3.5747010000000046,69.611848,-1.893783,5.264841,0.733903999999999,63.50255900000002,-1.8961609999999993,-11.031765,1.0639189999999998,8.182378,-21.984543999999996,-39.011524,1.6087179999999996,-33.23316499999999,3.8256079999999995,-16.332555,0.0,3.7053469999999997,-101.422115,-0.257034,1.8928629999999997,-3.994854,1.003048,0.003247,8.978101,4.196166,6.357660999999999,19.521432,40.05965500000001,15.787137000000001,-85.68914700000005,-40.113978,9.139673,34.914433,2.146911,28.941613,-45.766007
1992-04-01,-140.580316,20.026417000000002,5.991004,15.163957000000002,-99.39893799999999,-5.851525999999998,23.379679,-2.2882680000000004,12.452681000000002,15.970850000000002,49.514942000000005,3.751492,10.632212,-41.35181800000004,-7.2094130000000005,-91.015277,-12.501733000000002,-3.9002999999999997,-3.620508,3.769619999999996,-42.899958999999996,-13.824990999999997,91.070006,-6.446834,4.628972,-3.816044999999999,11.427131999999972,-1.0310959999999998,-9.523887,2.8875840000000004,6.981572999999999,-17.268373,-47.395804000000005,6.039475,-54.009591,-0.8000889999999999,-14.950099999999999,0.0,-1.4189930000000004,-129.803475,4.824184000000001,-7.6755580000000005,-5.214383,0.1056,2.681597,13.990355000000001,2.4922,13.905888999999998,26.975074,60.15071499999999,17.531918000000005,-187.99070500000005,-53.211745,3.820393,44.402775,4.796258,11.582548,-85.827296
1992-05-01,-176.39268299999998,13.696414,4.860654,20.174913,-137.66070200000001,1.7612989999999993,8.502982000000003,2.3423730000000003,7.401865000000001,15.518266,33.765485999999996,2.939131,8.563029,-90.631757,-2.18755,-34.70597599999999,16.536384999999996,-3.954199,8.532098000000001,8.475837000000006,-23.329192999999997,7.037047000000001,109.818263,-1.6721030000000001,13.752982999999999,11.501860999999998,149.13633600000003,2.4373569999999987,-16.8628,-1.561217,8.743376999999999,-22.710048,-53.078354000000004,5.365296,-37.223675,0.47778100000000023,-4.293890999999999,-0.001654,4.354288999999998,-107.110256,2.320856,0.594708,-6.633455,0.00942,0.0,19.816891000000002,7.794615,51.92614,14.197294,93.74436,31.973130999999995,26.81975699999998,-100.485359,10.195712,65.343546,3.526661,22.561069,-29.51756
1992-06-01,-169.79547100000002,18.343615,3.1013269999999977,18.209678999999998,-130.14085000000003,5.8514990000000004,11.632772000000003,-0.8109979999999997,2.2298850000000012,-0.37514600000000087,12.676513,-0.9869439999999998,13.729322000000002,-98.87046000000004,-1.382369999999999,-61.011521000000016,0.026177000000004114,-3.292716,8.212624000000002,-4.488143000000001,-48.817802,-25.294284999999995,143.610632,-4.545824,6.526225,-2.6944830000000017,70.56376599999999,1.3213609999999996,-14.070282,-1.1649190000000003,10.72917,-36.5844,-25.540768999999997,3.725516,-53.121779000000004,-0.009786000000000072,1.9447149999999986,0.0,4.722516999999998,-104.86398600000001,5.612588000000001,1.8267059999999997,-8.855296000000001,0.147,-0.004752,30.298489,1.095693,23.581429000000004,44.266538000000004,99.38439699999999,10.468864999999994,-91.63334199999986,-107.544646,8.41845,68.855129,2.244113,3.678411,-60.169565
1992-07-01,-191.07194500000003,11.191102,16.558687999999997,12.486708,-150.83544700000002,1.707616999999999,8.589637000000003,-11.4359,8.163685000000001,12.098438999999999,17.415860999999992,1.1954710000000004,18.923047999999998,-111.59345000000002,-2.994242,-102.130645,-32.259707,-4.464396,-1.0719389999999995,24.071846999999998,-38.18116599999999,-51.153591,150.389605,-3.810255,10.126206,-2.687782000000002,45.212789999999984,-5.746032000000001,-19.935972,-2.229292,5.062557,-21.782481,-41.964112,14.484879999999999,-72.68421000000001,1.049023,2.084309000000001,0.235678,-3.491136000000001,-122.068049,1.350163,-5.845482,-5.1860219999999995,0.520258,2.991127,9.788461000000002,-0.33347299999999996,22.624009,24.42836,60.018742,-3.908869999999993,-264.24777199999994,-125.690087,12.274601,48.647566,2.627364,3.565627,-96.971201
