fecha,pbi,imp_netos,iva,imp_importaciones,vab,agro,pesca,mineria,industria,elect_gas_agua,construccion,comercio,hoteles,transporte,intermediacion_fin,inmobiliarias,admin_publica,ensenanza,salud,otros_servicios,hogares_dom
2006-09-01,129.54293899668554,144.21954747246158,125.22084802261391,113.95904759051633,128.7728710581159,113.7180380629991,120.89662140493257,166.37983395595495,120.50375980276331,126.83876314775785,154.61528830434176,123.61087775907573,139.52225343908728,115.89441096488171,119.02289263748949,126.08366478478605,148.6289234791586,150.60724022705554,140.843608847361,129.65509161621586,125.26438428037659
2006-12-01,133.16584321400185,143.31445301766948,128.99764354671333,117.66035183952414,132.75601328361657,130.70311378790072,134.10226450061256,159.67360301538213,122.35390783158326,117.64718787371382,160.26585550736138,126.10191251712118,137.80501404977528,116.89490223525989,127.29315916221002,130.37347549376616,162.78586757170095,159.5417501034224,146.42683910907493,136.8518960712035,135.68135078424973
2007-03-01,134.24494558938827,130.23306631030835,128.3650770051035,126.8443699721399,135.1919267313409,131.42175786534884,155.81268700255077,144.83966442946152,124.25627209939765,122.66224442681215,164.87556130329963,130.90660633546847,158.74564842331148,122.1724551463453,127.29883603574336,129.4121601496176,164.60684296150322,165.708388979465,155.9915036921153,136.82049662904708,142.2649322204325
2007-06-01,134.0531904427567,133.9362111658926,129.57664668235574,121.21444472413178,134.52474864849927,101.92224788931303,104.68368495679815,149.66908742896214,127.90657548299474,148.60514487877558,183.74328936689557,134.8452161765828,151.11936114129918,126.81714278607534,128.1131705966398,136.64703021929304,180.50421192750093,178.04574732068806,172.30649735413598,142.97361708102844,144.81843249300695
2007-09-01,149.7486059916207,151.41597978095703,145.5122679458991,125.14682315229888,150.26219194454296,149.9147967367364,103.3034012685478,160.0472029520582,134.72509601998402,160.62238067459472,197.34004283249055,147.07100603914475,166.40032842277517,128.5132724154781,135.54808058454287,145.1689286172703,191.67566603849758,188.94577635216407,174.25145228622662,152.50443108679855,154.74784652012877
2007-12-01,158.98950800785983,172.0164976306991,148.32556879008374,136.55651502029556,159.01943626845724,188.65920006473763,149.88046753498824,174.94337248245074,140.11257907562842,141.26253139252373,208.25792954867273,149.0106952681608,170.48564091812315,133.97531295961906,145.12119732157686,156.16414350125325,206.05020747640435,201.12676558999607,183.11310737599368,161.9381239259334,163.54305468786626
2008-03-01,167.39464839027926,177.82340389284437,154.8126777291835,141.38179239991828,167.85408636864517,187.01015408527843,206.0000463602933,172.782132402173,149.59845983181773,168.60895486331293,223.3015581650839,161.44123218601055,202.15894171686716,143.46737200503944,146.37919774566802,150.3275919502635,217.20510386689793,219.36108337416283,209.32226702610367,162.7568628438986,172.4963684308247
2008-06-01,170.6317156969208,175.56348140682692,161.83119022937794,139.05685820520947,171.26221920176908,147.56867449455152,119.04029510638871,170.97370126095853,156.94974762133188,160.2427698535663,244.4469485140018,171.80806864736994,199.03076778636864,155.4043705834254,161.7770130817021,160.95893437723203,237.58354148618568,234.0266459451795,227.32270681120673,176.86625630213922,184.9914710205972
2008-09-01,182.9260229440088,206.71491631740366,172.31473209859053,138.66644957443197,182.2064651474485,177.14160529239174,127.25550367331348,172.38085202329455,161.84324777918735,160.3463652086905,249.33883846270487,176.6094339927501,221.2765282475449,154.16390813568944,168.1453368717087,174.85865449545238,245.26343519771535,245.18376453052454,234.46935783198703,187.3964650557835,200.8583174707245
2008-12-01,190.49214218662354,215.43253297732767,176.43140807461805,155.9359803736973,189.8809567119095,190.35656263491992,213.54467246028608,179.2970753891894,165.10589080552523,134.65169722521478,252.15876568313772,179.92620930051442,219.68644992924183,157.26667988569974,179.47066360454806,183.13171258576367,277.87186602383724,265.29529947826,244.02352736803752,203.89995842349734,206.5726852690045
