indice_tiempo,ica_saldo_comercial_brasil,ica_saldo_comercial_paraguay,ica_saldo_comercial_uruguay,ica_saldo_comercial_venezuela,ica_saldo_comercial_total_mercosur,ica_saldo_comercial_bolivia,ica_saldo_comercial_chile,ica_saldo_comercial_colombia,ica_saldo_comercial_mexico,ica_saldo_comercial_peru,ica_saldo_comercial_total_alianza_pacifico,ica_saldo_comercial_ecuador,ica_saldo_comercial_resto_america_latina,ica_saldo_comercial_total_america_latina,ica_saldo_comercial_canada,ica_saldo_comercial_estados_unidos,ica_saldo_comercial_alemania,ica_saldo_comercial_austria,ica_saldo_comercial_belgica,ica_saldo_comercial_espana,ica_saldo_comercial_francia,ica_saldo_comercial_italia,ica_saldo_comercial_paises_bajos,ica_saldo_comercial_polonia,ica_saldo_comercial_portugal,ica_saldo_comercial_reino_unido,ica_saldo_comercial_resto_ue,ica_saldo_comercial_total_ue,ica_saldo_comercial_suiza,ica_saldo_comercial_india,ica_saldo_comercial_rusia,ica_saldo_comercial_china,ica_saldo_comercial_corea,ica_saldo_comercial_indonesia,ica_saldo_comercial_japon,ica_saldo_comercial_tailandia,ica_saldo_comercial_taiwan,ica_saldo_comercial_vietnam,ica_saldo_comercial_resto_asia_pacifico,ica_saldo_comercial_asia_pacifico,ica_saldo_comercial_israel,ica_saldo_comercial_australia,ica_saldo_comercial_nueva_zelanda,ica_saldo_comercial_angola,ica_saldo_comercial_argelia,ica_saldo_comercial_egipto,ica_saldo_comercial_marruecos,ica_saldo_comercial_sudafrica,ica_saldo_comercial_resto_africa,ica_saldo_comercial_total_africa,ica_saldo_comercial_resto_mundo,ica_saldo_comercial_totales,ica_saldo_comercial_aladi,ica_saldo_comercial_asean,ica_saldo_comercial_medio_oriente,ica_saldo_comercial_mercado_comun_centroamericano,ica_saldo_comercial_can,ica_saldo_comercial_total_nafta
2015-10-01,-1008.9771181241604,141.02389673511996,208.44953778250002,455.73029459677,-203.77337599999964,-123.95665578019998,374.22715160673,27.164773410099997,-216.19823348557998,128.0926156258,313.28627200000017,-34.44090161608,19.259359982320007,-29.625472000000627,152.53487515861,-970.86833283663,-361.30345713475003,-40.98087155174,12.020986300529998,134.02073306397,-214.85501522556,-108.04605779232,181.27315083630998,71.49878481626001,-18.01368396252,-79.54190415288997,-384.4355840000003,39.49169867626999,142.06094139074,441.67993145571,86.73093729047,-2343.10510693391,-164.01377116461003,123.00979579244,-102.50527715773998,-140.63199125162,-98.88392893430999,194.41172683457,139.27657282769002,-2392.442048,-1.4871993850399932,104.79221844936,34.16177854365,12.4012654603,279.50179568578,168.94288466993,47.60534741391,124.77785005464,61.57372567921,694.8028780000001,421.54329599044,-1700.5514239999998,1.583098370670342,319.8265500566499,-30.631479026849995,308.9828416941,-3.1401672447299624,-1034.5743659243
2016-01-01,-1069.8281153099997,50.88281243,136.01340166,186.31234592,-696.619658,-130.42284651,404.66131279,37.965486289999994,-235.51211634999999,112.84926455000002,319.96395800000005,-24.84451586,100.42976020999998,-431.4932900000001,181.73164828,-767.03109167,-349.11397285,-34.12333579,27.71986244,100.04501523,-162.14025671999997,-116.57241448,174.95126386,106.77218026000001,1.8744902100000012,-20.83744055000001,-216.26187200000004,55.162648999999995,181.65883753,444.01912926,18.84269974,-2344.25887369,94.65339200999999,329.68304002,-102.17372035999999,-72.21430332,-95.16175726,381.37839437,158.19299703000002,-1649.9008119999999,36.56120711,34.95208176999999,10.28569147,5.283608710000001,229.03939275,429.0962224,111.86804984,195.27900272,78.64318748,1049.209446,734.9152381700001,-372.51107399999955,-438.29796102999995,798.59133548,422.33924779000006,28.38199341,-4.452611529999984,-820.84766724
2016-04-01,-1337.9277202,-10.231739680000004,127.80028403000001,185.46875255,-1034.890426,-78.32822401000001,355.58537736999995,91.51628077000001,-292.41415005,142.46174893,297.14920800000004,-11.09381061,78.66690808000001,-748.4964359999999,183.82040162999996,-650.23518927,-448.23721177000004,-35.398518120000006,-17.45429529,148.24825105999997,-169.32832532,-62.217828299999994,202.79861478,147.07377977,10.9266684,-120.19174419,-258.55270599999983,85.22799477000001,122.1113125,433.01352110000005,0.8688028700000032,-538.7128849499998,-1.9841894000000053,208.06373789999998,-54.390383709999995,-154.68603335,-82.87870833000001,535.3431761100001,268.82190882,179.57655599999987,19.39215006,115.64996991999999,28.62406842,6.93695172,313.31283728,580.4757738999999,45.467272969999996,119.70628192000001,29.114269309999997,1095.0133879999998,542.98308548,1063.769408,-739.25626182,856.20025755,284.01017197000004,29.38752439,144.55599508,-758.84867593
2016-07-01,-1135.06910479,76.7523846,210.50394746,161.62002685,-686.192698,-114.62199022,431.92055922000003,91.94041948,-225.24920578999996,216.69640429999998,515.3081500000001,-13.685539310000003,133.19750531,-165.99446800000032,182.40867909000002,-419.9974548199999,-513.43902839,-47.13218371,37.47029130999999,233.82176092999998,-468.77133391999996,-93.31434256000001,189.23063129000002,103.94315259000001,3.641214090000002,10.272121240000018,-462.10737400000016,82.17033439,202.36484280999997,347.60636619999997,40.59278667,-1005.6536236299999,-102.98443856,269.40992825,-102.00440839000001,-196.38558297999998,-82.55180681,664.91617903,208.90080741,-346.35294,12.444437439999998,110.76705824999999,18.305043969999996,0.94646294,297.09308439999995,604.0722883299999,41.60385962000001,188.36761125,42.978855740000014,1175.062178,425.0279317200001,1120.127097999999,-192.0716743800001,945.7966582500001,217.98488197999998,37.712918450000004,180.32928425,-462.8863141599999
2016-10-01,-1099.93766757,153.03545332,186.49956014999998,105.56937187,-654.8335139999999,-60.162850280000015,462.88567832,105.7187581,-251.67400237,224.50802732999995,541.438484,16.124466780000002,187.50676431,30.073309999999992,254.46764714,-685.5525832799999,-471.36025051999997,-38.7356167,27.29732616,244.61169168000004,-372.10485038,-157.59089497000002,187.93132186000003,130.11220223,23.737260900000003,-24.842308090000017,-446.332944,4.611184429999998,115.55995341000002,277.74797535000005,37.624782780000004,-1931.07110466,-10.654045670000002,160.16696219,-37.2465893,-137.07643235,-69.57513738,614.26929055,231.53525931000001,-1179.6519500000002,10.228946300000002,95.54131495,18.057908180000002,12.67938262,274.69607407,169.82589755,62.388487430000005,124.40925732,166.01094991000002,810.010084,776.1304413299999,113.90493799999967,-79.22918326999998,866.4137871400001,384.83731894,58.72822096,286.18838193,-682.85369483
2017-01-01,-1719.40277763,-90.03401240000001,142.72047357999998,34.98243827,-1631.733914,-123.87726673,480.0231515699999,88.64717061,-320.32275518999995,220.80854161999997,469.156106,2.2915561999999987,219.37908024,-1064.784476,211.04382586000003,-694.44802718,-438.55640498,-40.31646381,19.94992587,45.513395629999984,-317.36561714000004,-175.47879002999997,126.78161246999998,98.35666921,-7.85824389,-172.03149643999998,-776.4089940000001,84.59641402999999,116.78300435999999,440.84330008999996,74.41390288,-1758.4828364,-126.46248902,223.59283001000003,-128.97165518,-98.21785953,-84.82875281,443.15359872,151.83139910999998,-1378.385828,26.435167909999993,0.4204308800000014,29.422336190000003,10.73516993,425.84177944,147.18008749,107.09303391,77.71553783000002,206.29053273999995,974.856158,857.8091990100008,-1182.0,-1207.52255488,720.3793487999999,533.12202032,76.82176702000001,187.8700017,-803.78188475
2017-04-01,-2219.03535107,-15.79371140000002,184.11894658,57.031210349999995,-1993.679,-200.46710966999999,396.09314627000003,46.39195877,-356.48548056999994,179.4531828,265.45284399999997,17.261625300000002,162.54662840999998,-1748.88516,52.08523553,-783.5267175299999,-514.32276951,-40.41679292,-33.656588549999995,88.10980672000001,-230.88313252999998,-133.69856487000004,157.99797454,52.275711990000005,-13.839011970000001,-248.13083562999995,-815.741894,100.82240811,182.27211493000001,415.59031587,26.45301063,-1048.9067865400002,-119.61427309000001,145.12228185,-47.1621145,-236.15118919999998,-78.08508128,547.98782727,178.76905719,-658.0401940000002,8.039403789999998,142.52988381,36.423403199999996,0.9346924100000003,322.06001266,513.18916411,75.97806075,61.16184626,8.782476189999997,982.1061880000001,737.6944097700002,-1423.0,-1842.4103353899998,636.34847105,367.50494292,111.81810367,42.639657199999974,-1093.9836988299999
2017-07-01,-2361.35469861,97.28626144,197.70176269,105.96761620000001,-1960.3990919999999,-197.19811163999998,452.39503522000007,108.41237471000001,-353.04151946,291.26362847,499.02948599999996,5.5040153000000025,204.30650103,-1448.7571480000006,103.81674545999999,-791.4916066999999,-646.6480491699999,-57.29186179,49.45530095,210.07175067999998,-268.08126817,-117.32149718000001,313.83040041,85.86742485,14.503476599999999,-46.75176323000002,-411.23364200000015,51.13238056,175.15345049,317.44655753999996,18.983485970000004,-2309.7608315,-8.085594959999995,173.02770949,-105.27290701999999,-196.54500760000002,-102.19017815999999,327.80032796,122.07084266,-2098.9555339999997,16.500553679999996,102.2061947,32.99847366,9.08920667,251.85805360999998,319.59615527999995,145.69813947,110.59071846999998,11.279384510000028,848.1116419999998,640.2208272000003,-2495.0,-1562.1608072,426.2015957,303.67022195,111.56190495,207.98189684000002,-1066.063961
2017-10-01,-2362.5582989000004,59.447308840000005,169.94024804999998,32.58000582,-2100.59085,-216.39666225,485.6615016,84.89110046,-401.32174270999997,222.82640777999998,392.05730800000003,30.63141557999999,173.36301041000002,-1720.935926,314.72608247999995,-839.2837073200001,-457.07314886999995,-49.61665073,16.429134290000007,-309.85925332,-219.87131527,-205.85353880000002,348.11627457000003,74.64071091999999,-15.978737900000002,28.035198440000016,-740.204504,50.82685178,210.24184762,83.51077374999997,57.92553864,-2604.0007442200003,-76.32007719,186.15600969,-136.52480132,-201.4373405,-71.30279464,330.74538759000006,143.54508763,-2429.139222,7.326847349999998,102.43152398999999,43.47480331,9.827056189999999,457.8742165,247.39620632999998,46.5838064,69.37924023,86.76573319000002,917.82625,784.0996921800008,-3208.0,-1822.6730285099998,457.01391162999994,342.13498847,105.41073195,121.95225157,-925.8781175500001
2018-01-01,-1914.04953748,-329.48139055,170.8849909,106.56943638,-1966.0764040000001,-210.1826523,538.25854495,57.698322870000005,-313.16627997,264.4882284,547.278832,29.118173029999994,212.16232548999997,-1387.699636,215.23522454,-457.15721573999997,-587.87471368,-50.374795819999996,-21.26084043,-145.06100890999997,-234.40561809000002,-236.2247489,209.56869154,137.89957032,-7.23077969,-122.82551815,-1057.789822,42.993648609999994,154.82549653,142.62763291,121.85037771,-2608.4546157,-190.6482299,255.24486959,-191.46041947999998,-78.9340301,-99.92004327000001,526.52030388,173.17215850999997,-2214.479938,48.814678189999995,34.63284174,8.37488798,6.9686827,579.64908202,292.16684876,74.75643462,62.734896060000004,198.44834518,1214.724288,789.0411841399994,-2387.0,-1512.3171839799998,874.9917351099999,472.59256848999996,75.91672131,141.12206199999997,-593.8560876299999
2018-04-01,-1911.6614824900003,-436.7273013,203.95199441000003,96.06823567999999,-2048.368642,-279.56931805,569.9428676099999,108.24801829,-395.97129737,195.97208822000002,478.191652,33.942032819999994,243.82780459999998,-1571.9764519999997,246.17690039999997,-1020.3623851000001,-643.9056325299999,-46.7743528,47.407873949999995,-27.646507529999994,-160.34837492000003,-63.93323453000001,325.0268206,71.75622666,-48.10563238,8.87057889999997,-537.652246,117.34444617999998,229.96296564,325.39001969000003,-4.425652720000009,-1924.0169001799998,-133.493473,223.57368454,-168.65533041999998,-260.19673520000003,-103.83000297000001,103.43991336000002,320.9366066,-1942.242224,-14.550895159999998,97.33531628000001,37.99413973,9.40180292,342.81020035,303.37638194,30.66505484,69.87992256999999,107.12930381000001,863.2627,788.0878132400005,-2503.0,-1706.17751076,386.25528818,300.16068424,96.36418372,58.592831280000006,-1181.02875996
2018-07-01,-881.3938776599998,-88.29038773999999,205.74949729999997,101.40136400000002,-662.5334119999998,-272.99250347,524.64303963,46.65104397,-272.03461642,230.09322373,529.352734,13.600423040000003,142.31522653999997,-250.25757199999975,227.71199383000004,-1075.89106686,-537.77104038,-43.094259029999996,33.234526849999995,123.07639781,-227.04985937,-94.15159744999998,320.55399079,46.82946016,-18.37053522,-103.71320976999999,-500.45612400000016,31.977960719999984,153.0427591,177.70436894,-8.622917450000003,-2186.74512085,-22.75204286999999,220.45283723,-128.16104922,-255.64500716,-75.70448217,453.26956721,146.44381391,-1848.8415340000001,20.622887920000004,46.162153450000005,36.01309183,9.72749717,294.79975186,211.18185927000002,21.079582450000004,86.31036874,155.92186544,779.020964,701.79099524,-1542.0,-289.45654786000006,563.40337364,357.11538426999994,87.81845904000001,17.35218727000001,-1120.23613771
2018-10-01,304.65584901999966,-67.72403739000002,170.14928676,46.47361144999999,453.5547140000002,-69.46034849999998,701.41376428,146.4581162,-161.21785382000002,289.99999983,976.65402,10.683406770000001,248.63822220999998,1620.0701000000001,218.27243731,-872.93719615,-528.66050281,-46.22368393,6.0254552,207.51676562999995,-74.81557538000001,-80.12666594000002,339.69583115,121.60602413999999,-13.799375299999998,-114.52312611000002,-183.30486400000007,69.2345609,175.15303868,66.43003266,123.20081122000002,-884.5029943200001,-4.631032310000009,238.04663792,-109.83512898999999,-197.7413907,-29.6623801,381.19620719,147.33280684,-459.79734599999983,-16.24608474,78.746783,26.397150139999997,11.22131847,419.20261316000006,99.40769442999999,72.14100682,78.90993704,245.72728142,926.6098559999999,1028.4052818799971,2731.0,1437.84045805,567.11241924,432.25012687,79.29445727999999,377.68118430000004,-815.9358448600001
2019-01-01,0.9575111599998536,-334.70534416000004,126.58418504000001,19.16435343,-187.9992619999997,-139.29404796,637.43304621,113.64035686000001,-118.34717126,264.04038359,896.766628,-7.635918540000002,247.06886083,808.9062739999997,178.84737428,-659.7523682199999,-503.47558377,-46.802822539999994,14.95653437,11.572473279999997,-98.87907877999999,-79.95531098000001,140.41469905999998,38.93871398,0.5371165199999997,-203.19027624000003,-725.8835660000002,2.068575029999991,217.14178845,357.90412837,88.72058011000001,-1330.5197327,-55.61384301,479.94843390000005,-156.40635953,-99.9994594,-36.642718099999996,561.61604904,186.92454619,-450.69306199999994,47.25910279000001,39.61788963000001,24.81822191,9.5599796,332.95838396000005,141.82518636999998,80.81367213000001,80.59633515,389.5952074,1035.348734,1041.7649026800002,2004.0,647.3785526200002,1127.76985774,722.922562,90.58140107999999,230.75079394999997,-631.9875205100001
2019-04-01,-178.4486450400001,-312.15324316,156.51152231,29.79580945,-304.29449799999986,-212.17623626,601.3573121200001,104.21553907,-101.28049970999999,335.26266781,939.5550020000001,11.820231469999998,273.80516243,708.7097340000003,62.34188952000001,-616.3669663199998,-415.89618362000004,-48.90482693999999,36.997257469999994,132.91248643,-142.64811884,-42.65299850000001,434.49056655999993,54.175878190000006,-5.555383470000001,-64.35794875999999,-61.43930000000012,8.702438119999997,276.00062924,348.11319662999995,140.91207202,-748.04687784,150.23464801,214.53119765999998,-109.18302077000001,-160.73846125000003,13.785980390000002,661.32355919,270.48163912,292.3887359999999,9.835652900000003,80.85560982,32.71291956,5.91044973,327.33708920000004,528.1073978100001,98.76326997999999,150.12527288,254.51726813,1364.760742,993.1750846299981,3632.0,559.4241493399999,984.49609837,768.3109463000001,91.84653208,239.12221209,-655.34853411
2019-07-01,-144.78787406999993,-72.68969365000001,249.12527866,42.93905026,74.58664800000008,-272.20243103,647.46127757,307.68282292000004,-139.31091219,437.25173794,1253.0849520000002,16.506679390000002,202.51064356,1274.4864300000002,36.276058039999995,-614.74303378,-481.26652177000005,-56.839280439999996,35.71623761,201.57586506999996,-171.65854798,14.663349420000003,359.28994834,68.11412505,11.809946769999998,21.080671080000002,2.4857619999999088,144.45445855000003,401.16990201,309.3144127,63.73382632,-413.04100425,119.78096935999999,245.5936132,-121.71533647999999,-171.50398043,-64.18501815,549.77486175,147.49468586,292.19881399999986,25.898214309999997,68.02443173999998,37.51818331,6.926990989999999,363.89510793,122.14330765999999,121.44763096999999,121.27414613,209.3243611,945.011534,1021.62546535,3863.0,1172.52090938,770.40915012,645.38662575,88.36956752,489.23880921999995,-717.8428337099999
2019-10-01,534.8462811100001,89.24651100000001,181.30192203999997,33.34110714,838.7359280000001,-140.82934371,630.77762143,149.67804659,-98.81449305000001,421.90812228999994,1103.549346,19.34678165,245.58146121,2066.384374,38.626741280000005,-266.37765724999997,-426.66185401999996,-37.74720481,77.34006614999998,103.54183497,-117.15146528,-17.64869441999999,425.14987102,118.86641346000002,19.458179689999998,351.40260985,496.5497140000001,-5.488441999999999,391.25298512,332.74829828,116.26298892,273.6229954199998,125.87501548,390.16158813999994,-55.127354589999996,-151.89982916999998,-33.005492610000005,374.59647856,170.42490919,1094.6483319999998,15.482878510000003,91.31088045000001,34.53265523,15.090930859999997,435.94020040000004,63.51825867000001,109.95850701000002,109.17035664,306.92861247,1040.606852,1040.9709574600008,6493.0,1920.9540191199999,782.76974133,455.92993188,85.62861545999999,450.10360682,-326.60186680000004
2020-01-01,220.92484815,-364.92009235,150.4685794,19.478598120000004,25.951996000000122,-162.97515565,689.56198745,128.51337241,-130.07325242000002,389.55149794,1077.55364,-0.11431496999998991,270.397193,1210.813232,-33.903452709999996,-277.97208243,-287.5538732,-33.41289711,-23.698751019999996,25.173026620000016,-69.15780853,-77.75130339999998,328.14126575,92.67099775,-9.510187900000002,-102.98475067,-158.08428199999997,34.73205218000001,216.54198507,301.67861848,140.60236389,-1097.54759262,0.3155065700000037,579.7922797,-112.99085135,-89.45688938,-24.77250385,446.45065764000003,194.98138617,-103.22802600000011,52.01942693000001,68.12104027,40.21490909,7.54212736,274.14877748000004,142.35747827,54.85140861,66.45031233,381.89532608999997,927.2454459999999,1075.9508214099988,3460.0,1097.3964636200003,1131.27220196,623.95359962,71.75083962,354.97539972999994,-441.9856935999999
