fecha,y_obs,y_pred
2006-01-01,,-2211.313333333333
2006-02-01,,-2211.313333333333
2006-03-01,-2211.313333333333,-2211.313333333333
2006-04-01,,-836.4421655388935
2006-05-01,,774.4752586245473
2006-06-01,1281.0033333333326,1281.0033333333326
2006-07-01,,1.5370315232640337
2006-08-01,,46.050207002263335
2006-09-01,843.32,843.32
2006-10-01,,624.9749467541503
2006-11-01,,744.51252712773
2006-12-01,1263.6000000000008,1263.6000000000008
2007-01-01,,179.09758208615335
2007-02-01,,758.1713123022895
2007-03-01,1553.2299999999987,1553.2299999999987
2007-04-01,,-1.897382580982196
2007-05-01,,105.33075231606904
2007-06-01,2113.213333333334,2113.213333333334
2007-07-01,,906.7492678389599
2007-08-01,,-290.71984922249254
2007-09-01,-280.5833333333322,-280.5833333333322
2007-10-01,,533.4826160807567
2007-11-01,,894.9088264539832
2007-12-01,977.3799999999974,977.3799999999974
2008-01-01,,60.23016519159995
2008-02-01,,88.04803968452711
2008-03-01,1178.0700000000022,1178.0700000000022
2008-04-01,,1069.0950741936913
2008-05-01,,35.791514657746575
2008-06-01,-873.6466666666656,-873.6466666666656
2008-07-01,,816.6553921271905
2008-08-01,,1085.6229795917045
2008-09-01,-16.476666666668724,-16.476666666668724
2008-10-01,,597.806592601233
2008-11-01,,617.3996012902041
2008-12-01,-282.15333333333143,-282.15333333333143
2009-01-01,,591.8918141194245
2009-02-01,,731.8738218303638
2009-03-01,89.03999999999921,89.03999999999921
2009-04-01,,952.8295075453264
2009-05-01,,954.4559372045621
2009-06-01,-232.9066666666678,-232.9066666666678
2009-07-01,,434.3030092132964
2009-08-01,,818.1577690752592
2009-09-01,603.6966666666676,603.6966666666676
2009-10-01,,672.7863723303567
2009-11-01,,418.9078441520329
2009-12-01,-11.093333333332621,-11.093333333332621
2010-01-01,,810.883367310342
2010-02-01,,723.9236954538371
2010-03-01,-101.20000000000158,-101.20000000000158
2010-04-01,,568.6736693850219
2010-05-01,,905.8579185667211
2010-06-01,701.4700000000015,701.4700000000015
2010-07-01,,501.03712913942434
2010-08-01,,506.5712636968319
2010-09-01,426.2666666666651,426.2666666666651
2010-10-01,,602.6059926150642
2010-11-01,,398.7300686605387
2010-12-01,359.24666666666695,359.24666666666695
2011-01-01,,820.0117860516361
2011-02-01,,454.83813301442024
2011-03-01,-386.4966666666657,-386.4966666666657
2011-04-01,,836.7026787607322
2011-05-01,,764.4696892587043
2011-06-01,75.24000000000062,75.24000000000062
2011-07-01,,1040.478062230927
2011-08-01,,727.5246160667793
2011-09-01,-1051.1733333333343,-1051.1733333333343
2011-10-01,,-828.7070461837502
2011-11-01,,38.28005553286084
2011-12-01,-673.5400000000003,-673.5400000000003
2012-01-01,,-1445.853272157227
2012-02-01,,-594.0443012868766
2012-03-01,223.26666666666665,223.26666666666665
2012-04-01,,-658.096760099339
2012-05-01,,-993.7761013732027
2012-06-01,-232.94333333333154,-232.94333333333154
2012-07-01,,-485.54249280826025
2012-08-01,,-782.1720788408074
2012-09-01,-575.4966666666678,-575.4966666666678
2012-10-01,,-695.6154380654733
2012-11-01,,-711.8541406915318
2012-12-01,-516.4000000000008,-516.4000000000008
2013-01-01,,-709.2055755757759
2013-02-01,,-936.5579940204832
2013-03-01,-861.1433333333331,-861.1433333333331
2013-04-01,,-550.7726680488398
2013-05-01,,-533.3527040424226
2013-06-01,-903.563333333333,-903.563333333333
2013-07-01,,-751.1977359994712
2013-08-01,,-725.962117207458
2013-09-01,-861.6333333333329,-861.6333333333329
2013-10-01,,-736.4335265434913
2013-11-01,,-937.3167888003884
2013-12-01,-1314.9133333333332,-1314.9133333333332
2014-01-01,,-815.6070701900054
2014-02-01,,-502.65657056253167
2014-03-01,-1244.3733333333337,-1244.3733333333337
2014-04-01,,-1244.974515332169
2014-05-01,,-262.11994800342086
2014-06-01,728.0033333333332,728.0033333333332
2014-07-01,,-865.6097589610677
