combo_id,modelo,criterio,var_safe,variable,coef,pval,sig,r2,aic,bic,hq,nobs,n_vars,vars_label
0_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.004597017334869177,0.40672028842075636,False,,2525.9263019225277,2542.187669062761,2532.5129120903784,191,1,ΔReservas Brutas BCRA/PBI
1_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.02408499104306456,0.21298707319862611,False,,2525.455081426164,2544.9687219944435,2533.3590136275843,191,1,ΔDepósitos USD — Total/PBI
2_aic,ARDL,aic,v04,ΔITCRM Multilateral,2.396796556106703,0.5881333045717206,False,,2527.541134456228,2547.0547750245078,2535.4450666576486,191,1,ΔITCRM Multilateral
3_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,231.7710742768985,0.00013336430001172932,True,,2506.5962798367964,2545.623560973356,2522.4041442396374,191,1,ΔBrecha Cambiaria MEP/Oficial
4_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.020663448270676704,0.37465997125901856,False,,2531.1251778271208,2573.404732391727,2548.250364263532,191,1,ΔSaldo Comercial/PBI
5_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,17.667697317379975,5.009684846709314e-11,True,,2470.52870039382,2509.5559815303795,2486.336564796661,191,1,ΔVIX — CBOE Volatility Index
6_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.0002429765091693823,0.9715621898116533,False,,2527.4537658029126,2550.219679799239,2536.6750200379033,191,2,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI
6_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.023801101349801672,0.301968547630484,False,,2527.4537658029126,2550.219679799239,2536.6750200379033,191,2,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI
7_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.0050308558089148855,0.3679081070469458,False,,2528.7018586588974,2551.467772655224,2537.923112893888,191,2,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral
7_aic,ARDL,aic,v04,ΔITCRM Multilateral,2.351510335896159,0.5526725765209353,False,,2528.7018586588974,2551.467772655224,2537.923112893888,191,2,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral
8_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.0051579021957460745,0.35445674235978164,False,,2507.652502893182,2549.9320574577882,2524.777689329593,191,2,ΔReservas Brutas BCRA/PBI|ΔBrecha Cambiaria MEP/Oficial
8_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,198.12183462308383,0.00013768178884661402,True,,2507.652502893182,2549.9320574577882,2524.777689329593,191,2,ΔReservas Brutas BCRA/PBI|ΔBrecha Cambiaria MEP/Oficial
9_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.0049360541395802055,0.4116941595335881,False,,2532.3747773608497,2577.9066053535025,2550.817285830831,191,2,ΔReservas Brutas BCRA/PBI|ΔSaldo Comercial/PBI
9_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.00554574731434025,0.3849129900494947,False,,2532.3747773608497,2577.9066053535025,2550.817285830831,191,2,ΔReservas Brutas BCRA/PBI|ΔSaldo Comercial/PBI
10_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.007690506458016528,0.12564986991839416,False,,2469.9473968181205,2512.226951382727,2487.0725832545318,191,2,ΔReservas Brutas BCRA/PBI|ΔVIX — CBOE Volatility Index
10_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,20.581881364312146,2.8187952095357015e-11,True,,2469.9473968181205,2512.226951382727,2487.0725832545318,191,2,ΔReservas Brutas BCRA/PBI|ΔVIX — CBOE Volatility Index
11_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.024416981663155493,0.2056763425403235,False,,2528.2579036278953,2554.2760910522684,2538.7964798964563,191,2,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral
11_aic,ARDL,aic,v04,ΔITCRM Multilateral,2.3705653809087535,0.5617765612013595,False,,2528.2579036278953,2554.2760910522684,2538.7964798964563,191,2,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral
12_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.02076279758134438,0.31217855467773153,False,,2508.026146489134,2553.557974481787,2526.4686549591156,191,2,ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial
12_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,151.36156732438974,0.0002482592955740826,True,,2508.026146489134,2553.557974481787,2526.4686549591156,191,2,ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial
13_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.02887143118312495,0.12792342936412043,False,,2530.533376825591,2579.31747824629,2550.293207329142,191,2,ΔDepósitos USD — Total/PBI|ΔSaldo Comercial/PBI
13_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,0.0021555378697705246,0.3195971743629419,False,,2530.533376825591,2579.31747824629,2550.293207329142,191,2,ΔDepósitos USD — Total/PBI|ΔSaldo Comercial/PBI
14_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.030435157948854822,0.040058128889785834,True,,2467.4279959555265,2512.9598239481793,2485.870504425508,191,2,ΔDepósitos USD — Total/PBI|ΔVIX — CBOE Volatility Index
14_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,21.85089270777631,1.7553804728936263e-11,True,,2467.4279959555265,2512.9598239481793,2485.870504425508,191,2,ΔDepósitos USD — Total/PBI|ΔVIX — CBOE Volatility Index
15_aic,ARDL,aic,v04,ΔITCRM Multilateral,3.9086012589439263,0.31332905916455983,False,,2508.0342662012263,2553.566094193879,2526.4767746712077,191,2,ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
15_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,249.1721976034995,8.811375303073669e-05,True,,2508.0342662012263,2553.566094193879,2526.4767746712077,191,2,ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
16_aic,ARDL,aic,v04,ΔITCRM Multilateral,1.3365061402958442,0.6009780655485061,False,,2533.9877883568925,2582.7718897775917,2553.747618860444,191,2,ΔITCRM Multilateral|ΔSaldo Comercial/PBI
16_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.01386004778936636,0.382178264045257,False,,2533.9877883568925,2582.7718897775917,2553.747618860444,191,2,ΔITCRM Multilateral|ΔSaldo Comercial/PBI
17_aic,ARDL,aic,v04,ΔITCRM Multilateral,3.7749099752872444,0.40559402442274206,False,,2472.5364030013448,2518.0682309939975,2490.9789114713262,191,2,ΔITCRM Multilateral|ΔVIX — CBOE Volatility Index
17_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,18.221870075904683,4.774704665092735e-11,True,,2472.5364030013448,2518.0682309939975,2490.9789114713262,191,2,ΔITCRM Multilateral|ΔVIX — CBOE Volatility Index
18_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,134.603017883971,0.0004091124173416499,True,,2514.933462672493,2583.2312046614725,2542.5972253774653,191,2,ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
18_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.026767019954397755,0.5099947533600402,False,,2514.933462672493,2583.2312046614725,2542.5972253774653,191,2,ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
19_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,111.16387935952338,8.066648204317741e-06,True,,2444.1064920461686,2509.151960607101,2470.4529327175705,191,2,ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
19_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,16.01339646264627,4.595974104655136e-12,True,,2444.1064920461686,2509.151960607101,2470.4529327175705,191,2,ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
20_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.08996019690141682,0.38826738672702554,False,,2477.34158729884,2545.6393292878192,2505.005350003812,191,2,ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
20_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,16.24278918234984,2.202363572463771e-10,True,,2477.34158729884,2545.6393292878192,2505.005350003812,191,2,ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
21_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.0008546473708302829,0.9014895974971954,False,,2530.2418686388824,2559.512329491302,2542.097766941013,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral
21_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.02342656520844112,0.307747113168459,False,,2530.2418686388824,2559.512329491302,2542.097766941013,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral
21_aic,ARDL,aic,v04,ΔITCRM Multilateral,2.3566958722910654,0.5595801342704366,False,,2530.2418686388824,2559.512329491302,2542.097766941013,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral
22_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.002282119811636175,0.7340557355227728,False,,2509.8976150516232,2558.6817164723225,2529.6574455551745,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial
22_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.01823258672625011,0.45372628073182447,False,,2509.8976150516232,2558.6817164723225,2529.6574455551745,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial
22_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,147.22022647908778,0.00025371091089344204,True,,2509.8976150516232,2558.6817164723225,2529.6574455551745,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial
23_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,0.0005349333785253068,0.9412320405937292,False,,2532.5272532430095,2584.5636280917556,2553.604405780131,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔSaldo Comercial/PBI
23_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.029488871304601087,0.1803540857399492,False,,2532.5272532430095,2584.5636280917556,2553.604405780131,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔSaldo Comercial/PBI
23_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,0.0010464060136271421,0.3239914701878282,False,,2532.5272532430095,2584.5636280917556,2553.604405780131,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔSaldo Comercial/PBI
24_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.0016351166507022094,0.7866923905320723,False,,2469.3464483958383,2518.1305498165375,2489.1062788993895,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔVIX — CBOE Volatility Index
24_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.028589554786144982,0.12589201546568415,False,,2469.3464483958383,2518.1305498165375,2489.1062788993895,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔVIX — CBOE Volatility Index
24_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,22.251786356470635,2.0214904732870698e-11,True,,2469.3464483958383,2518.1305498165375,2489.1062788993895,191,3,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔVIX — CBOE Volatility Index
25_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.004277054459569218,0.445352874222197,False,,2509.3856756455334,2558.1697770662327,2529.145506149085,191,3,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
25_aic,ARDL,aic,v04,ΔITCRM Multilateral,3.6297416772506517,0.36029356230707155,False,,2509.3856756455334,2558.1697770662327,2529.145506149085,191,3,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
25_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,219.66898933898995,0.00010682064581453524,True,,2509.3856756455334,2558.1697770662327,2529.145506149085,191,3,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
26_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.005447428173154147,0.36852848250042364,False,,2535.0767700075635,2587.1131448563096,2556.153922544685,191,3,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral|ΔSaldo Comercial/PBI
26_aic,ARDL,aic,v04,ΔITCRM Multilateral,1.2441663414242319,0.5611797447622721,False,,2535.0767700075635,2587.1131448563096,2556.153922544685,191,3,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral|ΔSaldo Comercial/PBI
26_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,0.0018611599536190189,0.38901090701255087,False,,2535.0767700075635,2587.1131448563096,2556.153922544685,191,3,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral|ΔSaldo Comercial/PBI
27_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.00788166784246043,0.11885637232120387,False,,2471.8282971363024,2520.6123985570016,2491.588127639854,191,3,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral|ΔVIX — CBOE Volatility Index
27_aic,ARDL,aic,v04,ΔITCRM Multilateral,3.7199400166078473,0.3850821483265282,False,,2471.8282971363024,2520.6123985570016,2491.588127639854,191,3,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral|ΔVIX — CBOE Volatility Index
27_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,21.18002684100209,2.7052740190796683e-11,True,,2471.8282971363024,2520.6123985570016,2491.588127639854,191,3,ΔReservas Brutas BCRA/PBI|ΔITCRM Multilateral|ΔVIX — CBOE Volatility Index
28_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.005446420840331958,0.3469062524737079,False,,2515.900127086559,2587.450142503585,2544.881211825101,191,3,ΔReservas Brutas BCRA/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
28_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,117.19148253662053,0.00039619070729665,True,,2515.900127086559,2587.450142503585,2544.881211825101,191,3,ΔReservas Brutas BCRA/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
28_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.009894707007207668,0.5053308491299118,False,,2515.900127086559,2587.450142503585,2544.881211825101,191,3,ΔReservas Brutas BCRA/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
29_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.007480805985465093,0.11110935901371899,False,,2443.1779477438595,2511.475689732839,2470.8417104488317,191,3,ΔReservas Brutas BCRA/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
29_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,54.192829070034236,7.775587401586018e-06,True,,2443.1779477438595,2511.475689732839,2470.8417104488317,191,3,ΔReservas Brutas BCRA/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
29_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,18.396154122952414,2.4629272007386835e-12,True,,2443.1779477438595,2511.475689732839,2470.8417104488317,191,3,ΔReservas Brutas BCRA/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
30_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.006636872923697856,0.20393270618048895,False,,2477.456681692828,2549.006697109854,2506.43776643137,191,3,ΔReservas Brutas BCRA/PBI|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
30_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.06989309685282036,0.445999032376016,False,,2477.456681692828,2549.006697109854,2506.43776643137,191,3,ΔReservas Brutas BCRA/PBI|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
30_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,18.90579177076316,1.6512506774430382e-10,True,,2477.456681692828,2549.006697109854,2506.43776643137,191,3,ΔReservas Brutas BCRA/PBI|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
31_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.019900682881662392,0.3463445166995655,False,,2509.666010746429,2561.702385595175,2530.7431632835505,191,3,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
31_aic,ARDL,aic,v04,ΔITCRM Multilateral,3.485761931141519,0.3476061213666377,False,,2509.666010746429,2561.702385595175,2530.7431632835505,191,3,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
31_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,168.58324037379577,0.0001847754112429418,True,,2509.666010746429,2561.702385595175,2530.7431632835505,191,3,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
32_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.029473475047159976,0.1170050137134525,False,,2533.1402022223224,2588.428850499115,2555.534676793014,191,3,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔSaldo Comercial/PBI
32_aic,ARDL,aic,v04,ΔITCRM Multilateral,1.4252885205055588,0.5398688654874584,False,,2533.1402022223224,2588.428850499115,2555.534676793014,191,3,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔSaldo Comercial/PBI
32_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,0.00970646992233971,0.3161720556398319,False,,2533.1402022223224,2588.428850499115,2555.534676793014,191,3,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔSaldo Comercial/PBI
33_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.03090271209684705,0.036654044346679925,True,,2469.1545561885846,2521.1909310373308,2490.231708725706,191,3,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔVIX — CBOE Volatility Index
33_aic,ARDL,aic,v04,ΔITCRM Multilateral,3.9554696551647144,0.3613663386679601,False,,2469.1545561885846,2521.1909310373308,2490.231708725706,191,3,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔVIX — CBOE Volatility Index
33_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,22.50155385290751,1.583817702731394e-11,True,,2469.1545561885846,2521.1909310373308,2490.231708725706,191,3,ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔVIX — CBOE Volatility Index
34_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.024392348281990252,0.20177293548321035,False,,2515.183633404065,2589.9859222491373,2545.482040176177,191,3,ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
34_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,40.19376131304307,0.0006284670268664295,True,,2515.183633404065,2589.9859222491373,2545.482040176177,191,3,ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
34_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.012010646267599416,0.4136103931574898,False,,2515.183633404065,2589.9859222491373,2545.482040176177,191,3,ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
35_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.02482118634885607,0.08765243699195359,False,,2442.472964146111,2514.0229795631367,2471.454048884653,191,3,ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
35_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,4.566508928410201,1.6858681628719173e-05,True,,2442.472964146111,2514.0229795631367,2471.454048884653,191,3,ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
35_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,19.04079073886128,1.9260927262424058e-12,True,,2442.472964146111,2514.0229795631367,2471.454048884653,191,3,ΔDepósitos USD — Total/PBI|ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
36_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.02960845601949756,0.057795077256760564,False,,2474.664549236748,2549.4668380818202,2504.96295600886,191,3,ΔDepósitos USD — Total/PBI|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
36_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.0641282286301537,0.4221615336945086,False,,2474.664549236748,2549.4668380818202,2504.96295600886,191,3,ΔDepósitos USD — Total/PBI|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
36_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,19.893809726134542,1.3387706456616381e-10,True,,2474.664549236748,2549.4668380818202,2504.96295600886,191,3,ΔDepósitos USD — Total/PBI|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
37_aic,ARDL,aic,v04,ΔITCRM Multilateral,2.839388798482949,0.48573239388145567,False,,2517.2414505933075,2592.04373943838,2547.5398573654197,191,3,ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
37_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,164.44815622067875,0.0003856477764314116,True,,2517.2414505933075,2592.04373943838,2547.5398573654197,191,3,ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
37_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.00011138149556601988,0.6000808549522092,False,,2517.2414505933075,2592.04373943838,2547.5398573654197,191,3,ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI
38_aic,ARDL,aic,v04,ΔITCRM Multilateral,7.202396468354613,0.006671570901237903,True,,2436.5179602807716,2508.0679756977975,2465.4990450193136,191,3,ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
38_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,136.12984509976684,2.5080159136516347e-07,True,,2436.5179602807716,2508.0679756977975,2465.4990450193136,191,3,ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
38_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,16.966594120226567,1.680959222416183e-13,True,,2436.5179602807716,2508.0679756977975,2465.4990450193136,191,3,ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial|ΔVIX — CBOE Volatility Index
39_aic,ARDL,aic,v04,ΔITCRM Multilateral,2.114139305465949,0.7691978693617699,False,,2480.726656227378,2555.5289450724504,2511.0250629994903,191,3,ΔITCRM Multilateral|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
39_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.07616111755755568,0.5108359733993448,False,,2480.726656227378,2555.5289450724504,2511.0250629994903,191,3,ΔITCRM Multilateral|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
39_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,16.504541271437425,3.7727713507063235e-10,True,,2480.726656227378,2555.5289450724504,2511.0250629994903,191,3,ΔITCRM Multilateral|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
40_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,22.335160613942605,8.497106535130054e-06,True,,2448.449195617869,2542.7651250312215,2486.6515345914017,191,3,ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
40_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,-0.09327237644286479,0.26930791607366716,False,,2448.449195617869,2542.7651250312215,2486.6515345914017,191,3,ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
40_aic,ARDL,aic,v07,ΔVIX — CBOE Volatility Index,13.913493841836178,6.2340692013805215e-12,True,,2448.449195617869,2542.7651250312215,2486.6515345914017,191,3,ΔBrecha Cambiaria MEP/Oficial|ΔSaldo Comercial/PBI|ΔVIX — CBOE Volatility Index
41_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.0011422310809812383,0.8659019096750079,False,,2511.6338808352384,2566.922529112031,2534.02835540593,191,4,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
41_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.01864475048887705,0.45854520400950316,False,,2511.6338808352384,2566.922529112031,2534.02835540593,191,4,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
41_aic,ARDL,aic,v04,ΔITCRM Multilateral,3.441889556292366,0.3650974686759529,False,,2511.6338808352384,2566.922529112031,2534.02835540593,191,4,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
41_aic,ARDL,aic,v05,ΔBrecha Cambiaria MEP/Oficial,166.32291806843023,0.00019742385329031022,True,,2511.6338808352384,2566.922529112031,2534.02835540593,191,4,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔBrecha Cambiaria MEP/Oficial
42_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.00020875395809097396,0.9773205308024908,False,,2535.1392807662173,2593.680202471057,2558.8510773704793,191,4,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔSaldo Comercial/PBI
42_aic,ARDL,aic,v03,ΔDepósitos USD — Total/PBI,-0.029233699003667242,0.17688026681342697,False,,2535.1392807662173,2593.680202471057,2558.8510773704793,191,4,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔSaldo Comercial/PBI
42_aic,ARDL,aic,v04,ΔITCRM Multilateral,1.4189644589458756,0.5430827793931663,False,,2535.1392807662173,2593.680202471057,2558.8510773704793,191,4,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔSaldo Comercial/PBI
42_aic,ARDL,aic,v06,ΔSaldo Comercial/PBI,0.010081260837241306,0.32198437843058325,False,,2535.1392807662173,2593.680202471057,2558.8510773704793,191,4,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔSaldo Comercial/PBI
43_aic,ARDL,aic,v02,ΔReservas Brutas BCRA/PBI,-0.0017112020215520219,0.7793940428158378,False,,2471.0661513916907,2526.3547996684833,2493.4606259623824,191,4,ΔReservas Brutas BCRA/PBI|ΔDepósitos USD — Total/PBI|ΔITCRM Multilateral|ΔVIX — CBOE Volatility Index
